ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:33:38"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   1543038
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	      91.82264
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  92.145"	" 2,  92.016"	" 3,  92.005"	" 4,  91.892"	" 5,  92.050"	" 6,  91.791"	" 7,  92.348"	" 8,  92.003"	" 9,  91.871"	"10,  91.823"	
  2.75000E-004	  1.27567E+000	  1.27452E+000	  1.26122E+000	  1.26254E+000	  1.25274E+000	  1.30566E+000	  1.29698E+000	  1.28784E+000	  1.28755E+000	  1.24749E+000	  1.28014E+000	
  3.00000E-004	  1.28615E+000	  1.28080E+000	  1.27194E+000	  1.27057E+000	  1.26098E+000	  1.30786E+000	  1.30031E+000	  1.29192E+000	  1.31638E+000	  1.26188E+000	  1.29887E+000	
  3.25000E-004	  1.37423E+000	  1.39972E+000	  1.38016E+000	  1.35865E+000	  1.38224E+000	  1.37287E+000	  1.39751E+000	  1.34591E+000	  1.39982E+000	  1.36554E+000	  1.33983E+000	
  3.50000E-004	  1.48644E+000	  1.49272E+000	  1.50918E+000	  1.45981E+000	  1.45753E+000	  1.51045E+000	  1.49850E+000	  1.47791E+000	  1.53040E+000	  1.47680E+000	  1.45111E+000	
  3.75000E-004	  1.62216E+000	  1.60048E+000	  1.63773E+000	  1.60289E+000	  1.57324E+000	  1.62977E+000	  1.67485E+000	  1.63485E+000	  1.64952E+000	  1.61776E+000	  1.60050E+000	
  4.00000E-004	  1.66685E+000	  1.64471E+000	  1.67396E+000	  1.66473E+000	  1.63308E+000	  1.68093E+000	  1.72971E+000	  1.66695E+000	  1.67706E+000	  1.66667E+000	  1.63066E+000	
  4.50000E-004	  1.50746E+000	  1.49955E+000	  1.52226E+000	  1.50055E+000	  1.50271E+000	  1.51966E+000	  1.56151E+000	  1.49706E+000	  1.48239E+000	  1.50097E+000	  1.48794E+000	
  5.00000E-004	  1.18373E+000	  1.18726E+000	  1.19522E+000	  1.17272E+000	  1.19662E+000	  1.20019E+000	  1.20327E+000	  1.17359E+000	  1.18460E+000	  1.19013E+000	  1.13369E+000	
  5.50000E-004	  9.05212E-001	  9.09991E-001	  9.08194E-001	  8.85316E-001	  9.20501E-001	  9.09286E-001	  8.80804E-001	  9.04106E-001	  9.11893E-001	  9.41707E-001	  8.80323E-001	
  6.00000E-004	  7.99583E-001	  7.94451E-001	  7.88469E-001	  8.08659E-001	  8.05502E-001	  8.05077E-001	  7.72920E-001	  7.84354E-001	  8.01537E-001	  8.20025E-001	  8.14838E-001	
  6.50000E-004	  7.34677E-001	  7.44653E-001	  7.14823E-001	  7.30898E-001	  7.32905E-001	  7.56672E-001	  7.11182E-001	  7.04624E-001	  7.23109E-001	  7.42353E-001	  7.85549E-001	
  7.00000E-004	  6.66813E-001	  6.59745E-001	  6.56693E-001	  6.58653E-001	  6.69026E-001	  6.88276E-001	  6.54113E-001	  6.30701E-001	  6.63233E-001	  6.80327E-001	  7.07364E-001	
  7.50000E-004	  6.09219E-001	  5.85991E-001	  6.04943E-001	  6.02558E-001	  6.21077E-001	  6.33495E-001	  5.96253E-001	  5.99782E-001	  6.04232E-001	  6.12690E-001	  6.31163E-001	
  8.00000E-004	  5.63849E-001	  5.35918E-001	  5.75052E-001	  5.63481E-001	  5.70433E-001	  5.81627E-001	  5.63484E-001	  5.61526E-001	  5.54150E-001	  5.58091E-001	  5.74728E-001	
  9.00000E-004	  4.93668E-001	  4.79247E-001	  4.95498E-001	  4.90723E-001	  4.75327E-001	  5.16536E-001	  4.90032E-001	  5.07339E-001	  4.92562E-001	  4.89941E-001	  4.99480E-001	
  1.00000E-003	  4.41410E-001	  4.51050E-001	  4.57256E-001	  4.35811E-001	  4.37721E-001	  4.36530E-001	  4.33003E-001	  4.32003E-001	  4.52432E-001	  4.20605E-001	  4.57689E-001	
  1.10000E-003	  3.92142E-001	  4.13583E-001	  4.08224E-001	  3.69001E-001	  3.89573E-001	  4.00009E-001	  3.87332E-001	  3.87312E-001	  3.93193E-001	  3.79676E-001	  3.93514E-001	
  1.20000E-003	  3.54806E-001	  3.57109E-001	  3.56632E-001	  3.37093E-001	  3.46895E-001	  3.68487E-001	  3.53653E-001	  3.47840E-001	  3.74044E-001	  3.37759E-001	  3.68550E-001	
  1.30000E-003	  3.28507E-001	  3.17915E-001	  3.43833E-001	  3.25945E-001	  3.32470E-001	  3.12605E-001	  3.30660E-001	  3.14606E-001	  3.51471E-001	  3.25827E-001	  3.29736E-001	
  1.40000E-003	  3.10418E-001	  2.99967E-001	  3.33357E-001	  3.04043E-001	  3.19750E-001	  2.95171E-001	  3.15225E-001	  3.03266E-001	  3.25634E-001	  2.92760E-001	  3.15011E-001	
  1.50000E-003	  2.96884E-001	  2.89167E-001	  3.14571E-001	  2.74972E-001	  3.02274E-001	  3.02806E-001	  2.95081E-001	  2.98401E-001	  3.04932E-001	  2.80868E-001	  3.05764E-001	
  1.60000E-003	  2.90599E-001	  2.82373E-001	  2.98995E-001	  2.82535E-001	  3.08020E-001	  2.91885E-001	  2.83366E-001	  2.99774E-001	  3.00433E-001	  2.77767E-001	  2.80840E-001	
  1.80000E-003	  3.00995E-001	  2.91759E-001	  3.11992E-001	  3.01168E-001	  2.92982E-001	  2.97630E-001	  2.91776E-001	  2.87003E-001	  3.02264E-001	  3.17274E-001	  3.16103E-001	
  2.00000E-003	  3.10392E-001	  3.07822E-001	  2.95470E-001	  3.29944E-001	  3.13192E-001	  3.16481E-001	  3.03649E-001	  3.10251E-001	  2.94441E-001	  3.11466E-001	  3.21203E-001	
  2.20000E-003	  3.28482E-001	  3.42676E-001	  3.15339E-001	  3.08002E-001	  3.20245E-001	  3.25985E-001	  3.24565E-001	  3.27417E-001	  3.36502E-001	  3.32899E-001	  3.51187E-001	
  2.40000E-003	  3.39907E-001	  3.66004E-001	  3.38004E-001	  3.31125E-001	  3.28844E-001	  3.29586E-001	  3.33786E-001	  3.41817E-001	  3.48206E-001	  3.29284E-001	  3.52417E-001	
  2.60000E-003	  3.35547E-001	  3.32132E-001	  3.34243E-001	  3.19150E-001	  3.42556E-001	  3.48515E-001	  3.31629E-001	  3.40699E-001	  3.23981E-001	  3.26657E-001	  3.55909E-001	
  2.80000E-003	  3.24557E-001	  3.21096E-001	  3.39993E-001	  2.90748E-001	  3.26051E-001	  3.35922E-001	  3.29393E-001	  3.22650E-001	  3.24957E-001	  3.26874E-001	  3.27890E-001	
  3.00000E-003	  3.03803E-001	  3.04758E-001	  2.94112E-001	  3.12611E-001	  3.06891E-001	  3.06269E-001	  3.14453E-001	  3.12664E-001	  2.85623E-001	  3.10123E-001	  2.90524E-001	
  3.20000E-003	  2.81502E-001	  2.77101E-001	  2.90272E-001	  2.94983E-001	  2.87265E-001	  2.90311E-001	  2.71454E-001	  2.84090E-001	  2.68027E-001	  2.83623E-001	  2.67892E-001	
  3.60000E-003	  2.37349E-001	  2.38270E-001	  2.58489E-001	  2.29966E-001	  2.35987E-001	  2.43332E-001	  2.30592E-001	  2.26224E-001	  2.38984E-001	  2.39158E-001	  2.32491E-001	
  4.00000E-003	  1.99239E-001	  1.93499E-001	  1.97180E-001	  2.17636E-001	  1.93160E-001	  1.91985E-001	  1.95795E-001	  1.96011E-001	  1.81825E-001	  2.12056E-001	  2.13243E-001	
  4.40000E-003	  1.73243E-001	  1.62100E-001	  1.73835E-001	  1.82537E-001	  1.66560E-001	  1.83937E-001	  1.60829E-001	  1.72832E-001	  1.86523E-001	  1.67995E-001	  1.75281E-001	
  4.80000E-003	  1.46153E-001	  1.40520E-001	  1.42447E-001	  1.44327E-001	  1.49342E-001	  1.42960E-001	  1.52301E-001	  1.48367E-001	  1.44164E-001	  1.53219E-001	  1.43878E-001	
  5.20000E-003	  1.29149E-001	  1.26058E-001	  1.32916E-001	  1.27634E-001	  1.35235E-001	  1.22241E-001	  1.34749E-001	  1.34673E-001	  1.34470E-001	  1.27046E-001	  1.16464E-001	
  5.60000E-003	  1.17276E-001	  1.19548E-001	  1.19831E-001	  1.12065E-001	  1.17145E-001	  1.11871E-001	  1.09153E-001	  1.17144E-001	  1.27214E-001	  1.20043E-001	  1.18746E-001	
  6.00000E-003	  1.05833E-001	  1.00295E-001	  1.10704E-001	  1.00109E-001	  9.99963E-002	  1.04728E-001	  1.06917E-001	  9.55932E-002	  1.14745E-001	  1.09416E-001	  1.15829E-001	
  6.40000E-003	  9.78414E-002	  9.52478E-002	  1.01227E-001	  8.64742E-002	  1.03875E-001	  9.59275E-002	  1.02440E-001	  9.19078E-002	  1.02692E-001	  9.78942E-002	  1.00728E-001	
  7.20000E-003	  8.90710E-002	  8.62151E-002	  8.46616E-002	  9.18758E-002	  9.20161E-002	  8.75648E-002	  9.60385E-002	  9.21579E-002	  9.77359E-002	  8.42444E-002	  7.82000E-002	
  8.00000E-003	  8.30490E-002	  7.82378E-002	  8.33571E-002	  9.39439E-002	  7.85675E-002	  8.67187E-002	  7.74131E-002	  8.04946E-002	  9.31527E-002	  7.45256E-002	  8.40787E-002	
  8.80000E-003	  7.63836E-002	  6.81595E-002	  7.95615E-002	  7.45284E-002	  7.21231E-002	  8.44509E-002	  7.33714E-002	  8.74740E-002	  8.41951E-002	  7.31181E-002	  6.68543E-002	
  9.60000E-003	  8.09134E-002	  7.19100E-002	  8.22691E-002	  8.93596E-002	  7.10384E-002	  8.11698E-002	  8.06583E-002	  8.25202E-002	  8.28714E-002	  9.16619E-002	  7.56749E-002	
  1.04000E-002	  7.41900E-002	  6.78993E-002	  7.37427E-002	  8.83896E-002	  6.87251E-002	  7.59116E-002	  7.09771E-002	  7.32942E-002	  7.37148E-002	  7.61552E-002	  7.30902E-002	
  1.12000E-002	  7.48231E-002	  7.87975E-002	  8.36771E-002	  6.55716E-002	  6.52577E-002	  7.62953E-002	  7.34011E-002	  7.39220E-002	  7.47947E-002	  8.03381E-002	  7.61759E-002	
  1.20000E-002	  7.70566E-002	  8.29506E-002	  7.27827E-002	  7.91964E-002	  7.28315E-002	  6.96346E-002	  7.91990E-002	  8.49231E-002	  7.84125E-002	  7.92171E-002	  7.14184E-002	
  1.28000E-002	  7.60302E-002	  7.32473E-002	  7.73842E-002	  7.78295E-002	  6.85364E-002	  7.84326E-002	  7.40636E-002	  8.05831E-002	  7.72272E-002	  7.89228E-002	  7.40757E-002	
  1.44000E-002	  7.22244E-002	  7.00171E-002	  7.18632E-002	  7.34841E-002	  6.41229E-002	  7.21827E-002	  7.25993E-002	  8.40765E-002	  7.15931E-002	  7.18485E-002	  7.04566E-002	
  1.60000E-002	  7.22476E-002	  7.10407E-002	  6.96380E-002	  7.29375E-002	  7.04707E-002	  7.67970E-002	  7.21664E-002	  7.20429E-002	  7.69203E-002	  7.87771E-002	  6.16857E-002	
  1.76000E-002	  7.05852E-002	  7.35222E-002	  6.99408E-002	  7.11427E-002	  7.04682E-002	  7.44554E-002	  6.82954E-002	  7.88849E-002	  6.31780E-002	  7.25744E-002	  6.33897E-002	
  1.92000E-002	  7.03532E-002	  7.92020E-002	  7.13319E-002	  6.72010E-002	  7.07456E-002	  7.17174E-002	  6.78229E-002	  7.26937E-002	  7.25063E-002	  6.77842E-002	  6.25269E-002	
  2.08000E-002	  6.90930E-002	  6.40206E-002	  6.43242E-002	  7.25978E-002	  6.78454E-002	  7.08343E-002	  7.02519E-002	  6.25263E-002	  7.81321E-002	  7.78091E-002	  6.25886E-002	
  2.24000E-002	  7.13529E-002	  7.16887E-002	  7.20310E-002	  7.25805E-002	  7.14490E-002	  6.86256E-002	  7.67127E-002	  6.55892E-002	  7.18220E-002	  6.61249E-002	  7.69059E-002	
  2.40000E-002	  6.84797E-002	  6.75331E-002	  7.37072E-002	  6.35006E-002	  7.27146E-002	  7.28897E-002	  5.81170E-002	  6.54245E-002	  6.84580E-002	  7.29868E-002	  6.94656E-002	
  2.56000E-002	  6.59801E-002	  6.38360E-002	  6.93720E-002	  6.55714E-002	  6.61190E-002	  6.93010E-002	  6.04200E-002	  6.61214E-002	  6.96997E-002	  6.62988E-002	  6.30620E-002	
  2.88000E-002	  6.52352E-002	  7.26761E-002	  6.45808E-002	  6.02338E-002	  6.44398E-002	  6.46581E-002	  7.06331E-002	  6.31259E-002	  6.15757E-002	  6.84347E-002	  6.19941E-002	
  3.20000E-002	  6.28352E-002	  5.98732E-002	  5.95767E-002	  6.36116E-002	  6.36695E-002	  6.55288E-002	  6.51930E-002	  5.72893E-002	  6.49435E-002	  6.38222E-002	  6.48441E-002	
  3.52000E-002	  6.38316E-002	  6.47283E-002	  5.90031E-002	  6.24890E-002	  6.79902E-002	  6.02111E-002	  6.69949E-002	  6.71968E-002	  6.32278E-002	  6.54630E-002	  6.10122E-002	
  3.84000E-002	  6.17373E-002	  5.57815E-002	  6.06963E-002	  6.41348E-002	  5.42993E-002	  6.59543E-002	  6.39748E-002	  6.68102E-002	  6.39109E-002	  5.87665E-002	  6.30450E-002	
  4.16000E-002	  6.06626E-002	  5.41418E-002	  6.22101E-002	  5.76129E-002	  6.24080E-002	  5.95974E-002	  6.69331E-002	  5.60359E-002	  6.82036E-002	  5.81146E-002	  6.13682E-002	
  4.48000E-002	  5.98595E-002	  5.75896E-002	  5.96477E-002	  6.19953E-002	  5.76218E-002	  5.65561E-002	  6.04067E-002	  5.82108E-002	  5.79123E-002	  6.07665E-002	  6.78881E-002	
  4.80000E-002	  5.73943E-002	  5.28658E-002	  5.47421E-002	  5.43372E-002	  5.58002E-002	  5.67774E-002	  5.87693E-002	  6.09231E-002	  5.88131E-002	  5.35787E-002	  6.73358E-002	
  5.12000E-002	  5.84516E-002	  5.34701E-002	  5.44580E-002	  5.87099E-002	  5.99354E-002	  6.18315E-002	  5.76378E-002	  5.72663E-002	  5.57915E-002	  6.18459E-002	  6.35697E-002	
  5.76000E-002	  5.64346E-002	  5.69169E-002	  5.68832E-002	  5.20918E-002	  5.97311E-002	  5.91329E-002	  5.52666E-002	  5.79002E-002	  5.41013E-002	  5.39539E-002	  5.83681E-002	
  6.40000E-002	  5.50683E-002	  5.53416E-002	  5.27947E-002	  5.42990E-002	  5.72444E-002	  5.41670E-002	  5.68064E-002	  5.36490E-002	  5.62453E-002	  5.74357E-002	  5.26998E-002	
  7.04000E-002	  5.45999E-002	  5.31899E-002	  5.84515E-002	  5.36176E-002	  5.43712E-002	  5.56046E-002	  5.20213E-002	  5.35993E-002	  5.64574E-002	  5.68989E-002	  5.17872E-002	
  7.68000E-002	  5.29724E-002	  5.14880E-002	  5.42012E-002	  5.40977E-002	  5.15927E-002	  5.34188E-002	  5.31792E-002	  5.36846E-002	  5.52108E-002	  5.06457E-002	  5.22058E-002	
  8.32000E-002	  4.95436E-002	  4.96863E-002	  4.81508E-002	  5.29524E-002	  5.10217E-002	  5.34498E-002	  5.00762E-002	  4.85359E-002	  5.03040E-002	  4.75943E-002	  4.36645E-002	
  8.96000E-002	  5.03533E-002	  4.94599E-002	  5.47251E-002	  5.09643E-002	  4.94558E-002	  5.11679E-002	  5.19684E-002	  5.02025E-002	  4.98195E-002	  4.69264E-002	  4.88437E-002	
  9.60000E-002	  4.94681E-002	  4.64671E-002	  4.71208E-002	  5.22724E-002	  4.94509E-002	  5.00414E-002	  5.09067E-002	  5.08736E-002	  4.66748E-002	  5.18173E-002	  4.90558E-002	
  1.02400E-001	  4.80535E-002	  4.70945E-002	  4.59761E-002	  4.90258E-002	  4.51085E-002	  4.86843E-002	  4.81590E-002	  4.89909E-002	  4.68791E-002	  5.08915E-002	  4.97257E-002	
  1.15200E-001	  4.53675E-002	  4.66666E-002	  4.61804E-002	  4.39963E-002	  4.19885E-002	  4.56307E-002	  4.35545E-002	  4.55355E-002	  4.64457E-002	  4.84942E-002	  4.51822E-002	
  1.28000E-001	  4.26973E-002	  4.19600E-002	  4.52284E-002	  4.51198E-002	  3.93185E-002	  4.07208E-002	  4.27850E-002	  4.38402E-002	  4.44271E-002	  4.09607E-002	  4.26120E-002	
  1.40800E-001	  4.17459E-002	  4.27644E-002	  4.08801E-002	  4.14746E-002	  4.17809E-002	  4.08922E-002	  4.18212E-002	  4.04363E-002	  4.20963E-002	  4.27613E-002	  4.25517E-002	
  1.53600E-001	  3.94874E-002	  3.78473E-002	  3.98441E-002	  3.78467E-002	  3.87567E-002	  4.13039E-002	  4.01590E-002	  3.79799E-002	  4.06601E-002	  3.93883E-002	  4.10882E-002	
  1.66400E-001	  3.64179E-002	  3.39240E-002	  3.72121E-002	  3.51809E-002	  3.70313E-002	  3.76759E-002	  3.56908E-002	  3.58627E-002	  3.81199E-002	  3.66032E-002	  3.68776E-002	
  1.79200E-001	  3.45330E-002	  3.26814E-002	  3.55027E-002	  3.20598E-002	  3.49397E-002	  3.49955E-002	  3.58267E-002	  3.52332E-002	  3.61216E-002	  3.60310E-002	  3.19380E-002	
  1.92000E-001	  3.39136E-002	  3.49985E-002	  3.38683E-002	  3.35140E-002	  3.35167E-002	  3.15664E-002	  3.42554E-002	  3.44323E-002	  3.22121E-002	  3.47507E-002	  3.60217E-002	
  2.04800E-001	  3.14501E-002	  3.17422E-002	  3.11751E-002	  3.04067E-002	  3.06035E-002	  3.03700E-002	  3.18942E-002	  3.04221E-002	  3.08625E-002	  3.34585E-002	  3.35658E-002	
  2.30400E-001	  2.97785E-002	  2.97981E-002	  2.97233E-002	  3.14820E-002	  2.71788E-002	  2.87126E-002	  2.95795E-002	  3.12823E-002	  3.02434E-002	  2.98075E-002	  2.99777E-002	
  2.56000E-001	  2.73166E-002	  2.81491E-002	  3.02840E-002	  2.66041E-002	  2.85735E-002	  2.72799E-002	  2.79332E-002	  2.60886E-002	  2.49799E-002	  2.62080E-002	  2.70657E-002	
  2.81600E-001	  2.38037E-002	  2.69467E-002	  2.41596E-002	  2.29198E-002	  2.41903E-002	  2.05027E-002	  2.17748E-002	  2.40449E-002	  2.58561E-002	  2.33419E-002	  2.43005E-002	
  3.07200E-001	  2.17912E-002	  2.09755E-002	  2.30595E-002	  2.08121E-002	  2.17388E-002	  2.15073E-002	  2.06010E-002	  2.13970E-002	  2.41202E-002	  2.22147E-002	  2.14855E-002	
  3.32800E-001	  2.06057E-002	  2.11680E-002	  2.13829E-002	  2.09167E-002	  2.06577E-002	  2.19118E-002	  2.31224E-002	  1.91408E-002	  1.70212E-002	  2.03465E-002	  2.03893E-002	
  3.58400E-001	  1.86292E-002	  1.84228E-002	  1.94294E-002	  1.78742E-002	  1.91594E-002	  1.79096E-002	  2.13189E-002	  1.82117E-002	  1.93237E-002	  1.85867E-002	  1.60555E-002	
  3.84000E-001	  1.67992E-002	  1.65977E-002	  1.65297E-002	  1.62521E-002	  1.65881E-002	  1.73255E-002	  1.73486E-002	  1.67824E-002	  1.71370E-002	  1.64027E-002	  1.70280E-002	
  4.09600E-001	  1.52521E-002	  1.59055E-002	  1.49307E-002	  1.49152E-002	  1.48270E-002	  1.52105E-002	  1.58584E-002	  1.53658E-002	  1.44157E-002	  1.56363E-002	  1.54564E-002	
  4.60800E-001	  1.26321E-002	  1.22871E-002	  1.38395E-002	  1.30835E-002	  1.20289E-002	  1.29348E-002	  1.25377E-002	  1.13843E-002	  1.29791E-002	  1.28399E-002	  1.24060E-002	
  5.12000E-001	  1.04514E-002	  1.16628E-002	  9.39828E-003	  1.10786E-002	  9.37602E-003	  1.02584E-002	  1.08227E-002	  1.06517E-002	  1.12980E-002	  9.09658E-003	  1.08705E-002	
  5.63200E-001	  8.66376E-003	  9.49794E-003	  1.03539E-002	  6.71971E-003	  9.69441E-003	  8.57870E-003	  8.07894E-003	  8.37819E-003	  8.76028E-003	  8.21774E-003	  8.35778E-003	
  6.14400E-001	  7.46444E-003	  6.50118E-003	  7.86705E-003	  7.83011E-003	  7.98790E-003	  7.40074E-003	  8.22207E-003	  6.25153E-003	  7.84562E-003	  6.91068E-003	  7.82750E-003	
  6.65600E-001	  6.01079E-003	  5.63742E-003	  6.46915E-003	  5.08043E-003	  5.65984E-003	  7.22693E-003	  6.25318E-003	  4.92488E-003	  6.45776E-003	  6.36955E-003	  6.02874E-003	
  7.16800E-001	  5.58454E-003	  4.49496E-003	  5.49498E-003	  5.77978E-003	  5.97325E-003	  6.85091E-003	  6.46530E-003	  4.41634E-003	  5.64007E-003	  5.65209E-003	  5.07770E-003	
  7.68000E-001	  4.30973E-003	  4.35626E-003	  4.35070E-003	  4.14235E-003	  4.65941E-003	  5.28748E-003	  4.54724E-003	  1.90052E-003	  3.78870E-003	  3.72278E-003	  6.34183E-003	
  8.19200E-001	  3.59760E-003	  3.40186E-003	  3.53708E-003	  3.37091E-003	  4.05468E-003	  3.70333E-003	  2.79780E-003	  3.50343E-003	  3.90285E-003	  3.64916E-003	  4.05495E-003	
  9.21600E-001	  2.65278E-003	  2.56057E-003	  1.86085E-003	  3.15801E-003	  4.32014E-003	  3.26370E-003	  2.54595E-003	  2.38662E-003	  2.68469E-003	  1.02619E-003	  2.72108E-003	
  1.02400E+000	  2.12814E-003	  2.72097E-003	  1.45886E-003	  2.37402E-003	  2.21652E-003	  2.60339E-003	  1.51593E-003	  2.28048E-003	  3.16457E-003	  1.06256E-003	  1.88408E-003	
  1.12640E+000	  1.53890E-003	  2.06001E-003	  1.39308E-003	  2.30713E-003	  2.44762E-003	  1.84496E-003	  1.64951E-003	  2.81820E-004	  1.10001E-003	  1.80734E-003	  4.97509E-004	
  1.22880E+000	  1.07756E-003	  9.70529E-004	  1.03660E-003	  2.17486E-003	  8.81042E-004	  1.02642E-003	  5.56624E-004	  1.09706E-003	  1.39116E-003	  1.13459E-003	  5.06672E-004	
  1.33120E+000	  8.05443E-004	  1.93001E-004	  9.73128E-004	  5.78593E-004	  1.06062E-003	  6.64209E-004	  8.23255E-004	  1.15456E-003	  2.11089E-003	 -1.98731E-004	  6.94915E-004	
  1.43360E+000	  9.27805E-004	 -3.01447E-004	  6.39945E-004	  8.90842E-004	  2.06111E-003	  1.92769E-003	  2.04179E-004	  9.65780E-004	  1.24554E-003	  3.74185E-004	  1.27022E-003	
  1.53600E+000	  8.15166E-004	  1.00852E-004	  1.65034E-003	 -9.15730E-005	  1.01765E-003	  1.89573E-003	  1.26063E-003	  5.27863E-004	  1.02584E-003	  1.28257E-003	 -5.18249E-004	
  1.63840E+000	  4.46573E-004	 -1.14656E-004	  1.64124E-003	  6.49644E-004	  7.65854E-005	  1.08718E-003	 -2.87207E-004	  4.77415E-004	  1.25259E-003	  6.31179E-005	 -3.80175E-004	
  1.84320E+000	 -3.48198E-005	  3.29854E-004	 -1.84462E-004	 -6.62913E-004	 -9.57812E-005	 -2.43432E-004	 -5.18557E-005	  1.06090E-003	  5.20899E-004	 -1.55989E-003	  5.38478E-004	
  2.04800E+000	  1.90654E-004	 -6.47616E-004	  9.77501E-004	 -4.12337E-004	 -4.41565E-005	 -4.46477E-004	 -1.67071E-004	  7.89075E-004	  8.53629E-004	  3.76085E-004	  6.27908E-004	
  2.25280E+000	  1.58493E-004	 -1.13239E-003	  9.55772E-004	 -7.11012E-005	  7.72199E-004	 -3.37787E-004	 -2.47749E-004	  4.22879E-004	  9.15896E-005	  5.36423E-004	  5.95095E-004	
  2.45760E+000	  3.74636E-004	  2.34885E-004	 -4.20389E-004	 -3.87373E-005	  4.72163E-004	  1.78893E-004	 -3.85333E-004	  1.36392E-003	  1.57193E-003	  1.12594E-004	  6.56430E-004	
  2.66240E+000	  2.28639E-004	  6.54849E-004	 -2.72611E-004	 -2.27916E-004	 -2.57211E-004	  9.93863E-005	  4.44555E-004	  6.21053E-004	  7.07729E-004	  8.74702E-005	  4.29085E-004	
  2.86720E+000	  1.00857E-004	  7.50162E-004	 -4.39280E-004	 -6.38246E-004	  5.07446E-004	 -2.38111E-004	 -1.85742E-004	  1.19662E-004	  2.40623E-004	 -1.49608E-004	  1.04166E-003	
