ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"11:27:44"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   3021421
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	      25.12985
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  25.057"	" 2,  24.806"	" 3,  25.085"	" 4,  25.129"	" 5,  25.101"	" 6,  25.038"	" 7,  25.553"	" 8,  25.246"	" 9,  25.264"	"10,  25.130"	
  2.45760E+001	 -2.11533E-004	  7.52788E-004	  3.62082E-004	  4.11858E-004	 -1.76652E-004	 -1.31537E-003	 -4.81792E-004	 -1.51730E-003	  9.34409E-004	 -8.41813E-004	 -2.43540E-004	
  2.62144E+001	 -4.16203E-004	  5.23670E-005	 -4.16834E-005	 -2.80331E-004	  5.75027E-004	  5.25720E-004	 -2.21074E-003	  9.07363E-005	 -3.66942E-005	 -2.08312E-003	 -7.53312E-004	
  2.94912E+001	  6.16574E-004	  1.49688E-003	  1.43523E-003	 -7.06673E-004	  6.09059E-004	  1.14423E-003	  1.41205E-003	  7.42688E-004	  9.86199E-004	 -6.95390E-004	 -2.58526E-004	
  3.27680E+001	  1.95052E-004	  1.23977E-003	 -8.39616E-004	  2.46411E-004	  8.93326E-004	  1.51021E-004	 -7.76402E-004	  7.34576E-004	  3.83676E-004	  6.13336E-005	 -1.43580E-004	
  3.60448E+001	  4.64769E-004	 -2.90370E-004	  9.05520E-004	  7.62073E-004	  3.66976E-004	 -2.16483E-005	  6.22722E-004	  9.02242E-004	 -5.75183E-004	  1.98299E-003	 -7.63019E-006	
  3.93216E+001	 -9.19172E-006	  2.04577E-004	 -3.33852E-004	 -1.62483E-003	  3.36741E-004	 -1.42670E-004	  9.75137E-004	  5.61141E-005	 -1.01093E-003	  4.09378E-004	  1.03842E-003	
  4.25984E+001	 -5.11827E-004	  3.87976E-005	 -1.33976E-003	 -4.62731E-004	 -1.74705E-004	 -1.95267E-004	  8.21206E-004	 -1.94902E-003	  6.69685E-004	 -1.24081E-003	 -1.28568E-003	
  4.58752E+001	  3.69227E-004	 -1.07655E-003	  2.95727E-004	  1.93776E-003	 -2.34116E-004	 -1.25536E-003	  2.12502E-003	  6.12487E-004	 -1.29354E-005	  3.10188E-004	  9.90050E-004	
  4.91520E+001	 -2.73288E-004	  1.53516E-004	 -3.01690E-004	 -2.62379E-005	 -6.28629E-004	 -7.15455E-004	 -1.05495E-003	 -1.00714E-003	  6.05998E-004	  6.95198E-004	 -4.53495E-004	
  5.24288E+001	 -4.94764E-004	  1.25067E-004	 -1.04043E-003	 -8.15600E-004	 -9.56413E-004	 -1.36065E-003	 -9.43102E-005	 -3.59366E-004	  1.29771E-003	 -4.24644E-004	 -1.31902E-003	
  5.89824E+001	  1.51416E-007	  6.50768E-004	  3.07673E-004	 -4.89458E-004	 -3.77804E-005	 -2.89603E-004	  1.30799E-004	 -3.22633E-004	 -2.81125E-004	  4.44205E-004	 -1.11332E-004	
  6.55360E+001	  3.87863E-004	  8.13167E-004	  2.79586E-004	  2.49164E-004	  1.81149E-003	  1.89241E-004	  2.35685E-004	 -3.42561E-004	  3.90393E-004	  8.06039E-004	 -5.53576E-004	
  7.20896E+001	 -1.39609E-004	 -6.53584E-004	 -2.66630E-004	 -6.88392E-004	 -4.49500E-004	 -1.02823E-004	  1.03824E-003	  9.85070E-004	  4.28624E-004	 -3.87753E-004	 -1.29935E-003	
  7.86432E+001	 -2.20046E-004	  1.68257E-005	  9.58514E-005	 -7.91145E-004	  2.84586E-004	 -1.34627E-003	  2.32720E-004	  3.20045E-005	 -4.93805E-004	  4.73620E-004	 -7.04852E-004	
  8.51968E+001	  4.24246E-004	  2.02638E-004	  7.96129E-004	 -7.74867E-005	  1.37162E-003	  1.69089E-003	  3.33835E-004	 -8.52818E-004	  1.76007E-004	  7.19174E-004	 -1.17530E-004	
  9.17504E+001	 -3.01982E-004	  2.28022E-004	 -5.56936E-004	  5.70520E-004	  1.14378E-003	 -5.10451E-004	 -2.14905E-003	  1.09298E-003	 -1.34449E-003	 -1.01771E-003	 -4.76488E-004	
  9.83040E+001	 -3.02793E-005	  3.05980E-004	  4.34040E-004	  2.28691E-004	 -7.18785E-004	  4.96494E-005	  2.78386E-005	 -6.01065E-004	 -7.68151E-004	  1.68517E-004	  5.70492E-004	
  1.04858E+002	  7.38720E-005	  7.33875E-004	 -1.39222E-005	 -6.00862E-005	  3.06450E-004	  3.24554E-004	  6.05294E-004	 -5.08633E-004	 -4.75320E-004	  3.85860E-004	 -5.59352E-004	
  1.17965E+002	 -9.54227E-005	 -3.67768E-004	 -4.81490E-004	 -4.07143E-005	  1.28796E-004	  5.17431E-004	 -7.11386E-004	  9.09779E-005	 -6.42233E-004	  4.43222E-004	  1.08936E-004	
  1.31072E+002	  1.77460E-004	 -4.42063E-004	  5.79455E-004	 -5.94391E-005	 -1.79054E-004	  6.98639E-004	  5.26217E-004	 -8.82380E-004	  4.97793E-004	  4.43973E-004	  5.91461E-004	
  1.44179E+002	  1.50898E-004	  9.31968E-005	 -1.03389E-004	  3.43482E-004	  9.12260E-005	 -1.63019E-004	 -4.73400E-005	 -3.10072E-004	  3.41242E-004	  7.24399E-004	  5.39254E-004	
  1.57286E+002	  1.00947E-004	  5.62796E-004	  8.11179E-004	 -5.31669E-004	  4.19066E-005	  2.84058E-004	 -2.18368E-004	  9.35453E-005	  5.63131E-004	 -8.76958E-004	  2.79853E-004	
  1.70394E+002	  3.52100E-004	  2.23719E-004	  4.65140E-004	  4.07901E-005	  5.61995E-004	  2.74005E-004	 -1.50623E-004	  1.01270E-003	  2.71366E-004	  1.74282E-004	  6.47632E-004	
  1.83501E+002	  1.93604E-004	  5.86379E-004	  2.45120E-004	  1.99774E-004	 -4.75955E-005	  2.72815E-005	 -3.41104E-005	  2.06161E-004	  3.02687E-004	  6.30949E-005	  3.87253E-004	
  1.96608E+002	 -1.44012E-005	  8.06626E-005	 -5.80435E-004	 -2.43021E-004	 -9.82861E-007	  1.25239E-004	  2.33990E-004	  4.38184E-004	 -3.84712E-006	 -3.24709E-004	  1.30908E-004	
  2.09715E+002	  8.94333E-005	 -3.54148E-005	 -1.11545E-004	 -4.13396E-004	 -1.73914E-004	 -6.60772E-005	  2.65930E-004	  5.41078E-004	  4.20760E-004	  2.12123E-004	  2.54788E-004	
  2.35930E+002	  9.97646E-005	 -1.58051E-004	  4.75503E-004	  9.19295E-005	  1.27138E-004	  5.25628E-004	  2.94619E-004	 -1.69228E-004	  2.10645E-005	 -5.88182E-006	 -2.05075E-004	
  2.62144E+002	 -7.28115E-005	 -2.05426E-004	 -2.26316E-004	 -4.12562E-004	  3.71394E-004	 -8.20861E-005	 -3.31480E-004	  1.96481E-004	 -6.99533E-005	  1.90084E-004	 -1.58249E-004	
  2.88358E+002	  1.64668E-005	 -2.12713E-004	  3.99066E-004	 -1.56982E-004	  3.67964E-004	 -3.57218E-004	  2.44967E-004	 -1.44732E-004	  3.35515E-004	 -5.74941E-005	 -2.53703E-004	
  3.14573E+002	  2.05245E-005	 -2.80147E-004	 -1.31723E-004	 -7.35792E-005	  3.38246E-004	  3.84785E-004	 -2.84802E-005	 -1.74171E-004	 -2.38689E-004	  2.62780E-004	  1.46223E-004	
  3.40787E+002	  1.31307E-004	  1.25428E-004	  6.63617E-004	 -4.23443E-004	  3.41451E-004	 -1.38951E-004	 -5.06375E-004	 -1.81010E-004	  9.29729E-004	  1.80516E-004	  3.22108E-004	
  3.67002E+002	 -1.26835E-004	 -3.78742E-004	 -7.07115E-004	 -5.20008E-004	 -4.16694E-004	  4.35846E-005	  1.96325E-004	  2.06138E-004	  7.11238E-004	  9.45016E-005	 -4.97577E-004	
  3.93216E+002	  3.70270E-005	  5.02361E-004	 -3.16864E-004	  4.78421E-004	  4.37551E-004	 -2.79211E-004	 -3.58632E-004	  1.89261E-004	  3.66831E-004	 -5.22290E-004	 -1.27157E-004	
  4.19430E+002	  9.80911E-005	  1.83127E-004	 -2.27452E-004	 -6.87176E-005	  2.06452E-004	  2.81417E-004	  1.75782E-004	  1.49772E-004	 -1.66519E-004	  3.15122E-004	  1.31927E-004	
  4.71859E+002	  9.26848E-005	  1.50459E-004	 -1.92384E-004	  2.02636E-004	  1.77388E-004	 -1.08661E-004	  5.40125E-005	  2.89441E-004	 -2.39129E-004	 -3.54330E-005	  6.28517E-004	
  5.24288E+002	  2.03275E-005	  2.64468E-004	  2.00913E-004	  9.72227E-006	 -2.77077E-004	 -1.91515E-005	 -1.70774E-004	 -3.02168E-004	  3.84690E-004	 -1.50225E-004	  2.62878E-004	
  5.76717E+002	  4.02562E-005	 -8.40493E-005	  5.20223E-004	  3.85243E-004	  3.70975E-004	  9.34829E-005	 -2.80523E-004	  2.91389E-004	 -4.53261E-004	 -1.52571E-004	 -2.88345E-004	
  6.29146E+002	  3.85591E-005	 -1.77381E-004	  2.69189E-004	  1.83737E-004	  1.97710E-004	 -1.44689E-004	 -9.61920E-005	  5.91914E-005	  8.60198E-005	  1.43777E-004	 -1.35771E-004	
  6.81574E+002	 -4.40031E-005	  7.68488E-005	 -1.56950E-004	 -1.81528E-004	 -1.83751E-004	  1.22198E-004	  1.19877E-004	 -3.12325E-005	 -6.57973E-005	 -1.75245E-004	  3.55485E-005	
  7.34003E+002	 -8.18634E-005	 -3.17111E-004	 -2.89212E-004	 -9.44329E-005	  1.47720E-004	 -1.03113E-004	 -2.04899E-004	 -3.77576E-004	  1.20922E-004	  2.19095E-004	  7.99743E-005	
  7.86432E+002	  5.48603E-005	  3.52100E-004	  3.08551E-004	  2.46082E-004	 -6.16770E-005	 -4.31242E-005	 -1.12043E-004	 -1.81010E-004	 -3.07039E-004	  2.35578E-004	  1.11185E-004	
  8.38861E+002	 -5.74311E-005	 -1.46206E-004	 -4.09691E-005	 -2.04069E-004	 -2.15209E-004	  2.30853E-005	 -1.77779E-004	  2.02442E-004	 -2.56932E-004	  2.71000E-004	 -2.96751E-005	
  9.43718E+002	  8.00742E-005	  1.58373E-004	 -5.22625E-005	  1.17017E-004	  3.67375E-004	 -3.55797E-005	  1.45206E-004	  5.17616E-005	 -1.76218E-004	  1.02422E-004	  1.22647E-004	
  1.04858E+003	 -8.86235E-005	 -2.67969E-004	 -1.21658E-004	 -2.92953E-004	 -1.63879E-004	 -2.68382E-004	 -6.31924E-005	  2.80356E-004	 -4.12606E-005	  2.04298E-004	 -1.51594E-004	
  1.15343E+003	  5.13093E-005	  1.64421E-004	  4.99538E-004	  9.42185E-005	 -1.57078E-004	 -1.03450E-004	 -1.33757E-004	  2.04517E-004	  3.67795E-005	  1.72579E-004	 -2.64675E-004	
  1.25829E+003	  5.37882E-005	 -2.66313E-005	 -5.88310E-005	 -1.02976E-004	 -5.73972E-005	 -3.46816E-005	  7.34831E-005	  1.59584E-004	  2.26617E-004	  3.22818E-005	  3.26433E-004	
  1.36315E+003	 -1.59840E-005	  1.20960E-004	  2.54849E-004	  2.72669E-004	 -4.03907E-004	  5.94195E-006	 -8.53618E-005	  1.47253E-004	 -1.06876E-005	 -1.48196E-004	 -3.13359E-004	
  1.46801E+003	 -1.24061E-005	 -1.69752E-004	  3.34304E-004	 -2.29455E-004	 -3.19629E-004	  3.51422E-005	 -2.93935E-005	  6.20394E-006	  1.35474E-004	  6.30348E-005	  5.00093E-005	
  1.57286E+003	 -2.28566E-005	 -2.55191E-004	 -1.14662E-004	 -2.25350E-004	  2.43226E-004	 -1.58183E-004	 -1.70769E-004	 -3.22490E-005	  1.33276E-004	  1.11043E-004	  2.40292E-004	
  1.67772E+003	  5.64339E-006	 -1.86546E-004	  5.00554E-005	  1.14112E-004	 -8.19986E-005	 -1.27082E-004	  7.37889E-005	 -5.45724E-005	 -5.26332E-005	  1.76897E-004	  1.44413E-004	
  1.88744E+003	 -5.07911E-005	 -6.73128E-005	 -4.46463E-005	 -5.10118E-005	 -1.86725E-004	 -2.54398E-004	 -9.97523E-006	  3.13556E-005	  8.92665E-005	  1.47903E-004	 -1.62367E-004	
  2.09715E+003	 -1.38571E-004	 -7.92834E-005	  8.89705E-006	 -1.41334E-004	 -4.00719E-004	 -2.73307E-004	 -2.52938E-004	  1.05855E-004	 -2.25738E-005	 -1.06509E-004	 -2.23797E-004	
  2.30687E+003	 -6.94462E-006	 -4.13058E-005	 -1.40121E-004	 -1.27417E-004	 -3.41505E-005	  2.48825E-004	  4.49055E-005	  6.15981E-005	  4.73676E-005	 -1.44736E-005	 -1.14674E-004	
  2.51658E+003	  9.26150E-005	  1.90950E-004	  4.62612E-005	  1.09373E-004	  2.30354E-005	  1.95596E-004	 -1.19585E-004	  9.09977E-005	  1.30387E-004	  2.57531E-004	  1.60439E-006	
  2.72630E+003	  3.09207E-005	  7.12091E-005	 -1.86570E-004	 -8.03588E-005	  2.43943E-004	  1.40505E-004	 -7.38845E-005	  1.59696E-004	 -5.67563E-005	  8.13971E-005	  1.00259E-005	
  2.93601E+003	 -5.02591E-005	 -2.38112E-004	  1.32395E-004	 -1.52748E-004	  5.69921E-005	 -1.89396E-004	 -3.30000E-005	  1.69660E-004	 -2.10636E-004	 -7.11210E-005	  3.33761E-005	
  3.14573E+003	  1.14285E-004	  1.09865E-004	 -4.02104E-005	  1.10066E-004	  1.71804E-004	  1.80210E-004	  2.61552E-004	  1.72033E-004	  5.92425E-005	 -7.58573E-006	  1.25874E-004	
  3.35544E+003	  6.10078E-005	  3.94548E-005	 -3.83103E-005	 -1.19295E-004	  1.01865E-004	  1.28774E-004	  1.49542E-004	  7.94164E-005	  2.79063E-005	  1.75582E-004	  6.51430E-005	
  3.77487E+003	 -1.27839E-005	  5.74403E-005	  5.44392E-005	  5.70105E-005	 -2.44054E-005	 -5.13088E-005	  8.40402E-005	  4.70648E-005	 -2.16911E-004	 -6.97955E-005	 -6.54128E-005	
  4.19430E+003	 -3.80748E-005	 -5.47689E-005	 -1.58946E-004	 -4.82511E-005	  9.41407E-006	  1.57347E-004	 -1.82353E-004	  3.20577E-005	 -1.92614E-004	 -1.05890E-005	  6.79563E-005	
  4.61373E+003	  1.07302E-005	 -5.92194E-005	 -3.26077E-005	 -4.80362E-006	  3.00040E-005	  1.55822E-005	  1.10200E-004	  2.37147E-005	 -1.35214E-004	  3.20941E-005	  1.27553E-004	
  5.03317E+003	 -2.17627E-005	  2.74921E-006	 -4.78107E-005	  4.98518E-006	 -4.62786E-005	 -1.26231E-004	 -6.84230E-005	 -3.21428E-005	 -1.88844E-005	  1.59260E-004	 -4.48507E-005	
  5.45260E+003	 -2.59808E-005	  1.49908E-004	 -1.87579E-004	  9.12027E-005	  3.80275E-005	 -3.22851E-004	 -4.27556E-005	  4.29551E-005	 -1.74123E-004	  1.59196E-004	 -1.37892E-005	
  5.87203E+003	 -1.06446E-005	 -1.60175E-005	  4.77909E-007	  3.60662E-005	 -9.23858E-005	  5.66859E-006	  1.02166E-004	  3.64550E-006	 -1.44766E-004	  6.18288E-005	 -6.31297E-005	
  6.29146E+003	 -5.60566E-006	  1.38280E-004	 -2.57194E-005	  1.84291E-005	 -1.54095E-004	 -3.37573E-005	  2.11709E-005	  1.02495E-004	 -7.67045E-005	 -4.13178E-005	 -4.83747E-006	
  6.71089E+003	  2.61177E-005	 -9.26698E-005	  1.53460E-004	  2.02296E-004	 -2.68991E-004	  1.57932E-004	 -5.44363E-005	 -3.08004E-005	  3.72788E-005	  1.94117E-004	 -3.70082E-005	
  7.54975E+003	  8.37319E-005	  4.00689E-004	 -1.16973E-005	 -6.74747E-005	  1.63633E-004	  5.54170E-005	 -1.25127E-005	  1.13014E-004	 -2.74655E-006	  4.17228E-005	  1.57273E-004	
  8.38861E+003	  3.62048E-006	 -1.42378E-004	 -6.12528E-005	  2.12539E-005	  2.76920E-004	 -3.01378E-004	  5.31424E-005	  2.23636E-004	 -1.79308E-004	  1.10493E-004	  3.50753E-005	
  9.22747E+003	 -3.39000E-005	 -6.14759E-005	 -5.78860E-005	  9.20749E-006	 -2.29583E-004	  1.10945E-005	 -7.47841E-005	 -7.18775E-005	  1.41315E-004	 -7.04690E-005	  6.54576E-005	
  1.00663E+004	 -2.02240E-005	 -8.79293E-006	 -6.22139E-007	 -1.19481E-004	 -4.15699E-005	  7.95562E-005	 -1.60522E-005	  6.30714E-005	  2.45623E-004	 -2.14142E-004	 -1.89831E-004	
  1.09052E+004	  3.83640E-005	  2.50675E-005	  1.04162E-004	  9.65652E-005	  1.01834E-004	 -2.74800E-004	  2.94842E-005	 -2.86685E-005	  1.60331E-004	  6.89085E-005	  1.00756E-004	
  1.17441E+004	 -2.80681E-005	 -1.10849E-004	 -3.51879E-006	 -7.00234E-006	 -7.47074E-005	 -4.29576E-005	 -4.08091E-005	 -6.29267E-005	  4.14133E-006	 -1.15444E-005	  6.94933E-005	
  1.25829E+004	  5.38002E-005	  4.10653E-005	 -1.24556E-004	  1.77980E-005	  4.72636E-005	  2.26908E-004	  1.07336E-004	  5.80856E-005	  1.33560E-004	  4.01317E-005	 -9.58996E-006	

"Count Rate"
       0.11719	      26.97903	       0.00000	       0.00000	       0.00000
       0.23438	      24.86570	       0.00000	       0.00000	       0.00000
       0.35156	      27.59258	       0.00000	       0.00000	       0.00000
       0.46875	      27.14094	       0.00000	       0.00000	       0.00000
       0.58594	      26.17801	       0.00000	       0.00000	       0.00000
       0.70313	      26.18653	       0.00000	       0.00000	       0.00000
       0.82031	      25.59003	       0.00000	       0.00000	       0.00000
       0.93750	      23.64713	       0.00000	       0.00000	       0.00000
       1.05469	      25.59855	       0.00000	       0.00000	       0.00000
       1.17188	      24.92535	       0.00000	       0.00000	       0.00000
       1.28906	      24.37998	       0.00000	       0.00000	       0.00000
       1.40625	      26.25470	       0.00000	       0.00000	       0.00000
       1.52344	      24.69527	       0.00000	       0.00000	       0.00000
       1.64063	      25.33438	       0.00000	       0.00000	       0.00000
       1.75781	      22.70976	       0.00000	       0.00000	       0.00000
       1.87500	      27.01312	       0.00000	       0.00000	       0.00000
       1.99219	      26.55296	       0.00000	       0.00000	       0.00000
       2.10938	      25.08726	       0.00000	       0.00000	       0.00000
       2.22656	      24.00503	       0.00000	       0.00000	       0.00000
       2.34375	      25.18100	       0.00000	       0.00000	       0.00000
       2.46094	      25.39403	       0.00000	       0.00000	       0.00000
       2.57813	      24.94239	       0.00000	       0.00000	       0.00000
       2.69531	      25.15543	       0.00000	       0.00000	       0.00000
       2.81250	      27.73744	       0.00000	       0.00000	       0.00000
       2.92969	      25.37699	       0.00000	       0.00000	       0.00000
       3.04688	      23.71530	       0.00000	       0.00000	       0.00000
       3.16406	      24.69527	       0.00000	       0.00000	       0.00000
       3.28125	      24.80605	       0.00000	       0.00000	       0.00000
       3.39844	      26.71486	       0.00000	       0.00000	       0.00000
       3.51563	      24.55041	       0.00000	       0.00000	       0.00000
       3.63281	      27.66075	       0.00000	       0.00000	       0.00000
       3.75000	      23.85164	       0.00000	       0.00000	       0.00000
       3.86719	      24.18398	       0.00000	       0.00000	       0.00000
       3.98438	      24.07320	       0.00000	       0.00000	       0.00000
       4.10156	      26.91938	       0.00000	       0.00000	       0.00000
       4.21875	      23.11880	       0.00000	       0.00000	       0.00000
       4.33594	      25.27473	       0.00000	       0.00000	       0.00000
       4.45313	      24.95092	       0.00000	       0.00000	       0.00000
       4.57031	      25.87124	       0.00000	       0.00000	       0.00000
       4.68750	      26.11836	       0.00000	       0.00000	       0.00000
       4.80469	      26.36548	       0.00000	       0.00000	       0.00000
       4.92188	      25.12987	       0.00000	       0.00000	       0.00000
       5.03906	      27.19207	       0.00000	       0.00000	       0.00000
       5.15625	      23.13584	       0.00000	       0.00000	       0.00000
       5.27344	      26.95347	       0.00000	       0.00000	       0.00000
       5.39063	      24.51632	       0.00000	       0.00000	       0.00000
       5.50781	      24.17546	       0.00000	       0.00000	       0.00000
       5.62500	      23.73234	       0.00000	       0.00000	       0.00000
       5.74219	      23.40001	       0.00000	       0.00000	       0.00000
       5.85938	      26.35696	       0.00000	       0.00000	       0.00000
       5.97656	      24.99352	       0.00000	       0.00000	       0.00000
       6.09375	      25.12135	       0.00000	       0.00000	       0.00000
       6.21094	      21.75536	       0.00000	       0.00000	       0.00000
       6.32813	      25.87124	       0.00000	       0.00000	       0.00000
       6.44531	      25.64968	       0.00000	       0.00000	       0.00000
       6.56250	      25.87976	       0.00000	       0.00000	       0.00000
       6.67969	      23.84312	       0.00000	       0.00000	       0.00000
       6.79688	      24.45667	       0.00000	       0.00000	       0.00000
       6.91406	      25.69229	       0.00000	       0.00000	       0.00000
       7.03125	      25.68377	       0.00000	       0.00000	       0.00000
       7.14844	      24.99352	       0.00000	       0.00000	       0.00000
       7.26563	      25.83715	       0.00000	       0.00000	       0.00000
       7.38281	      23.30627	       0.00000	       0.00000	       0.00000
       7.50000	      25.46221	       0.00000	       0.00000	       0.00000
       7.61719	      26.09280	       0.00000	       0.00000	       0.00000
       7.73438	      22.91428	       0.00000	       0.00000	       0.00000
       7.85156	      24.89979	       0.00000	       0.00000	       0.00000
       7.96875	      26.29731	       0.00000	       0.00000	       0.00000
       8.08594	      24.95092	       0.00000	       0.00000	       0.00000
       8.20313	      25.70933	       0.00000	       0.00000	       0.00000
       8.32031	      25.93089	       0.00000	       0.00000	       0.00000
       8.43750	      25.64968	       0.00000	       0.00000	       0.00000
       8.55469	      24.64414	       0.00000	       0.00000	       0.00000
       8.67188	      23.67269	       0.00000	       0.00000	       0.00000
       8.78906	      25.27473	       0.00000	       0.00000	       0.00000
       8.90625	      27.26876	       0.00000	       0.00000	       0.00000
       9.02344	      23.67269	       0.00000	       0.00000	       0.00000
       9.14063	      23.68974	       0.00000	       0.00000	       0.00000
       9.25781	      25.86272	       0.00000	       0.00000	       0.00000
       9.37500	      25.31734	       0.00000	       0.00000	       0.00000
       9.49219	      25.62411	       0.00000	       0.00000	       0.00000
       9.60938	      25.09578	       0.00000	       0.00000	       0.00000
       9.72656	      25.89680	       0.00000	       0.00000	       0.00000
       9.84375	      25.88828	       0.00000	       0.00000	       0.00000
       9.96094	      23.20401	       0.00000	       0.00000	       0.00000
      10.07813	      24.33737	       0.00000	       0.00000	       0.00000
      10.19531	      23.48522	       0.00000	       0.00000	       0.00000
      10.31250	      24.14137	       0.00000	       0.00000	       0.00000
      10.42969	      25.60707	       0.00000	       0.00000	       0.00000
      10.54688	      22.94837	       0.00000	       0.00000	       0.00000
      10.66406	      25.45368	       0.00000	       0.00000	       0.00000
      10.78125	      25.15543	       0.00000	       0.00000	       0.00000
      10.89844	      24.09025	       0.00000	       0.00000	       0.00000
      11.01563	      24.57597	       0.00000	       0.00000	       0.00000
      11.13281	      23.95390	       0.00000	       0.00000	       0.00000
      11.25000	      26.66374	       0.00000	       0.00000	       0.00000
      11.36719	      22.03657	       0.00000	       0.00000	       0.00000
      11.48438	      24.11581	       0.00000	       0.00000	       0.00000
      11.60156	      24.97648	       0.00000	       0.00000	       0.00000
      11.71875	      27.22615	       0.00000	       0.00000	       0.00000
      11.83594	      22.43708	       0.00000	       0.00000	       0.00000
      11.95313	      25.16395	       0.00000	       0.00000	       0.00000
      12.07031	      25.30882	       0.00000	       0.00000	       0.00000
      12.18750	      25.92237	       0.00000	       0.00000	       0.00000
      12.30469	      24.74640	       0.00000	       0.00000	       0.00000
      12.42188	      25.12135	       0.00000	       0.00000	       0.00000
      12.53906	      25.76898	       0.00000	       0.00000	       0.00000
      12.65625	      24.43111	       0.00000	       0.00000	       0.00000
      12.77344	      25.77750	       0.00000	       0.00000	       0.00000
      12.89063	      26.42513	       0.00000	       0.00000	       0.00000
      13.00781	      24.31181	       0.00000	       0.00000	       0.00000
      13.12500	      25.50481	       0.00000	       0.00000	       0.00000
      13.24219	      21.50824	       0.00000	       0.00000	       0.00000
      13.35938	      26.88529	       0.00000	       0.00000	       0.00000
      13.47656	      25.70081	       0.00000	       0.00000	       0.00000
      13.59375	      27.33693	       0.00000	       0.00000	       0.00000
      13.71094	      24.77197	       0.00000	       0.00000	       0.00000
      13.82813	      23.77495	       0.00000	       0.00000	       0.00000
      13.94531	      25.64116	       0.00000	       0.00000	       0.00000
      14.06250	      23.04210	       0.00000	       0.00000	       0.00000
      14.17969	      27.09833	       0.00000	       0.00000	       0.00000
      14.29688	      27.87379	       0.00000	       0.00000	       0.00000
      14.41406	      22.53934	       0.00000	       0.00000	       0.00000
      14.53125	      24.13285	       0.00000	       0.00000	       0.00000
      14.64844	      22.93132	       0.00000	       0.00000	       0.00000
      14.76563	      23.91982	       0.00000	       0.00000	       0.00000
      14.88281	      22.23256	       0.00000	       0.00000	       0.00000
      15.00000	      24.38850	       0.00000	       0.00000	       0.00000
      15.11719	      25.52186	       0.00000	       0.00000	       0.00000
      15.23438	      25.56446	       0.00000	       0.00000	       0.00000
      15.35156	      26.04167	       0.00000	       0.00000	       0.00000
      15.46875	      24.49076	       0.00000	       0.00000	       0.00000
      15.58594	      27.11538	       0.00000	       0.00000	       0.00000
      15.70313	      26.45922	       0.00000	       0.00000	       0.00000
      15.82031	      27.32841	       0.00000	       0.00000	       0.00000
      15.93750	      25.89680	       0.00000	       0.00000	       0.00000
      16.05469	      28.21465	       0.00000	       0.00000	       0.00000
      16.17188	      24.69527	       0.00000	       0.00000	       0.00000
      16.28906	      24.55041	       0.00000	       0.00000	       0.00000
      16.40625	      22.70124	       0.00000	       0.00000	       0.00000
      16.52344	      23.24662	       0.00000	       0.00000	       0.00000
      16.64063	      27.30285	       0.00000	       0.00000	       0.00000
      16.75781	      24.80605	       0.00000	       0.00000	       0.00000
      16.87500	      25.92237	       0.00000	       0.00000	       0.00000
      16.99219	      24.09025	       0.00000	       0.00000	       0.00000
      17.10938	      26.85973	       0.00000	       0.00000	       0.00000
      17.22656	      25.00204	       0.00000	       0.00000	       0.00000
      17.34375	      23.80052	       0.00000	       0.00000	       0.00000
      17.46094	      23.03358	       0.00000	       0.00000	       0.00000
      17.57813	      26.26323	       0.00000	       0.00000	       0.00000
      17.69531	      25.90532	       0.00000	       0.00000	       0.00000
      17.81250	      23.77495	       0.00000	       0.00000	       0.00000
      17.92969	      23.46818	       0.00000	       0.00000	       0.00000
      18.04688	      22.48821	       0.00000	       0.00000	       0.00000
      18.16406	      25.40256	       0.00000	       0.00000	       0.00000
      18.28125	      23.71530	       0.00000	       0.00000	       0.00000
      18.39844	      25.39403	       0.00000	       0.00000	       0.00000
      18.51563	      24.24363	       0.00000	       0.00000	       0.00000
      18.63281	      22.79498	       0.00000	       0.00000	       0.00000
      18.75000	      24.70379	       0.00000	       0.00000	       0.00000
      18.86719	      26.36548	       0.00000	       0.00000	       0.00000
      18.98438	      23.83460	       0.00000	       0.00000	       0.00000
      19.10156	      24.45667	       0.00000	       0.00000	       0.00000
      19.21875	      25.07022	       0.00000	       0.00000	       0.00000
      19.33594	      24.43963	       0.00000	       0.00000	       0.00000
      19.45313	      25.80307	       0.00000	       0.00000	       0.00000
      19.57031	      25.64968	       0.00000	       0.00000	       0.00000
      19.68750	      24.91683	       0.00000	       0.00000	       0.00000
      19.80469	      23.64713	       0.00000	       0.00000	       0.00000
      19.92188	      27.01312	       0.00000	       0.00000	       0.00000
