ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"11:14:18"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   2795564
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     197.95158
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 198.746"	" 2, 198.550"	" 3, 198.933"	" 4, 198.550"	" 5, 197.813"	" 6, 197.621"	" 7, 197.648"	" 8, 197.290"	" 9, 197.837"	"10, 197.952"	
  8.00000E-003	  5.26971E-002	  5.34980E-002	  5.24567E-002	  5.27153E-002	  4.91061E-002	  5.50508E-002	  5.25070E-002	  5.26096E-002	  4.97990E-002	  5.83877E-002	  5.08407E-002	
  8.80000E-003	  5.04115E-002	  4.93309E-002	  5.02381E-002	  5.00994E-002	  5.01675E-002	  5.17434E-002	  5.11865E-002	  5.41834E-002	  5.22620E-002	  4.75281E-002	  4.73762E-002	
  9.60000E-003	  4.96830E-002	  5.20396E-002	  4.77425E-002	  4.69592E-002	  4.63590E-002	  4.65494E-002	  5.41800E-002	  5.09501E-002	  4.98333E-002	  5.08955E-002	  5.13213E-002	
  1.04000E-002	  4.71851E-002	  4.66886E-002	  4.53605E-002	  4.70047E-002	  4.52182E-002	  5.03650E-002	  4.54779E-002	  5.27949E-002	  4.48120E-002	  4.73179E-002	  4.68112E-002	
  1.12000E-002	  4.70051E-002	  4.45538E-002	  4.76269E-002	  4.76706E-002	  4.70070E-002	  4.47939E-002	  5.02493E-002	  4.70748E-002	  4.14725E-002	  4.72256E-002	  5.23765E-002	
  1.20000E-002	  4.85776E-002	  5.04389E-002	  5.15113E-002	  4.40938E-002	  5.17575E-002	  5.20246E-002	  4.57628E-002	  4.64218E-002	  4.82800E-002	  4.78584E-002	  4.76270E-002	
  1.28000E-002	  4.79566E-002	  4.85165E-002	  4.80691E-002	  4.66237E-002	  4.92336E-002	  4.90948E-002	  4.92053E-002	  4.71078E-002	  4.65221E-002	  4.79641E-002	  4.72291E-002	
  1.44000E-002	  4.66599E-002	  4.67374E-002	  4.63640E-002	  4.82229E-002	  4.77671E-002	  4.54187E-002	  4.68244E-002	  4.77389E-002	  4.40409E-002	  4.68375E-002	  4.66473E-002	
  1.60000E-002	  4.57970E-002	  4.87773E-002	  4.70590E-002	  4.47487E-002	  4.64164E-002	  4.23163E-002	  4.62313E-002	  4.93943E-002	  4.46486E-002	  4.44894E-002	  4.38885E-002	
  1.76000E-002	  4.50621E-002	  4.71582E-002	  4.56971E-002	  4.32545E-002	  4.56255E-002	  4.69500E-002	  4.49696E-002	  4.35992E-002	  4.66283E-002	  4.56996E-002	  4.10388E-002	
  1.92000E-002	  4.42351E-002	  4.74389E-002	  4.10408E-002	  4.44785E-002	  4.22574E-002	  4.32100E-002	  4.62684E-002	  4.41305E-002	  4.33825E-002	  4.65227E-002	  4.36208E-002	
  2.08000E-002	  4.37569E-002	  4.32942E-002	  4.14202E-002	  4.25173E-002	  4.46602E-002	  4.26465E-002	  4.33649E-002	  4.56478E-002	  4.00270E-002	  4.90071E-002	  4.49841E-002	
  2.24000E-002	  4.42225E-002	  4.51234E-002	  4.30287E-002	  4.36657E-002	  4.59774E-002	  4.13512E-002	  4.51208E-002	  4.74032E-002	  4.48282E-002	  4.45452E-002	  4.11812E-002	
  2.40000E-002	  4.32829E-002	  4.65976E-002	  4.16329E-002	  4.52617E-002	  4.26832E-002	  4.32542E-002	  4.29954E-002	  4.24747E-002	  4.17773E-002	  4.16222E-002	  4.45303E-002	
  2.56000E-002	  4.38261E-002	  4.39124E-002	  4.35358E-002	  4.18921E-002	  4.24782E-002	  4.59187E-002	  4.39747E-002	  4.29671E-002	  4.34092E-002	  4.56309E-002	  4.45417E-002	
  2.88000E-002	  4.21934E-002	  3.88668E-002	  4.60555E-002	  4.46700E-002	  4.15938E-002	  4.42314E-002	  4.04260E-002	  3.98925E-002	  4.09150E-002	  4.25492E-002	  4.27334E-002	
  3.20000E-002	  4.16384E-002	  4.26964E-002	  3.86275E-002	  3.96714E-002	  4.12475E-002	  4.27441E-002	  4.04637E-002	  4.51194E-002	  4.27283E-002	  4.13572E-002	  4.17290E-002	
  3.52000E-002	  4.19556E-002	  4.53868E-002	  3.93971E-002	  4.18405E-002	  4.06485E-002	  4.29787E-002	  4.18750E-002	  3.96987E-002	  4.29265E-002	  4.12352E-002	  4.35692E-002	
  3.84000E-002	  4.02824E-002	  4.04849E-002	  3.85338E-002	  4.00905E-002	  3.99169E-002	  4.12860E-002	  4.03899E-002	  3.95537E-002	  3.99111E-002	  4.08765E-002	  4.17813E-002	
  4.16000E-002	  4.05211E-002	  4.21347E-002	  4.01932E-002	  3.94430E-002	  3.97670E-002	  4.21107E-002	  4.17037E-002	  4.12369E-002	  3.88493E-002	  4.22369E-002	  3.75358E-002	
  4.48000E-002	  4.06866E-002	  4.19321E-002	  4.14377E-002	  4.17631E-002	  3.69328E-002	  4.23275E-002	  4.30825E-002	  4.06889E-002	  4.20319E-002	  3.79377E-002	  3.87322E-002	
  4.80000E-002	  4.04124E-002	  3.89545E-002	  4.16510E-002	  4.20381E-002	  4.07944E-002	  4.10649E-002	  3.95971E-002	  4.13374E-002	  3.97298E-002	  4.17621E-002	  3.71948E-002	
  5.12000E-002	  3.95171E-002	  4.06996E-002	  3.92062E-002	  3.87152E-002	  4.09636E-002	  3.78841E-002	  3.90573E-002	  4.09086E-002	  3.97031E-002	  4.00454E-002	  3.79880E-002	
  5.76000E-002	  3.89315E-002	  3.90477E-002	  3.87251E-002	  3.93260E-002	  3.95175E-002	  3.89388E-002	  3.86249E-002	  4.03198E-002	  3.83881E-002	  3.74852E-002	  3.89416E-002	
  6.40000E-002	  3.83364E-002	  3.86587E-002	  3.93720E-002	  3.95203E-002	  3.84502E-002	  3.78477E-002	  3.87289E-002	  3.69211E-002	  3.71731E-002	  3.92531E-002	  3.74389E-002	
  7.04000E-002	  3.76810E-002	  3.80006E-002	  3.66837E-002	  3.87262E-002	  3.80189E-002	  3.67148E-002	  3.82584E-002	  3.75554E-002	  3.84754E-002	  3.82070E-002	  3.61700E-002	
  7.68000E-002	  3.72531E-002	  3.53711E-002	  3.74624E-002	  3.81202E-002	  3.67901E-002	  3.80004E-002	  3.75228E-002	  3.80251E-002	  3.68123E-002	  3.77510E-002	  3.66759E-002	
  8.32000E-002	  3.62247E-002	  3.58256E-002	  3.70845E-002	  3.86359E-002	  3.56024E-002	  3.64655E-002	  3.59260E-002	  3.58428E-002	  3.62977E-002	  3.54165E-002	  3.51500E-002	
  8.96000E-002	  3.59579E-002	  3.54931E-002	  3.69887E-002	  3.62312E-002	  3.61457E-002	  3.75859E-002	  3.53562E-002	  3.58826E-002	  3.57501E-002	  3.58872E-002	  3.42587E-002	
  9.60000E-002	  3.55029E-002	  3.56537E-002	  3.51457E-002	  3.53931E-002	  3.54116E-002	  3.53126E-002	  3.73882E-002	  3.59645E-002	  3.30535E-002	  3.68604E-002	  3.48454E-002	
  1.02400E-001	  3.46882E-002	  3.41448E-002	  3.61935E-002	  3.49484E-002	  3.39571E-002	  3.51895E-002	  3.46138E-002	  3.48184E-002	  3.36147E-002	  3.50202E-002	  3.43819E-002	
  1.15200E-001	  3.34920E-002	  3.41693E-002	  3.30712E-002	  3.27254E-002	  3.55795E-002	  3.33989E-002	  3.37984E-002	  3.40397E-002	  3.29280E-002	  3.34403E-002	  3.17692E-002	
  1.28000E-001	  3.21606E-002	  3.16786E-002	  3.28897E-002	  3.28073E-002	  3.14073E-002	  3.24819E-002	  3.21498E-002	  3.18204E-002	  3.18123E-002	  3.30306E-002	  3.15281E-002	
  1.40800E-001	  3.09767E-002	  3.04424E-002	  3.15632E-002	  3.09750E-002	  3.18138E-002	  3.01039E-002	  3.11035E-002	  3.05917E-002	  3.03493E-002	  3.13135E-002	  3.15109E-002	
  1.53600E-001	  3.01525E-002	  2.97587E-002	  3.01860E-002	  3.12041E-002	  3.02186E-002	  2.96994E-002	  2.94604E-002	  3.06727E-002	  2.99675E-002	  3.01175E-002	  3.02398E-002	
  1.66400E-001	  2.91243E-002	  3.02513E-002	  2.86564E-002	  2.92552E-002	  2.91450E-002	  2.82193E-002	  2.87529E-002	  2.91685E-002	  2.89105E-002	  2.92493E-002	  2.96344E-002	
  1.79200E-001	  2.81686E-002	  2.81804E-002	  2.85629E-002	  2.86210E-002	  2.84424E-002	  2.72419E-002	  2.78253E-002	  2.84080E-002	  2.84177E-002	  2.84818E-002	  2.75049E-002	
  1.92000E-001	  2.78781E-002	  2.85192E-002	  2.59794E-002	  2.87154E-002	  2.80063E-002	  2.86043E-002	  2.89230E-002	  2.72368E-002	  2.78391E-002	  2.79270E-002	  2.70307E-002	
  2.04800E-001	  2.65095E-002	  2.65893E-002	  2.61387E-002	  2.66974E-002	  2.62243E-002	  2.69084E-002	  2.70108E-002	  2.65821E-002	  2.68532E-002	  2.55921E-002	  2.64990E-002	
  2.30400E-001	  2.50981E-002	  2.52760E-002	  2.48361E-002	  2.51303E-002	  2.53493E-002	  2.48886E-002	  2.55551E-002	  2.61260E-002	  2.44845E-002	  2.50496E-002	  2.42853E-002	
  2.56000E-001	  2.33141E-002	  2.35151E-002	  2.30147E-002	  2.31549E-002	  2.25674E-002	  2.27990E-002	  2.36564E-002	  2.41830E-002	  2.28981E-002	  2.37865E-002	  2.35664E-002	
  2.81600E-001	  2.19524E-002	  2.20682E-002	  2.15087E-002	  2.26282E-002	  2.18091E-002	  2.19662E-002	  2.20073E-002	  2.20080E-002	  2.27259E-002	  2.08916E-002	  2.19106E-002	
  3.07200E-001	  2.06947E-002	  2.11687E-002	  2.01210E-002	  2.09531E-002	  2.04383E-002	  1.93374E-002	  2.13950E-002	  2.19961E-002	  2.01502E-002	  2.10392E-002	  2.03480E-002	
  3.32800E-001	  1.96009E-002	  1.99867E-002	  1.95496E-002	  1.94313E-002	  2.06993E-002	  1.86924E-002	  2.00521E-002	  2.06261E-002	  1.90820E-002	  1.94361E-002	  1.84536E-002	
  3.58400E-001	  1.81367E-002	  1.84563E-002	  1.81979E-002	  1.80783E-002	  1.84326E-002	  1.71531E-002	  1.71801E-002	  1.91880E-002	  1.90364E-002	  1.77052E-002	  1.79385E-002	
  3.84000E-001	  1.70256E-002	  1.64596E-002	  1.66746E-002	  1.85178E-002	  1.64057E-002	  1.71187E-002	  1.65190E-002	  1.75582E-002	  1.67307E-002	  1.76291E-002	  1.66425E-002	
  4.09600E-001	  1.60822E-002	  1.59408E-002	  1.62159E-002	  1.68269E-002	  1.58390E-002	  1.61975E-002	  1.61603E-002	  1.64870E-002	  1.55057E-002	  1.58074E-002	  1.58417E-002	
  4.60800E-001	  1.42566E-002	  1.38477E-002	  1.44979E-002	  1.48860E-002	  1.39709E-002	  1.39259E-002	  1.50313E-002	  1.39911E-002	  1.41056E-002	  1.44524E-002	  1.38573E-002	
  5.12000E-001	  1.27753E-002	  1.28184E-002	  1.27752E-002	  1.25332E-002	  1.30655E-002	  1.25357E-002	  1.28830E-002	  1.25513E-002	  1.32757E-002	  1.29929E-002	  1.23220E-002	
  5.63200E-001	  1.12523E-002	  1.15730E-002	  1.12602E-002	  1.14512E-002	  1.02703E-002	  1.15797E-002	  1.17707E-002	  1.12132E-002	  1.11435E-002	  1.10213E-002	  1.12399E-002	
  6.14400E-001	  1.00666E-002	  9.71160E-003	  9.40758E-003	  1.01754E-002	  9.97782E-003	  1.04888E-002	  1.06777E-002	  1.02956E-002	  1.05245E-002	  9.84665E-003	  9.56004E-003	
  6.65600E-001	  8.88119E-003	  8.59198E-003	  8.74241E-003	  9.10260E-003	  8.62400E-003	  8.93683E-003	  9.42417E-003	  8.35816E-003	  9.57082E-003	  8.81005E-003	  8.65082E-003	
  7.16800E-001	  7.84374E-003	  7.62814E-003	  7.39679E-003	  7.80179E-003	  7.81097E-003	  7.66654E-003	  7.96899E-003	  7.74591E-003	  8.54647E-003	  8.16613E-003	  7.70564E-003	
  7.68000E-001	  7.03750E-003	  6.57993E-003	  6.74059E-003	  8.01302E-003	  6.46757E-003	  6.68908E-003	  6.71737E-003	  7.74453E-003	  7.04420E-003	  7.67226E-003	  6.70648E-003	
  8.19200E-001	  6.30010E-003	  5.53618E-003	  6.25577E-003	  6.63537E-003	  6.03849E-003	  5.88182E-003	  6.34282E-003	  7.03890E-003	  6.73230E-003	  6.59317E-003	  5.94623E-003	
  9.21600E-001	  5.01015E-003	  3.96703E-003	  4.51693E-003	  5.34738E-003	  4.86334E-003	  4.87435E-003	  5.12603E-003	  5.74831E-003	  5.18532E-003	  5.37279E-003	  5.09998E-003	
  1.02400E+000	  3.83714E-003	  2.87227E-003	  3.32099E-003	  3.99550E-003	  3.89630E-003	  3.56933E-003	  4.27084E-003	  3.80926E-003	  4.38545E-003	  4.26258E-003	  3.98892E-003	
  1.12640E+000	  3.15853E-003	  2.62540E-003	  2.49366E-003	  3.34832E-003	  3.51549E-003	  3.29486E-003	  2.97918E-003	  3.64628E-003	  3.09480E-003	  3.48836E-003	  3.09892E-003	
  1.22880E+000	  2.62157E-003	  1.80983E-003	  2.16741E-003	  3.03929E-003	  2.72428E-003	  2.54163E-003	  2.64747E-003	  2.61642E-003	  3.20342E-003	  3.04634E-003	  2.41962E-003	
  1.33120E+000	  2.28504E-003	  1.58522E-003	  1.99237E-003	  2.46473E-003	  2.41598E-003	  2.04071E-003	  1.92803E-003	  2.25619E-003	  3.01651E-003	  2.80829E-003	  2.34235E-003	
  1.43360E+000	  1.63243E-003	  1.55274E-003	  1.70842E-003	  1.59591E-003	  1.41221E-003	  1.64365E-003	  1.75758E-003	  1.48926E-003	  1.75487E-003	  2.06223E-003	  1.34741E-003	
  1.53600E+000	  1.48745E-003	  1.63216E-003	  1.02606E-003	  1.40848E-003	  1.91160E-003	  1.37010E-003	  1.65891E-003	  1.36469E-003	  1.78919E-003	  1.27625E-003	  1.43709E-003	
  1.63840E+000	  1.10690E-003	  8.61129E-004	  1.00996E-003	  1.07707E-003	  1.27944E-003	  1.09150E-003	  6.56806E-004	  1.05427E-003	  1.68085E-003	  1.08855E-003	  1.26942E-003	
  1.84320E+000	  7.78915E-004	  7.89717E-004	  8.28040E-004	  5.24924E-004	  1.09961E-003	  6.38856E-004	  2.32549E-004	  7.05774E-004	  1.07302E-003	  1.03979E-003	  8.56878E-004	
  2.04800E+000	  4.15974E-004	  1.03248E-004	  3.46321E-004	  2.86576E-004	  3.86183E-004	  4.13217E-004	  3.60093E-004	  5.12460E-004	  7.68918E-004	  9.23770E-004	  5.89554E-005	
  2.25280E+000	  3.71415E-004	  4.67412E-004	  3.84041E-004	  6.26101E-004	  2.44550E-004	  2.45888E-004	 -7.83377E-005	  6.28007E-004	  2.03972E-004	  1.08328E-003	 -9.07609E-005	
  2.45760E+000	  1.36672E-004	  3.50534E-004	 -1.39049E-004	  3.39386E-004	  3.19104E-004	  1.96487E-006	 -4.71760E-005	 -5.20162E-007	 -1.13116E-004	  6.78913E-004	 -2.33235E-005	
  2.66240E+000	  2.01128E-004	  8.74529E-004	 -7.86856E-005	 -2.06072E-004	  2.85772E-004	 -1.00998E-004	  2.10053E-004	 -1.54563E-005	  3.97422E-004	  5.33990E-004	  1.10730E-004	
  2.86720E+000	  1.40435E-004	  1.49857E-004	  3.76128E-004	  7.37797E-005	  4.58373E-004	  1.75059E-004	  4.19335E-004	 -2.22607E-004	  3.77887E-004	 -1.07331E-004	 -2.96133E-004	
