ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:26:22"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   1541947
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     102.12425
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 101.824"	" 2, 102.005"	" 3, 102.153"	" 4, 101.709"	" 5, 102.081"	" 6, 102.666"	" 7, 102.630"	" 8, 102.582"	" 9, 102.541"	"10, 102.124"	
  3.60000E-003	  2.28247E-001	  2.19838E-001	  2.25837E-001	  2.36893E-001	  2.37323E-001	  2.34907E-001	  2.26641E-001	  2.24646E-001	  2.19484E-001	  2.33080E-001	  2.23818E-001	
  4.00000E-003	  1.95033E-001	  2.11195E-001	  1.95696E-001	  1.99407E-001	  2.05419E-001	  1.89780E-001	  1.89185E-001	  1.88421E-001	  1.97002E-001	  1.91536E-001	  1.82686E-001	
  4.40000E-003	  1.67978E-001	  1.73180E-001	  1.66100E-001	  1.60967E-001	  1.74079E-001	  1.71692E-001	  1.66589E-001	  1.65540E-001	  1.71626E-001	  1.65221E-001	  1.64782E-001	
  4.80000E-003	  1.42001E-001	  1.52701E-001	  1.43098E-001	  1.32363E-001	  1.46623E-001	  1.46477E-001	  1.32375E-001	  1.33889E-001	  1.39581E-001	  1.45408E-001	  1.47492E-001	
  5.20000E-003	  1.27631E-001	  1.09525E-001	  1.35776E-001	  1.25870E-001	  1.35341E-001	  1.11005E-001	  1.35198E-001	  1.25405E-001	  1.24580E-001	  1.35117E-001	  1.38492E-001	
  5.60000E-003	  1.21970E-001	  1.25380E-001	  1.18654E-001	  1.18414E-001	  1.12439E-001	  1.19069E-001	  1.25455E-001	  1.21930E-001	  1.30129E-001	  1.23653E-001	  1.24576E-001	
  6.00000E-003	  1.04632E-001	  9.69817E-002	  1.08832E-001	  9.92864E-002	  1.08008E-001	  1.02413E-001	  1.06766E-001	  1.12464E-001	  1.10764E-001	  9.88849E-002	  1.01924E-001	
  6.40000E-003	  1.01214E-001	  1.01098E-001	  1.03956E-001	  1.00180E-001	  1.01275E-001	  1.02405E-001	  1.03139E-001	  9.99678E-002	  1.02039E-001	  9.85279E-002	  9.95502E-002	
  7.20000E-003	  9.60200E-002	  9.96469E-002	  9.72304E-002	  9.93106E-002	  9.65885E-002	  1.06261E-001	  8.91722E-002	  9.15783E-002	  9.41050E-002	  9.41832E-002	  9.21245E-002	
  8.00000E-003	  8.57980E-002	  8.62396E-002	  8.73398E-002	  9.24643E-002	  8.31548E-002	  8.86050E-002	  8.29360E-002	  8.77319E-002	  7.90960E-002	  8.45066E-002	  8.59059E-002	
  8.80000E-003	  8.38271E-002	  7.65309E-002	  8.91825E-002	  8.07759E-002	  8.31266E-002	  9.19610E-002	  8.07017E-002	  8.69483E-002	  8.40527E-002	  8.32777E-002	  8.17135E-002	
  9.60000E-003	  8.21295E-002	  7.48867E-002	  7.23576E-002	  8.55338E-002	  8.30984E-002	  8.82130E-002	  7.99029E-002	  7.70274E-002	  8.99275E-002	  8.74996E-002	  8.28485E-002	
  1.04000E-002	  8.00268E-002	  8.35702E-002	  8.06739E-002	  9.10854E-002	  7.75340E-002	  7.25572E-002	  8.24614E-002	  7.95957E-002	  7.32093E-002	  8.31350E-002	  7.64460E-002	
  1.12000E-002	  8.47841E-002	  7.99762E-002	  7.56665E-002	  9.18710E-002	  8.90578E-002	  9.37450E-002	  7.99859E-002	  7.90971E-002	  8.76141E-002	  8.30954E-002	  8.77323E-002	
  1.20000E-002	  8.08620E-002	  8.06194E-002	  8.68550E-002	  9.07727E-002	  6.83190E-002	  8.62611E-002	  8.63329E-002	  7.75300E-002	  7.78519E-002	  8.31469E-002	  7.09308E-002	
  1.28000E-002	  7.94401E-002	  7.50026E-002	  7.53215E-002	  8.15942E-002	  8.33679E-002	  8.20806E-002	  8.34674E-002	  7.38979E-002	  8.26633E-002	  7.81258E-002	  7.88799E-002	
  1.44000E-002	  7.70265E-002	  7.58046E-002	  7.65453E-002	  7.71729E-002	  7.67498E-002	  7.48767E-002	  7.88209E-002	  7.59537E-002	  7.77242E-002	  7.79930E-002	  7.86242E-002	
  1.60000E-002	  8.04717E-002	  8.32660E-002	  7.57462E-002	  8.52518E-002	  8.22840E-002	  7.57307E-002	  7.15249E-002	  8.64801E-002	  9.02927E-002	  7.43896E-002	  7.97505E-002	
  1.76000E-002	  7.54412E-002	  7.77041E-002	  7.78753E-002	  7.49283E-002	  7.97033E-002	  7.91587E-002	  7.50566E-002	  7.74476E-002	  6.96275E-002	  7.88969E-002	  6.40140E-002	
  1.92000E-002	  7.62162E-002	  7.59031E-002	  7.56540E-002	  7.47278E-002	  8.61884E-002	  7.60347E-002	  7.22312E-002	  7.68493E-002	  7.65487E-002	  7.45125E-002	  7.35119E-002	
  2.08000E-002	  7.47931E-002	  7.53262E-002	  7.85303E-002	  7.12185E-002	  7.31718E-002	  7.71727E-002	  7.28757E-002	  7.82423E-002	  7.12006E-002	  7.12460E-002	  7.89472E-002	
  2.24000E-002	  7.23705E-002	  7.30649E-002	  7.49630E-002	  7.09620E-002	  7.41328E-002	  7.79227E-002	  7.34392E-002	  6.81057E-002	  7.82758E-002	  6.92263E-002	  6.36124E-002	
  2.40000E-002	  7.31117E-002	  7.30166E-002	  7.02180E-002	  6.88616E-002	  7.14987E-002	  7.49307E-002	  7.26286E-002	  7.21164E-002	  7.69224E-002	  7.27643E-002	  7.81599E-002	
  2.56000E-002	  7.01433E-002	  6.82412E-002	  6.75962E-002	  6.68696E-002	  7.00999E-002	  7.13512E-002	  7.00316E-002	  7.00292E-002	  7.48986E-002	  7.27515E-002	  6.95639E-002	
  2.88000E-002	  6.92933E-002	  6.64285E-002	  6.86327E-002	  6.64056E-002	  7.07567E-002	  7.18872E-002	  6.46298E-002	  7.05895E-002	  7.49841E-002	  6.80738E-002	  7.05453E-002	
  3.20000E-002	  6.95008E-002	  7.06503E-002	  6.71906E-002	  6.37848E-002	  6.90886E-002	  7.32736E-002	  6.96075E-002	  6.98085E-002	  6.80629E-002	  7.10132E-002	  7.25276E-002	
  3.52000E-002	  6.89100E-002	  6.83584E-002	  6.90594E-002	  6.57068E-002	  6.94905E-002	  6.74646E-002	  7.01117E-002	  6.49272E-002	  7.00476E-002	  7.20706E-002	  7.18632E-002	
  3.84000E-002	  6.70616E-002	  6.86670E-002	  6.38146E-002	  6.79906E-002	  6.80239E-002	  6.28747E-002	  6.73732E-002	  6.96997E-002	  6.65667E-002	  6.84227E-002	  6.71832E-002	
  4.16000E-002	  6.55662E-002	  6.58116E-002	  6.62933E-002	  6.14579E-002	  6.29600E-002	  6.78026E-002	  6.24074E-002	  6.61678E-002	  6.55935E-002	  7.04454E-002	  6.67229E-002	
  4.48000E-002	  6.44212E-002	  6.50639E-002	  5.97646E-002	  6.51947E-002	  6.44166E-002	  6.95466E-002	  5.95978E-002	  7.17023E-002	  6.37147E-002	  5.99780E-002	  6.52332E-002	
  4.80000E-002	  6.50865E-002	  6.10839E-002	  6.31597E-002	  6.62118E-002	  6.97051E-002	  6.47477E-002	  6.64449E-002	  7.00086E-002	  6.39621E-002	  6.10354E-002	  6.45059E-002	
  5.12000E-002	  6.34633E-002	  6.61795E-002	  6.08463E-002	  6.56537E-002	  6.40598E-002	  6.28978E-002	  6.52713E-002	  6.25240E-002	  6.41813E-002	  6.01823E-002	  6.28374E-002	
  5.76000E-002	  6.15846E-002	  6.12287E-002	  5.75048E-002	  6.18267E-002	  6.44441E-002	  6.41384E-002	  6.17123E-002	  5.89805E-002	  6.40888E-002	  5.81814E-002	  6.37407E-002	
  6.40000E-002	  5.91958E-002	  6.05550E-002	  5.94412E-002	  5.95790E-002	  5.80293E-002	  6.01194E-002	  5.88700E-002	  5.83730E-002	  6.17818E-002	  5.66522E-002	  5.85571E-002	
  7.04000E-002	  5.86534E-002	  6.09189E-002	  5.72680E-002	  5.76599E-002	  5.67223E-002	  5.67213E-002	  6.19367E-002	  5.47577E-002	  6.29733E-002	  5.92537E-002	  5.83222E-002	
  7.68000E-002	  5.78240E-002	  5.88219E-002	  5.63461E-002	  5.49081E-002	  5.89831E-002	  5.53948E-002	  5.73268E-002	  5.64317E-002	  6.37484E-002	  5.71833E-002	  5.90954E-002	
  8.32000E-002	  5.69169E-002	  5.79271E-002	  5.67577E-002	  5.53033E-002	  5.31341E-002	  5.57376E-002	  5.70683E-002	  6.08566E-002	  5.67805E-002	  6.07728E-002	  5.48313E-002	
  8.96000E-002	  5.55271E-002	  5.60455E-002	  5.33747E-002	  5.44720E-002	  5.42601E-002	  5.86381E-002	  5.78460E-002	  5.41395E-002	  5.79698E-002	  4.99923E-002	  5.85329E-002	
  9.60000E-002	  5.44700E-002	  5.78917E-002	  4.90212E-002	  5.90485E-002	  5.37680E-002	  5.44127E-002	  5.15369E-002	  5.48146E-002	  5.21960E-002	  5.65540E-002	  5.54563E-002	
  1.02400E-001	  5.35220E-002	  5.65046E-002	  5.29087E-002	  5.42624E-002	  5.39280E-002	  5.56762E-002	  5.18642E-002	  5.10930E-002	  5.09108E-002	  5.38733E-002	  5.41990E-002	
  1.15200E-001	  5.10578E-002	  5.19851E-002	  4.98824E-002	  5.02457E-002	  4.88713E-002	  5.09530E-002	  5.05993E-002	  5.18599E-002	  5.28632E-002	  5.10134E-002	  5.23048E-002	
  1.28000E-001	  4.82161E-002	  4.97132E-002	  4.57673E-002	  4.84239E-002	  4.68622E-002	  4.81869E-002	  4.81717E-002	  4.76391E-002	  4.79923E-002	  4.83906E-002	  5.10139E-002	
  1.40800E-001	  4.72316E-002	  4.60858E-002	  4.71158E-002	  4.84409E-002	  4.64308E-002	  4.69396E-002	  4.70013E-002	  4.88554E-002	  4.77380E-002	  4.73464E-002	  4.63623E-002	
  1.53600E-001	  4.47048E-002	  4.47109E-002	  4.39862E-002	  4.40060E-002	  4.43806E-002	  4.47724E-002	  4.68530E-002	  4.52942E-002	  4.67752E-002	  4.29032E-002	  4.33661E-002	
  1.66400E-001	  4.26703E-002	  4.23742E-002	  4.18001E-002	  4.29557E-002	  4.49276E-002	  4.34356E-002	  4.47311E-002	  4.08640E-002	  4.18463E-002	  4.15331E-002	  4.22354E-002	
  1.79200E-001	  4.02869E-002	  4.20638E-002	  3.80438E-002	  4.12028E-002	  4.01766E-002	  4.04260E-002	  3.91754E-002	  3.79298E-002	  3.93699E-002	  4.19209E-002	  4.25603E-002	
  1.92000E-001	  3.86343E-002	  3.80690E-002	  3.66554E-002	  4.13172E-002	  3.84865E-002	  3.74071E-002	  3.80231E-002	  3.76799E-002	  3.97015E-002	  3.86259E-002	  4.03773E-002	
  2.04800E-001	  3.73423E-002	  3.60256E-002	  3.61183E-002	  3.82991E-002	  3.76827E-002	  3.65885E-002	  3.76996E-002	  3.72944E-002	  3.86572E-002	  3.68868E-002	  3.81711E-002	
  2.30400E-001	  3.47095E-002	  3.48383E-002	  3.33973E-002	  3.25882E-002	  3.35118E-002	  3.46950E-002	  3.57705E-002	  3.64653E-002	  3.60961E-002	  3.34921E-002	  3.62399E-002	
  2.56000E-001	  3.14768E-002	  3.14540E-002	  3.12994E-002	  3.27013E-002	  2.94315E-002	  3.26952E-002	  3.15688E-002	  3.16943E-002	  3.14738E-002	  3.12794E-002	  3.11701E-002	
  2.81600E-001	  2.85649E-002	  2.84107E-002	  2.91562E-002	  2.81276E-002	  2.66927E-002	  2.78999E-002	  2.88068E-002	  3.02446E-002	  3.02112E-002	  2.67930E-002	  2.93058E-002	
  3.07200E-001	  2.65802E-002	  2.69795E-002	  2.56664E-002	  2.46860E-002	  2.69458E-002	  2.84091E-002	  2.56916E-002	  2.55187E-002	  2.77851E-002	  2.67448E-002	  2.73745E-002	
  3.32800E-001	  2.40893E-002	  2.47549E-002	  2.28961E-002	  2.32708E-002	  2.33077E-002	  2.49480E-002	  2.45518E-002	  2.39240E-002	  2.50707E-002	  2.34879E-002	  2.46814E-002	
  3.58400E-001	  2.29091E-002	  2.35361E-002	  2.27893E-002	  2.12186E-002	  2.23383E-002	  2.46910E-002	  2.28586E-002	  2.35433E-002	  2.38806E-002	  2.20384E-002	  2.21970E-002	
  3.84000E-001	  2.09430E-002	  2.24848E-002	  2.17974E-002	  1.89102E-002	  2.00332E-002	  1.98106E-002	  2.21780E-002	  2.14168E-002	  2.09049E-002	  1.97104E-002	  2.21839E-002	
  4.09600E-001	  1.94799E-002	  1.92907E-002	  1.99901E-002	  1.69032E-002	  1.78462E-002	  1.98320E-002	  2.10306E-002	  2.03683E-002	  2.15336E-002	  1.79295E-002	  2.00746E-002	
  4.60800E-001	  1.63532E-002	  1.62363E-002	  1.79216E-002	  1.51952E-002	  1.59922E-002	  1.64005E-002	  1.63449E-002	  1.67555E-002	  1.55485E-002	  1.68692E-002	  1.62680E-002	
  5.12000E-001	  1.36654E-002	  1.43205E-002	  1.44737E-002	  1.16014E-002	  1.28194E-002	  1.25510E-002	  1.41841E-002	  1.43715E-002	  1.38677E-002	  1.26647E-002	  1.58001E-002	
  5.63200E-001	  1.23731E-002	  1.30283E-002	  1.23792E-002	  1.14945E-002	  1.13330E-002	  1.41656E-002	  1.19917E-002	  1.19432E-002	  1.28934E-002	  1.21761E-002	  1.23260E-002	
  6.14400E-001	  9.72227E-003	  8.99364E-003	  9.76123E-003	  8.87646E-003	  1.04536E-002	  9.47760E-003	  9.43979E-003	  1.09431E-002	  8.97751E-003	  9.23795E-003	  1.10619E-002	
  6.65600E-001	  8.78006E-003	  8.59608E-003	  9.05095E-003	  9.35705E-003	  9.46708E-003	  9.19604E-003	  9.08719E-003	  8.32474E-003	  7.99393E-003	  8.03603E-003	  8.69149E-003	
  7.16800E-001	  6.70242E-003	  5.61904E-003	  7.99225E-003	  6.70871E-003	  7.08228E-003	  6.45869E-003	  5.88393E-003	  6.86380E-003	  6.75550E-003	  7.15792E-003	  6.50214E-003	
  7.68000E-001	  6.33374E-003	  5.69894E-003	  7.42561E-003	  5.45241E-003	  6.60717E-003	  6.64793E-003	  7.01226E-003	  6.00422E-003	  5.28461E-003	  4.98936E-003	  8.21490E-003	
  8.19200E-001	  4.97512E-003	  4.92409E-003	  5.47111E-003	  4.43129E-003	  5.18976E-003	  4.62755E-003	  5.32941E-003	  5.36050E-003	  3.73557E-003	  4.74252E-003	  5.93939E-003	
  9.21600E-001	  3.70673E-003	  4.42401E-003	  3.70208E-003	  3.96786E-003	  3.88420E-003	  3.60802E-003	  3.71868E-003	  3.22348E-003	  2.32573E-003	  3.34611E-003	  4.86709E-003	
  1.02400E+000	  2.68289E-003	  3.09318E-003	  2.85842E-003	  3.00623E-003	  2.45543E-003	  2.59213E-003	  2.47966E-003	  3.14597E-003	  1.57106E-003	  3.53726E-003	  2.08953E-003	
  1.12640E+000	  1.70469E-003	  1.85368E-003	  2.26918E-003	  1.95675E-003	  1.82300E-003	  1.95374E-003	  1.66755E-003	  2.15478E-003	  5.67107E-004	  1.70756E-003	  1.09354E-003	
  1.22880E+000	  1.36042E-003	  6.61983E-004	  1.70445E-003	  9.95605E-004	  5.86324E-004	  1.15186E-003	  9.65388E-004	  2.69271E-003	  8.71547E-004	  2.89039E-003	  1.08391E-003	
  1.33120E+000	  1.43401E-003	  1.36930E-003	  1.04622E-003	  1.25565E-003	  1.94403E-003	  2.12178E-003	  1.62343E-003	  1.66942E-003	  4.25501E-004	  1.59348E-003	  1.29130E-003	
  1.43360E+000	  1.07109E-003	  1.25854E-003	  7.48901E-004	  2.18454E-003	  5.46602E-004	  3.93228E-004	  2.12105E-003	  2.56631E-003	  1.02336E-003	  7.18149E-004	 -8.49748E-004	
  1.53600E+000	  8.10172E-004	  5.29950E-004	  5.89557E-004	  9.74908E-004	 -5.95151E-004	  4.08496E-004	  1.12395E-003	  1.40715E-003	  1.17443E-003	  1.15573E-003	  1.33269E-003	
  1.63840E+000	  5.20311E-004	  1.39058E-004	  3.36912E-004	  6.54729E-004	  3.54255E-004	  5.93132E-006	  1.28009E-003	  4.37987E-004	  7.36929E-004	  1.04281E-003	  2.14401E-004	
  1.84320E+000	  2.50674E-004	 -7.22956E-004	 -3.06222E-005	  4.97293E-004	  7.61611E-004	  4.13414E-004	  4.13023E-005	  4.20281E-004	  3.94765E-004	  5.97262E-004	  1.34393E-004	
