ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"09:46:32"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	    301479
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     139.07492
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 139.910"	" 2, 140.536"	" 3, 139.907"	" 4, 140.280"	" 5, 139.415"	" 6, 139.455"	" 7, 139.323"	" 8, 139.234"	" 9, 138.492"	"10, 139.075"	
  3.75000E-004	  1.21072E+000	  1.39426E+000	  1.28972E+000	  1.25286E+000	  1.21675E+000	  1.20442E+000	  1.17190E+000	  1.16403E+000	  1.14415E+000	  1.12314E+000	  1.14596E+000	
  4.00000E-004	  1.20071E+000	  1.33011E+000	  1.26213E+000	  1.22731E+000	  1.20408E+000	  1.19776E+000	  1.17694E+000	  1.17249E+000	  1.15357E+000	  1.12668E+000	  1.15603E+000	
  4.50000E-004	  1.01749E+000	  1.08017E+000	  1.03120E+000	  1.01954E+000	  1.02358E+000	  9.85951E-001	  1.02067E+000	  1.01286E+000	  9.96535E-001	  9.88473E-001	  1.01587E+000	
  5.00000E-004	  8.28897E-001	  8.70545E-001	  8.35622E-001	  8.33510E-001	  8.22847E-001	  8.21013E-001	  8.36020E-001	  8.28087E-001	  8.12717E-001	  8.03485E-001	  8.25126E-001	
  5.50000E-004	  6.80591E-001	  7.21389E-001	  6.92891E-001	  6.77464E-001	  6.82372E-001	  6.93921E-001	  6.86869E-001	  6.77842E-001	  6.63542E-001	  6.53408E-001	  6.56209E-001	
  6.00000E-004	  6.21463E-001	  6.58429E-001	  6.26168E-001	  6.31263E-001	  6.22556E-001	  6.32262E-001	  6.23361E-001	  6.10296E-001	  6.06311E-001	  5.93320E-001	  6.10661E-001	
  6.50000E-004	  5.81629E-001	  5.97036E-001	  6.00404E-001	  5.86596E-001	  5.75991E-001	  5.98018E-001	  5.82542E-001	  5.71678E-001	  5.70525E-001	  5.61351E-001	  5.72147E-001	
  7.00000E-004	  5.33423E-001	  5.51689E-001	  5.49045E-001	  5.44757E-001	  5.26783E-001	  5.35948E-001	  5.21245E-001	  5.36118E-001	  5.13813E-001	  5.23849E-001	  5.30978E-001	
  7.50000E-004	  4.86683E-001	  5.07944E-001	  5.11193E-001	  5.01111E-001	  4.82522E-001	  4.75661E-001	  4.68408E-001	  4.79703E-001	  4.71826E-001	  4.76718E-001	  4.91740E-001	
  8.00000E-004	  4.47140E-001	  4.69207E-001	  4.64645E-001	  4.52015E-001	  4.59799E-001	  4.34607E-001	  4.27555E-001	  4.35073E-001	  4.39018E-001	  4.33596E-001	  4.55880E-001	
  9.00000E-004	  3.89689E-001	  3.93778E-001	  4.07546E-001	  3.91572E-001	  3.95187E-001	  3.84631E-001	  3.89948E-001	  3.87110E-001	  3.82064E-001	  3.75015E-001	  3.90041E-001	
  1.00000E-003	  3.55265E-001	  3.51344E-001	  3.67330E-001	  3.53259E-001	  3.52164E-001	  3.54763E-001	  3.57417E-001	  3.51035E-001	  3.54021E-001	  3.53340E-001	  3.57975E-001	
  1.10000E-003	  3.23921E-001	  3.15112E-001	  3.43203E-001	  3.29801E-001	  3.22730E-001	  3.30898E-001	  3.28616E-001	  3.12606E-001	  3.08603E-001	  3.22666E-001	  3.24977E-001	
  1.20000E-003	  2.93943E-001	  3.08979E-001	  2.99003E-001	  2.95116E-001	  2.95584E-001	  3.04804E-001	  2.88022E-001	  2.64300E-001	  2.96616E-001	  2.90697E-001	  2.96307E-001	
  1.30000E-003	  2.64523E-001	  2.64757E-001	  2.64747E-001	  2.77740E-001	  2.66964E-001	  2.70526E-001	  2.55128E-001	  2.46503E-001	  2.74116E-001	  2.66816E-001	  2.57931E-001	
  1.40000E-003	  2.56155E-001	  2.63684E-001	  2.61083E-001	  2.50279E-001	  2.56323E-001	  2.53113E-001	  2.52711E-001	  2.58974E-001	  2.55512E-001	  2.63560E-001	  2.46311E-001	
  1.50000E-003	  2.48495E-001	  2.52169E-001	  2.61741E-001	  2.39120E-001	  2.57509E-001	  2.61605E-001	  2.33648E-001	  2.55333E-001	  2.33236E-001	  2.51620E-001	  2.38967E-001	
  1.60000E-003	  2.46141E-001	  2.53557E-001	  2.51806E-001	  2.45134E-001	  2.55357E-001	  2.46389E-001	  2.40451E-001	  2.49492E-001	  2.29486E-001	  2.46069E-001	  2.43674E-001	
  1.80000E-003	  2.43385E-001	  2.40006E-001	  2.48100E-001	  2.54895E-001	  2.45376E-001	  2.39500E-001	  2.24238E-001	  2.52489E-001	  2.40061E-001	  2.47496E-001	  2.41691E-001	
  2.00000E-003	  2.54577E-001	  2.67406E-001	  2.57968E-001	  2.49018E-001	  2.54620E-001	  2.53997E-001	  2.54947E-001	  2.53889E-001	  2.55521E-001	  2.58272E-001	  2.40131E-001	
  2.20000E-003	  2.70737E-001	  2.89781E-001	  2.70960E-001	  2.67050E-001	  2.74632E-001	  2.74610E-001	  2.71575E-001	  2.75414E-001	  2.60180E-001	  2.57975E-001	  2.65198E-001	
  2.40000E-003	  2.76565E-001	  2.82822E-001	  2.77603E-001	  2.85321E-001	  2.79690E-001	  2.81979E-001	  2.73078E-001	  2.78584E-001	  2.68417E-001	  2.69653E-001	  2.68499E-001	
  2.60000E-003	  2.79437E-001	  2.94253E-001	  2.89827E-001	  2.80747E-001	  2.86044E-001	  2.76927E-001	  2.69167E-001	  2.71979E-001	  2.87852E-001	  2.73968E-001	  2.63612E-001	
  2.80000E-003	  2.67440E-001	  2.81289E-001	  2.68250E-001	  2.64342E-001	  2.61000E-001	  2.63879E-001	  2.62165E-001	  2.69642E-001	  2.82274E-001	  2.62063E-001	  2.59500E-001	
  3.00000E-003	  2.54837E-001	  2.64093E-001	  2.58078E-001	  2.57434E-001	  2.60779E-001	  2.42683E-001	  2.55552E-001	  2.50926E-001	  2.56309E-001	  2.58071E-001	  2.44441E-001	
  3.20000E-003	  2.36332E-001	  2.43021E-001	  2.36303E-001	  2.38831E-001	  2.43711E-001	  2.29589E-001	  2.33592E-001	  2.35152E-001	  2.36619E-001	  2.38826E-001	  2.27679E-001	
  3.60000E-003	  1.99836E-001	  2.07537E-001	  1.95403E-001	  1.99125E-001	  1.96896E-001	  2.01638E-001	  2.05970E-001	  1.93906E-001	  1.91492E-001	  2.08568E-001	  1.97828E-001	
  4.00000E-003	  1.70763E-001	  1.70938E-001	  1.75932E-001	  1.71753E-001	  1.66823E-001	  1.75501E-001	  1.77134E-001	  1.66136E-001	  1.68943E-001	  1.68292E-001	  1.66180E-001	
  4.40000E-003	  1.52185E-001	  1.52494E-001	  1.52920E-001	  1.46834E-001	  1.58338E-001	  1.56898E-001	  1.57165E-001	  1.45990E-001	  1.56510E-001	  1.41793E-001	  1.52905E-001	
  4.80000E-003	  1.33267E-001	  1.40131E-001	  1.43947E-001	  1.34232E-001	  1.28515E-001	  1.33176E-001	  1.28044E-001	  1.34545E-001	  1.37149E-001	  1.28343E-001	  1.24584E-001	
  5.20000E-003	  1.16017E-001	  1.15678E-001	  1.15722E-001	  1.18704E-001	  1.18627E-001	  1.20227E-001	  1.13195E-001	  1.15932E-001	  1.21707E-001	  1.09592E-001	  1.10788E-001	
  5.60000E-003	  1.07913E-001	  1.05346E-001	  1.09066E-001	  1.08968E-001	  1.10705E-001	  1.15170E-001	  1.14494E-001	  1.01832E-001	  1.13431E-001	  8.91953E-002	  1.10917E-001	
  6.00000E-003	  1.00733E-001	  9.99124E-002	  1.06043E-001	  9.94323E-002	  1.01563E-001	  1.05782E-001	  9.62345E-002	  1.07669E-001	  9.96952E-002	  9.41326E-002	  9.68624E-002	
  6.40000E-003	  9.47489E-002	  9.64456E-002	  9.44214E-002	  9.14338E-002	  9.53423E-002	  9.88920E-002	  9.38849E-002	  1.02850E-001	  9.41831E-002	  8.78820E-002	  9.21535E-002	
  7.20000E-003	  8.69504E-002	  8.83371E-002	  8.17059E-002	  8.95407E-002	  8.35401E-002	  8.79743E-002	  8.06218E-002	  9.15505E-002	  8.92919E-002	  8.82409E-002	  8.87012E-002	
  8.00000E-003	  8.53943E-002	  8.39570E-002	  8.22230E-002	  8.00072E-002	  8.76768E-002	  8.21970E-002	  8.62529E-002	  9.07517E-002	  8.02172E-002	  8.76041E-002	  9.30564E-002	
  8.80000E-003	  8.31182E-002	  8.53326E-002	  8.36412E-002	  7.95898E-002	  7.77364E-002	  8.66169E-002	  8.45111E-002	  7.70066E-002	  8.29341E-002	  8.31921E-002	  9.06213E-002	
  9.60000E-003	  7.99336E-002	  7.43367E-002	  8.55743E-002	  8.02542E-002	  7.80668E-002	  8.24372E-002	  8.26981E-002	  7.78226E-002	  7.77137E-002	  8.07541E-002	  7.96782E-002	
  1.04000E-002	  7.91099E-002	  7.85208E-002	  8.45297E-002	  7.74242E-002	  8.04137E-002	  8.04407E-002	  7.64259E-002	  7.70646E-002	  8.39994E-002	  7.22891E-002	  7.99907E-002	
  1.12000E-002	  7.88647E-002	  7.67982E-002	  7.74788E-002	  7.66150E-002	  7.56140E-002	  8.53079E-002	  8.20895E-002	  7.60167E-002	  7.93723E-002	  8.01567E-002	  7.91976E-002	
  1.20000E-002	  7.81738E-002	  7.12215E-002	  8.21322E-002	  7.24753E-002	  7.86451E-002	  8.26359E-002	  8.32183E-002	  7.69036E-002	  7.55377E-002	  8.18133E-002	  7.71550E-002	
  1.28000E-002	  7.51091E-002	  7.27211E-002	  7.75500E-002	  7.18129E-002	  7.60972E-002	  7.74851E-002	  7.41388E-002	  7.48975E-002	  7.61770E-002	  7.65525E-002	  7.36591E-002	
  1.44000E-002	  7.43731E-002	  7.36932E-002	  6.99145E-002	  6.96823E-002	  7.77144E-002	  7.71677E-002	  7.78469E-002	  7.51831E-002	  7.19082E-002	  7.24447E-002	  7.81760E-002	
  1.60000E-002	  7.72127E-002	  7.83646E-002	  8.29698E-002	  7.76976E-002	  6.94114E-002	  8.13227E-002	  7.74026E-002	  7.77449E-002	  7.78279E-002	  7.44329E-002	  7.49521E-002	
  1.76000E-002	  7.49783E-002	  7.39228E-002	  7.26847E-002	  7.31608E-002	  7.34115E-002	  7.93294E-002	  7.17334E-002	  7.84095E-002	  7.51517E-002	  7.54199E-002	  7.65597E-002	
  1.92000E-002	  7.56549E-002	  7.69688E-002	  7.85285E-002	  7.42396E-002	  7.24308E-002	  7.54789E-002	  7.20693E-002	  7.94617E-002	  7.83649E-002	  6.86126E-002	  8.03935E-002	
  2.08000E-002	  7.43353E-002	  7.24515E-002	  6.95030E-002	  7.60560E-002	  7.40352E-002	  7.68803E-002	  7.13268E-002	  7.49372E-002	  7.56495E-002	  7.74081E-002	  7.51051E-002	
  2.24000E-002	  7.45332E-002	  7.67932E-002	  7.21294E-002	  7.53789E-002	  7.43286E-002	  7.86656E-002	  7.66936E-002	  7.06525E-002	  7.44624E-002	  7.00154E-002	  7.62128E-002	
  2.40000E-002	  7.37248E-002	  7.21044E-002	  6.99546E-002	  7.45942E-002	  7.32600E-002	  7.58191E-002	  7.51946E-002	  7.37876E-002	  7.50297E-002	  7.61093E-002	  7.13942E-002	
  2.56000E-002	  7.25421E-002	  7.19323E-002	  6.89924E-002	  7.63553E-002	  7.19898E-002	  7.24346E-002	  7.41753E-002	  7.09106E-002	  7.35804E-002	  7.09407E-002	  7.41093E-002	
  2.88000E-002	  7.40336E-002	  6.93185E-002	  7.42669E-002	  8.05408E-002	  7.43123E-002	  7.60422E-002	  7.53689E-002	  7.13776E-002	  6.98768E-002	  7.41069E-002	  7.51254E-002	
  3.20000E-002	  7.12169E-002	  6.94527E-002	  7.10643E-002	  7.30328E-002	  7.09357E-002	  7.21950E-002	  7.13627E-002	  6.86435E-002	  7.16883E-002	  7.10027E-002	  7.27910E-002	
  3.52000E-002	  7.16481E-002	  7.07031E-002	  7.33866E-002	  7.01041E-002	  7.13570E-002	  7.03823E-002	  6.79217E-002	  6.78839E-002	  7.46022E-002	  7.49850E-002	  7.51553E-002	
  3.84000E-002	  6.99544E-002	  7.04375E-002	  7.16771E-002	  6.94277E-002	  6.81623E-002	  7.29590E-002	  6.69602E-002	  7.20471E-002	  6.80673E-002	  6.89514E-002	  7.08547E-002	
  4.16000E-002	  6.98961E-002	  7.03183E-002	  7.14645E-002	  6.62196E-002	  6.93781E-002	  7.22701E-002	  6.84007E-002	  7.25710E-002	  7.11711E-002	  6.64669E-002	  7.07011E-002	
  4.48000E-002	  7.01861E-002	  7.06938E-002	  6.92201E-002	  7.43935E-002	  7.00792E-002	  7.03261E-002	  6.81171E-002	  7.11672E-002	  6.95044E-002	  6.96883E-002	  6.86711E-002	
  4.80000E-002	  7.00633E-002	  7.07705E-002	  7.04742E-002	  6.96832E-002	  6.89820E-002	  7.23840E-002	  7.07007E-002	  7.00887E-002	  6.98395E-002	  6.81285E-002	  6.95821E-002	
  5.12000E-002	  6.85182E-002	  6.93866E-002	  6.87267E-002	  7.11140E-002	  6.84982E-002	  6.76130E-002	  6.77009E-002	  6.82737E-002	  6.91060E-002	  6.63992E-002	  6.83642E-002	
  5.76000E-002	  6.76212E-002	  6.58030E-002	  6.60699E-002	  6.72930E-002	  6.78223E-002	  6.99424E-002	  6.76358E-002	  7.08655E-002	  6.51788E-002	  6.67162E-002	  6.88846E-002	
  6.40000E-002	  6.76843E-002	  6.74537E-002	  6.85615E-002	  6.73127E-002	  6.59649E-002	  6.91155E-002	  6.74424E-002	  6.66236E-002	  6.56473E-002	  6.77519E-002	  7.09699E-002	
  7.04000E-002	  6.64364E-002	  6.55871E-002	  6.66687E-002	  6.61729E-002	  6.83793E-002	  6.42991E-002	  6.50530E-002	  6.52184E-002	  6.38459E-002	  7.00263E-002	  6.91130E-002	
  7.68000E-002	  6.56860E-002	  6.32709E-002	  6.56594E-002	  6.77483E-002	  6.69236E-002	  6.43364E-002	  6.56738E-002	  6.49132E-002	  6.36367E-002	  6.65978E-002	  6.81002E-002	
  8.32000E-002	  6.45056E-002	  6.45311E-002	  6.47129E-002	  6.45070E-002	  6.49514E-002	  6.44753E-002	  6.51588E-002	  6.33505E-002	  6.38286E-002	  6.40003E-002	  6.55398E-002	
  8.96000E-002	  6.40748E-002	  6.28364E-002	  6.55083E-002	  6.45339E-002	  6.39238E-002	  6.50125E-002	  6.44913E-002	  6.23863E-002	  6.48820E-002	  6.22250E-002	  6.49482E-002	
  9.60000E-002	  6.32008E-002	  6.34513E-002	  6.42024E-002	  6.17201E-002	  6.52098E-002	  6.41935E-002	  6.21555E-002	  6.43965E-002	  6.03415E-002	  6.22833E-002	  6.40544E-002	
  1.02400E-001	  6.30095E-002	  6.19647E-002	  6.38516E-002	  6.27213E-002	  6.49796E-002	  6.26847E-002	  6.24245E-002	  6.28152E-002	  6.17921E-002	  6.28640E-002	  6.39975E-002	
  1.15200E-001	  6.10551E-002	  6.10188E-002	  6.12921E-002	  6.25609E-002	  6.14260E-002	  6.26643E-002	  6.02559E-002	  6.11307E-002	  5.87446E-002	  6.01862E-002	  6.12715E-002	
  1.28000E-001	  5.98886E-002	  6.15033E-002	  6.06782E-002	  6.07160E-002	  6.21275E-002	  5.96429E-002	  5.86119E-002	  5.90934E-002	  5.91877E-002	  5.72929E-002	  6.00325E-002	
  1.40800E-001	  5.88364E-002	  5.95284E-002	  5.77610E-002	  5.88398E-002	  5.99456E-002	  5.94347E-002	  5.81454E-002	  5.79502E-002	  5.74018E-002	  5.79552E-002	  6.14019E-002	
  1.53600E-001	  5.72801E-002	  5.70771E-002	  5.57331E-002	  5.76294E-002	  5.76660E-002	  5.80746E-002	  5.77342E-002	  5.69090E-002	  5.62671E-002	  5.61919E-002	  5.95185E-002	
  1.66400E-001	  5.62683E-002	  5.78862E-002	  5.60488E-002	  5.50409E-002	  5.90863E-002	  5.46413E-002	  5.59445E-002	  5.56881E-002	  5.70265E-002	  5.56547E-002	  5.56655E-002	
  1.79200E-001	  5.44889E-002	  5.47934E-002	  5.48849E-002	  5.38963E-002	  5.68029E-002	  5.55046E-002	  5.26855E-002	  5.36296E-002	  5.41008E-002	  5.37068E-002	  5.48841E-002	
  1.92000E-001	  5.35224E-002	  5.08664E-002	  5.42393E-002	  5.39841E-002	  5.48288E-002	  5.34442E-002	  5.36198E-002	  5.39957E-002	  5.36980E-002	  5.31454E-002	  5.34024E-002	
  2.04800E-001	  5.23722E-002	  5.22093E-002	  5.30115E-002	  5.32445E-002	  5.27063E-002	  5.18458E-002	  5.16108E-002	  5.23759E-002	  5.18190E-002	  5.12617E-002	  5.36371E-002	
  2.30400E-001	  5.02092E-002	  5.13841E-002	  5.02492E-002	  5.00616E-002	  5.14814E-002	  5.06373E-002	  4.99410E-002	  4.87783E-002	  4.99459E-002	  4.89817E-002	  5.06315E-002	
  2.56000E-001	  4.81035E-002	  4.80653E-002	  4.91205E-002	  4.84663E-002	  4.76158E-002	  4.89756E-002	  4.67938E-002	  4.75206E-002	  4.89661E-002	  4.75309E-002	  4.79800E-002	
  2.81600E-001	  4.61843E-002	  4.57809E-002	  4.61277E-002	  4.69318E-002	  4.74972E-002	  4.62842E-002	  4.65397E-002	  4.59241E-002	  4.51176E-002	  4.56790E-002	  4.59611E-002	
  3.07200E-001	  4.44132E-002	  4.46498E-002	  4.48763E-002	  4.48153E-002	  4.46950E-002	  4.46129E-002	  4.30133E-002	  4.55785E-002	  4.37824E-002	  4.26878E-002	  4.54209E-002	
  3.32800E-001	  4.25813E-002	  4.41706E-002	  4.30453E-002	  4.41805E-002	  4.29225E-002	  4.18569E-002	  4.09764E-002	  4.20631E-002	  4.12090E-002	  4.21274E-002	  4.32616E-002	
  3.58400E-001	  4.07310E-002	  3.88391E-002	  4.04439E-002	  4.13031E-002	  4.22419E-002	  4.05714E-002	  4.09545E-002	  4.01910E-002	  4.05391E-002	  3.99358E-002	  4.22904E-002	
  3.84000E-001	  3.91953E-002	  3.94460E-002	  3.84606E-002	  3.98444E-002	  3.99799E-002	  3.93355E-002	  4.00255E-002	  3.81066E-002	  3.85668E-002	  3.83194E-002	  3.98682E-002	
  4.09600E-001	  3.75411E-002	  3.83565E-002	  3.83052E-002	  3.75128E-002	  3.80765E-002	  3.61560E-002	  3.65462E-002	  3.65723E-002	  3.69881E-002	  3.78605E-002	  3.90370E-002	
  4.60800E-001	  3.46711E-002	  3.49406E-002	  3.38366E-002	  3.54214E-002	  3.55461E-002	  3.44627E-002	  3.31401E-002	  3.44348E-002	  3.37057E-002	  3.51009E-002	  3.61224E-002	
  5.12000E-001	  3.19537E-002	  3.21858E-002	  3.19345E-002	  3.21227E-002	  3.24460E-002	  3.15005E-002	  3.07931E-002	  3.22757E-002	  3.16725E-002	  3.27076E-002	  3.18988E-002	
  5.63200E-001	  2.96115E-002	  2.95557E-002	  2.96864E-002	  2.98845E-002	  2.99238E-002	  2.96164E-002	  2.94421E-002	  2.95250E-002	  2.89971E-002	  2.93267E-002	  3.01570E-002	
  6.14400E-001	  2.66905E-002	  2.65832E-002	  2.57850E-002	  2.71142E-002	  2.70857E-002	  2.64271E-002	  2.62441E-002	  2.74405E-002	  2.60721E-002	  2.65448E-002	  2.76080E-002	
  6.65600E-001	  2.47758E-002	  2.39987E-002	  2.41093E-002	  2.54374E-002	  2.60605E-002	  2.46085E-002	  2.30804E-002	  2.52315E-002	  2.39497E-002	  2.49395E-002	  2.63427E-002	
  7.16800E-001	  2.23681E-002	  2.31254E-002	  2.15732E-002	  2.27791E-002	  2.27250E-002	  2.20509E-002	  2.17157E-002	  2.20917E-002	  2.25096E-002	  2.15316E-002	  2.35787E-002	
  7.68000E-001	  2.09441E-002	  2.11951E-002	  2.09210E-002	  2.14132E-002	  2.06841E-002	  2.05405E-002	  1.99989E-002	  2.11328E-002	  2.13377E-002	  1.99729E-002	  2.22446E-002	
  8.19200E-001	  1.94035E-002	  1.96238E-002	  1.90474E-002	  1.92796E-002	  1.95711E-002	  1.82810E-002	  1.86633E-002	  1.89262E-002	  2.01815E-002	  1.89297E-002	  2.15310E-002	
  9.21600E-001	  1.66367E-002	  1.53793E-002	  1.67798E-002	  1.57860E-002	  1.70447E-002	  1.66215E-002	  1.58690E-002	  1.65923E-002	  1.68627E-002	  1.66955E-002	  1.87360E-002	
  1.02400E+000	  1.40749E-002	  1.34493E-002	  1.32459E-002	  1.37212E-002	  1.44722E-002	  1.44010E-002	  1.33747E-002	  1.41676E-002	  1.37379E-002	  1.47320E-002	  1.54470E-002	
  1.12640E+000	  1.19023E-002	  1.14072E-002	  1.16037E-002	  1.15319E-002	  1.18460E-002	  1.23738E-002	  1.12520E-002	  1.20635E-002	  1.23576E-002	  1.17539E-002	  1.28336E-002	
  1.22880E+000	  1.03104E-002	  1.00451E-002	  1.00577E-002	  1.05714E-002	  1.07541E-002	  1.02955E-002	  1.03006E-002	  1.03166E-002	  1.00927E-002	  9.66512E-003	  1.10053E-002	
  1.33120E+000	  8.85110E-003	  8.38979E-003	  9.31299E-003	  8.75672E-003	  8.60596E-003	  8.47164E-003	  8.68353E-003	  8.85273E-003	  9.02749E-003	  8.42233E-003	  9.98781E-003	
  1.43360E+000	  7.73664E-003	  7.28625E-003	  8.66102E-003	  7.91150E-003	  7.39155E-003	  7.92331E-003	  6.94784E-003	  7.28290E-003	  7.39775E-003	  7.51728E-003	  9.04703E-003	
  1.53600E+000	  6.50851E-003	  4.88628E-003	  7.28423E-003	  6.23680E-003	  7.08935E-003	  6.20026E-003	  6.37620E-003	  6.38235E-003	  5.97108E-003	  6.74499E-003	  7.91352E-003	
  1.63840E+000	  5.89488E-003	  4.46692E-003	  6.82839E-003	  5.74258E-003	  5.88345E-003	  5.84457E-003	  5.91258E-003	  5.54624E-003	  5.86400E-003	  5.76751E-003	  7.09258E-003	
  1.84320E+000	  4.33297E-003	  3.87640E-003	  5.00975E-003	  3.80899E-003	  4.92632E-003	  4.54440E-003	  3.92119E-003	  3.46798E-003	  4.19256E-003	  4.38915E-003	  5.19302E-003	
  2.04800E+000	  3.21319E-003	  2.49539E-003	  3.72687E-003	  2.77375E-003	  4.30300E-003	  3.13660E-003	  3.23269E-003	  2.25409E-003	  2.91008E-003	  3.31075E-003	  3.98872E-003	
  2.25280E+000	  2.58708E-003	  2.48775E-003	  3.35659E-003	  1.04973E-003	  3.57693E-003	  2.14737E-003	  2.80002E-003	  1.64998E-003	  2.24282E-003	  2.77832E-003	  3.78130E-003	
  2.45760E+000	  1.88682E-003	  1.72506E-003	  3.31556E-003	  3.71659E-004	  2.28430E-003	  1.01355E-003	  2.02926E-003	  1.87450E-003	  1.36677E-003	  2.16449E-003	  2.72308E-003	
  2.66240E+000	  1.44970E-003	  1.74523E-003	  2.65630E-003	 -3.36019E-004	  1.02129E-003	  8.12941E-004	  1.67039E-003	  1.42580E-003	  1.02276E-003	  2.22028E-003	  2.25801E-003	
  2.86720E+000	  1.15321E-003	  1.52461E-003	  1.79902E-003	 -4.61404E-004	  6.97819E-004	  3.36310E-004	  1.35381E-003	  1.21456E-003	  9.26224E-004	  1.32259E-003	  2.81858E-003	
