ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:00:24"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	    301516
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     174.64584
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 175.287"	" 2, 173.932"	" 3, 175.208"	" 4, 175.082"	" 5, 176.524"	" 6, 175.682"	" 7, 175.380"	" 8, 175.687"	" 9, 174.794"	"10, 174.646"	
  2.75000E-004	  7.09905E-001	  7.18364E-001	  7.09254E-001	  7.06476E-001	  7.22465E-001	  7.14433E-001	  7.05248E-001	  6.99023E-001	  7.04318E-001	  6.97207E-001	  7.22260E-001	
  3.00000E-004	  7.01206E-001	  7.07424E-001	  6.96512E-001	  7.11864E-001	  7.19792E-001	  6.98767E-001	  7.07020E-001	  6.93501E-001	  6.86127E-001	  6.91818E-001	  6.99235E-001	
  3.25000E-004	  7.29613E-001	  7.36726E-001	  7.27859E-001	  7.45667E-001	  7.39905E-001	  7.29928E-001	  7.24349E-001	  7.21943E-001	  7.20811E-001	  7.22485E-001	  7.26458E-001	
  3.50000E-004	  7.73827E-001	  7.82655E-001	  7.82133E-001	  7.83555E-001	  7.98490E-001	  7.81165E-001	  7.78066E-001	  7.67301E-001	  7.50881E-001	  7.59766E-001	  7.54256E-001	
  3.75000E-004	  8.35919E-001	  8.42561E-001	  8.47562E-001	  8.52857E-001	  8.65620E-001	  8.28292E-001	  8.42890E-001	  8.28129E-001	  8.10022E-001	  8.19960E-001	  8.21297E-001	
  4.00000E-004	  8.55988E-001	  8.63659E-001	  8.74303E-001	  8.76971E-001	  8.76969E-001	  8.49994E-001	  8.58145E-001	  8.49691E-001	  8.26341E-001	  8.38469E-001	  8.45338E-001	
  4.50000E-004	  7.94604E-001	  7.82785E-001	  8.09933E-001	  8.11515E-001	  8.07495E-001	  7.84739E-001	  7.98421E-001	  7.89936E-001	  7.78602E-001	  7.94770E-001	  7.87843E-001	
  5.00000E-004	  6.59562E-001	  6.42699E-001	  6.74843E-001	  6.64699E-001	  6.63353E-001	  6.46717E-001	  6.60865E-001	  6.60655E-001	  6.46744E-001	  6.73878E-001	  6.61163E-001	
  5.50000E-004	  5.18264E-001	  5.17785E-001	  5.25931E-001	  5.19882E-001	  5.08060E-001	  5.16421E-001	  5.18599E-001	  5.17174E-001	  5.14908E-001	  5.29769E-001	  5.14109E-001	
  6.00000E-004	  4.63312E-001	  4.67885E-001	  4.69673E-001	  4.59900E-001	  4.55872E-001	  4.53028E-001	  4.66892E-001	  4.62153E-001	  4.74458E-001	  4.66114E-001	  4.57144E-001	
  6.50000E-004	  4.33938E-001	  4.35674E-001	  4.36761E-001	  4.26488E-001	  4.39024E-001	  4.28052E-001	  4.27414E-001	  4.36318E-001	  4.34814E-001	  4.44867E-001	  4.29965E-001	
  7.00000E-004	  4.01136E-001	  4.09780E-001	  4.02944E-001	  3.95878E-001	  4.10323E-001	  3.97790E-001	  3.90573E-001	  3.97227E-001	  3.93255E-001	  4.10257E-001	  4.03338E-001	
  7.50000E-004	  3.69185E-001	  3.74357E-001	  3.80128E-001	  3.72241E-001	  3.76386E-001	  3.63846E-001	  3.67517E-001	  3.62299E-001	  3.49150E-001	  3.78583E-001	  3.67343E-001	
  8.00000E-004	  3.41774E-001	  3.45847E-001	  3.53488E-001	  3.49582E-001	  3.43193E-001	  3.40453E-001	  3.51463E-001	  3.35084E-001	  3.23660E-001	  3.37578E-001	  3.37391E-001	
  9.00000E-004	  3.01453E-001	  3.05605E-001	  3.03149E-001	  3.01169E-001	  3.00612E-001	  3.17018E-001	  3.15033E-001	  3.04627E-001	  2.82808E-001	  2.86869E-001	  2.97639E-001	
  1.00000E-003	  2.72929E-001	  2.74284E-001	  2.71614E-001	  2.74035E-001	  2.76863E-001	  2.84391E-001	  2.79120E-001	  2.77620E-001	  2.69807E-001	  2.58612E-001	  2.62947E-001	
  1.10000E-003	  2.50758E-001	  2.60545E-001	  2.51222E-001	  2.49431E-001	  2.46661E-001	  2.58837E-001	  2.54001E-001	  2.53264E-001	  2.49343E-001	  2.44955E-001	  2.39326E-001	
  1.20000E-003	  2.30167E-001	  2.35486E-001	  2.41401E-001	  2.28641E-001	  2.31335E-001	  2.26776E-001	  2.29401E-001	  2.31374E-001	  2.42543E-001	  2.24299E-001	  2.10412E-001	
  1.30000E-003	  2.16050E-001	  2.07009E-001	  2.26322E-001	  2.29705E-001	  2.23535E-001	  2.11142E-001	  2.12017E-001	  2.27704E-001	  2.12570E-001	  2.08539E-001	  2.01960E-001	
  1.40000E-003	  2.05667E-001	  2.02071E-001	  2.18838E-001	  2.16931E-001	  2.14684E-001	  2.06498E-001	  1.91673E-001	  2.13735E-001	  1.97938E-001	  1.99591E-001	  1.94713E-001	
  1.50000E-003	  2.00735E-001	  2.01745E-001	  2.15961E-001	  2.05167E-001	  2.04945E-001	  2.04732E-001	  2.02294E-001	  2.05124E-001	  1.91203E-001	  1.88200E-001	  1.87973E-001	
  1.60000E-003	  2.00447E-001	  2.00421E-001	  2.01269E-001	  2.11158E-001	  2.09973E-001	  1.95026E-001	  2.03369E-001	  2.03650E-001	  1.99972E-001	  1.87319E-001	  1.92309E-001	
  1.80000E-003	  2.00614E-001	  2.03357E-001	  1.99478E-001	  2.06607E-001	  2.00739E-001	  1.94919E-001	  2.03482E-001	  2.03190E-001	  2.06097E-001	  1.90243E-001	  1.98033E-001	
  2.00000E-003	  2.07302E-001	  2.04252E-001	  2.04135E-001	  2.12179E-001	  2.06627E-001	  2.07472E-001	  2.03347E-001	  2.08273E-001	  2.11939E-001	  2.09169E-001	  2.05628E-001	
  2.20000E-003	  2.21014E-001	  2.28199E-001	  2.27943E-001	  2.30466E-001	  2.11255E-001	  2.21030E-001	  2.12806E-001	  2.19366E-001	  2.24733E-001	  2.22059E-001	  2.12279E-001	
  2.40000E-003	  2.24802E-001	  2.30993E-001	  2.34838E-001	  2.23758E-001	  2.27506E-001	  2.31089E-001	  2.24998E-001	  2.21349E-001	  2.21410E-001	  2.20581E-001	  2.11500E-001	
  2.60000E-003	  2.21791E-001	  2.24813E-001	  2.25083E-001	  2.20157E-001	  2.22237E-001	  2.17007E-001	  2.26624E-001	  2.23338E-001	  2.18510E-001	  2.15959E-001	  2.24184E-001	
  2.80000E-003	  2.14070E-001	  2.14400E-001	  2.19213E-001	  2.11299E-001	  2.13441E-001	  2.12432E-001	  2.12779E-001	  2.17208E-001	  2.09181E-001	  2.12996E-001	  2.17749E-001	
  3.00000E-003	  2.06212E-001	  2.09912E-001	  2.10147E-001	  2.06574E-001	  2.08971E-001	  1.96247E-001	  2.07474E-001	  2.02719E-001	  2.02969E-001	  2.07942E-001	  2.09164E-001	
  3.20000E-003	  1.91033E-001	  1.93009E-001	  1.96673E-001	  1.96276E-001	  1.89031E-001	  1.90687E-001	  1.87562E-001	  1.86777E-001	  1.89628E-001	  1.91921E-001	  1.88769E-001	
  3.60000E-003	  1.67074E-001	  1.71749E-001	  1.69012E-001	  1.66356E-001	  1.63575E-001	  1.66214E-001	  1.71154E-001	  1.69560E-001	  1.60504E-001	  1.63651E-001	  1.68965E-001	
  4.00000E-003	  1.47101E-001	  1.50806E-001	  1.45954E-001	  1.44414E-001	  1.48216E-001	  1.45029E-001	  1.52820E-001	  1.45919E-001	  1.44879E-001	  1.46579E-001	  1.46396E-001	
  4.40000E-003	  1.29665E-001	  1.24298E-001	  1.28015E-001	  1.28541E-001	  1.37508E-001	  1.30441E-001	  1.40309E-001	  1.19488E-001	  1.32166E-001	  1.24960E-001	  1.30925E-001	
  4.80000E-003	  1.18226E-001	  1.17504E-001	  1.19318E-001	  1.21261E-001	  1.11642E-001	  1.15580E-001	  1.17915E-001	  1.25958E-001	  1.21061E-001	  1.14955E-001	  1.17071E-001	
  5.20000E-003	  1.09086E-001	  1.01253E-001	  1.06306E-001	  1.16620E-001	  1.11387E-001	  1.09081E-001	  1.10684E-001	  1.06724E-001	  1.12110E-001	  1.04230E-001	  1.12464E-001	
  5.60000E-003	  1.02014E-001	  1.03770E-001	  1.03675E-001	  1.01508E-001	  1.00479E-001	  9.81289E-002	  1.05566E-001	  9.26922E-002	  1.02972E-001	  1.06724E-001	  1.04625E-001	
  6.00000E-003	  9.74189E-002	  9.71719E-002	  1.07165E-001	  9.84696E-002	  8.89518E-002	  9.41401E-002	  9.51833E-002	  9.75211E-002	  1.02555E-001	  9.70671E-002	  9.59629E-002	
  6.40000E-003	  9.22603E-002	  9.25975E-002	  9.61692E-002	  9.53864E-002	  9.20093E-002	  9.01526E-002	  9.09155E-002	  9.01008E-002	  9.46336E-002	  9.20959E-002	  8.85422E-002	
  7.20000E-003	  8.78238E-002	  8.52096E-002	  8.78349E-002	  8.79063E-002	  9.39921E-002	  8.89233E-002	  8.79863E-002	  8.80726E-002	  8.72112E-002	  8.45799E-002	  8.65213E-002	
  8.00000E-003	  8.34996E-002	  8.28288E-002	  7.96660E-002	  8.22552E-002	  8.46108E-002	  8.56434E-002	  8.52408E-002	  8.47228E-002	  8.48395E-002	  8.40282E-002	  8.11601E-002	
  8.80000E-003	  8.34678E-002	  7.69588E-002	  8.35277E-002	  8.72722E-002	  8.78644E-002	  7.98219E-002	  8.88646E-002	  8.90217E-002	  7.89415E-002	  8.04716E-002	  8.19335E-002	
  9.60000E-003	  8.17038E-002	  8.23336E-002	  8.31378E-002	  8.64725E-002	  8.35236E-002	  7.55348E-002	  8.17961E-002	  8.24124E-002	  8.29084E-002	  8.28853E-002	  7.60339E-002	
  1.04000E-002	  8.01185E-002	  7.84945E-002	  8.10064E-002	  8.49857E-002	  8.21009E-002	  7.78101E-002	  7.84563E-002	  8.56212E-002	  7.48250E-002	  8.01910E-002	  7.76939E-002	
  1.12000E-002	  8.01048E-002	  7.19707E-002	  8.35815E-002	  8.32247E-002	  8.00592E-002	  7.56364E-002	  8.63945E-002	  7.96940E-002	  7.94557E-002	  8.03033E-002	  8.07281E-002	
  1.20000E-002	  7.99948E-002	  7.49240E-002	  8.50089E-002	  8.36863E-002	  8.35140E-002	  7.27434E-002	  8.34653E-002	  7.74931E-002	  7.81625E-002	  7.86262E-002	  8.23246E-002	
  1.28000E-002	  7.92900E-002	  7.65252E-002	  7.79248E-002	  8.30157E-002	  7.97571E-002	  7.66667E-002	  7.99807E-002	  7.77164E-002	  8.07091E-002	  8.05964E-002	  8.00081E-002	
  1.44000E-002	  7.87560E-002	  7.34448E-002	  7.88913E-002	  7.99009E-002	  7.89752E-002	  7.52227E-002	  7.87356E-002	  8.17975E-002	  8.23812E-002	  7.47726E-002	  8.34385E-002	
  1.60000E-002	  7.77098E-002	  7.70235E-002	  7.56844E-002	  8.31624E-002	  8.01604E-002	  7.71723E-002	  7.46024E-002	  7.98802E-002	  7.66450E-002	  7.56529E-002	  7.71147E-002	
  1.76000E-002	  7.74513E-002	  7.69781E-002	  7.82963E-002	  7.47651E-002	  8.15030E-002	  7.95085E-002	  7.84466E-002	  7.55683E-002	  7.93336E-002	  7.30065E-002	  7.71071E-002	
  1.92000E-002	  7.65371E-002	  7.41516E-002	  7.57527E-002	  7.73558E-002	  7.62914E-002	  7.57979E-002	  7.68620E-002	  7.85552E-002	  7.99449E-002	  7.32796E-002	  7.73798E-002	
  2.08000E-002	  7.48623E-002	  7.62775E-002	  7.47593E-002	  7.64576E-002	  7.27462E-002	  7.44737E-002	  7.74704E-002	  7.40365E-002	  7.48662E-002	  7.08975E-002	  7.66384E-002	
  2.24000E-002	  7.57170E-002	  7.45018E-002	  7.57010E-002	  7.73852E-002	  7.68952E-002	  7.87392E-002	  7.40786E-002	  7.62052E-002	  7.54857E-002	  7.37759E-002	  7.44018E-002	
  2.40000E-002	  7.57039E-002	  7.59893E-002	  7.71023E-002	  7.49229E-002	  7.75169E-002	  7.69347E-002	  7.46512E-002	  7.92119E-002	  7.35584E-002	  7.57747E-002	  7.13766E-002	
  2.56000E-002	  7.48449E-002	  7.43589E-002	  7.68012E-002	  7.41906E-002	  7.84221E-002	  7.30981E-002	  7.61362E-002	  7.67946E-002	  7.21653E-002	  7.39699E-002	  7.25117E-002	
  2.88000E-002	  7.49778E-002	  7.48676E-002	  7.53121E-002	  7.42683E-002	  7.87983E-002	  7.31111E-002	  7.31078E-002	  7.52982E-002	  7.51741E-002	  7.58626E-002	  7.39777E-002	
  3.20000E-002	  7.53374E-002	  7.49392E-002	  7.46891E-002	  7.87006E-002	  7.73976E-002	  7.28286E-002	  7.63287E-002	  7.52797E-002	  7.62046E-002	  7.36130E-002	  7.33926E-002	
  3.52000E-002	  7.40324E-002	  7.42550E-002	  7.26158E-002	  7.33635E-002	  7.85186E-002	  7.00646E-002	  7.37695E-002	  7.68457E-002	  7.18083E-002	  7.43071E-002	  7.47757E-002	
  3.84000E-002	  7.37726E-002	  7.33764E-002	  7.36606E-002	  7.65662E-002	  7.10338E-002	  7.21105E-002	  7.46970E-002	  7.73865E-002	  7.23737E-002	  7.17894E-002	  7.47316E-002	
  4.16000E-002	  7.23389E-002	  7.21349E-002	  7.03454E-002	  7.42758E-002	  7.42729E-002	  7.28325E-002	  7.05175E-002	  7.40634E-002	  7.13343E-002	  6.87380E-002	  7.48744E-002	
  4.48000E-002	  7.36186E-002	  7.16472E-002	  7.28479E-002	  7.61542E-002	  7.45266E-002	  7.36016E-002	  7.38559E-002	  7.66203E-002	  7.00564E-002	  7.37914E-002	  7.30849E-002	
  4.80000E-002	  7.34874E-002	  7.23251E-002	  7.13755E-002	  7.97611E-002	  7.56631E-002	  7.01352E-002	  7.16199E-002	  7.60982E-002	  7.08438E-002	  7.23160E-002	  7.47361E-002	
  5.12000E-002	  7.26781E-002	  7.24205E-002	  7.34044E-002	  7.41902E-002	  7.43887E-002	  7.08397E-002	  7.19178E-002	  7.61298E-002	  6.99639E-002	  7.09212E-002	  7.26047E-002	
  5.76000E-002	  7.25114E-002	  7.21029E-002	  7.06033E-002	  7.18297E-002	  7.29575E-002	  7.22820E-002	  7.38505E-002	  7.62176E-002	  7.09721E-002	  7.09646E-002	  7.33332E-002	
  6.40000E-002	  7.14500E-002	  6.96313E-002	  7.01596E-002	  7.44303E-002	  7.26851E-002	  6.99584E-002	  7.12395E-002	  7.30414E-002	  7.21784E-002	  7.07966E-002	  7.03793E-002	
  7.04000E-002	  7.14670E-002	  7.05769E-002	  7.26709E-002	  7.29644E-002	  7.26343E-002	  6.79718E-002	  7.13328E-002	  7.25251E-002	  7.45706E-002	  7.00951E-002	  6.93278E-002	
  7.68000E-002	  7.04859E-002	  6.79770E-002	  7.01988E-002	  7.35976E-002	  7.01314E-002	  6.91506E-002	  7.14616E-002	  6.90429E-002	  7.15086E-002	  6.91920E-002	  7.25985E-002	
  8.32000E-002	  7.04784E-002	  6.94313E-002	  6.94188E-002	  7.16073E-002	  7.17985E-002	  6.91872E-002	  7.04529E-002	  7.34022E-002	  6.94105E-002	  7.11900E-002	  6.88854E-002	
  8.96000E-002	  6.95060E-002	  6.81511E-002	  6.90332E-002	  7.16112E-002	  6.95511E-002	  7.08648E-002	  6.89746E-002	  7.07838E-002	  6.98867E-002	  6.82414E-002	  6.79622E-002	
  9.60000E-002	  7.00790E-002	  6.63576E-002	  7.05065E-002	  7.02438E-002	  7.25763E-002	  7.01456E-002	  7.04245E-002	  7.11205E-002	  7.08635E-002	  6.80253E-002	  7.05265E-002	
  1.02400E-001	  6.95029E-002	  6.77336E-002	  6.83512E-002	  7.06549E-002	  7.13409E-002	  6.87448E-002	  6.95588E-002	  7.08820E-002	  6.90912E-002	  6.99167E-002	  6.87549E-002	
  1.15200E-001	  6.86277E-002	  6.93291E-002	  6.74490E-002	  6.84701E-002	  7.03618E-002	  6.66526E-002	  7.05956E-002	  6.88770E-002	  6.74618E-002	  6.99742E-002	  6.71057E-002	
  1.28000E-001	  6.72370E-002	  6.63374E-002	  6.77349E-002	  6.82387E-002	  6.85480E-002	  6.65821E-002	  6.60020E-002	  6.88702E-002	  6.68389E-002	  6.71235E-002	  6.60943E-002	
  1.40800E-001	  6.64327E-002	  6.53625E-002	  6.42861E-002	  6.91036E-002	  6.82693E-002	  6.52120E-002	  6.57357E-002	  6.75333E-002	  6.60706E-002	  6.63143E-002	  6.64393E-002	
  1.53600E-001	  6.57361E-002	  6.76776E-002	  6.50113E-002	  6.52692E-002	  6.76633E-002	  6.54521E-002	  6.60907E-002	  6.64945E-002	  6.53212E-002	  6.38022E-002	  6.45792E-002	
  1.66400E-001	  6.46994E-002	  6.43088E-002	  6.42931E-002	  6.61764E-002	  6.51888E-002	  6.35076E-002	  6.43453E-002	  6.55698E-002	  6.57870E-002	  6.32151E-002	  6.46023E-002	
  1.79200E-001	  6.41586E-002	  6.39277E-002	  6.30654E-002	  6.47054E-002	  6.47829E-002	  6.41515E-002	  6.48878E-002	  6.67911E-002	  6.26703E-002	  6.35951E-002	  6.30089E-002	
  1.92000E-001	  6.34973E-002	  6.31813E-002	  6.29612E-002	  6.41221E-002	  6.46355E-002	  6.36825E-002	  6.30294E-002	  6.36997E-002	  6.29751E-002	  6.33950E-002	  6.32909E-002	
  2.04800E-001	  6.27749E-002	  6.28091E-002	  6.21794E-002	  6.37403E-002	  6.39340E-002	  6.32406E-002	  6.21615E-002	  6.31818E-002	  6.25078E-002	  6.19444E-002	  6.20503E-002	
  2.30400E-001	  6.14532E-002	  6.09460E-002	  6.15071E-002	  6.31306E-002	  6.19273E-002	  6.12104E-002	  6.13060E-002	  6.23519E-002	  6.07886E-002	  6.09491E-002	  6.04151E-002	
  2.56000E-001	  6.01797E-002	  5.94423E-002	  6.09863E-002	  6.20121E-002	  6.02296E-002	  5.99496E-002	  6.03566E-002	  6.14758E-002	  5.93950E-002	  5.88315E-002	  5.91181E-002	
  2.81600E-001	  5.90154E-002	  5.87318E-002	  5.78613E-002	  6.10267E-002	  6.10337E-002	  5.76337E-002	  5.84680E-002	  6.10144E-002	  5.77262E-002	  5.91808E-002	  5.74770E-002	
  3.07200E-001	  5.74394E-002	  5.64800E-002	  5.74766E-002	  5.73927E-002	  5.85424E-002	  5.83978E-002	  5.84025E-002	  5.80153E-002	  5.68125E-002	  5.65415E-002	  5.63321E-002	
  3.32800E-001	  5.62883E-002	  5.67254E-002	  5.53885E-002	  5.71136E-002	  5.68307E-002	  5.58876E-002	  5.64884E-002	  5.80028E-002	  5.69592E-002	  5.50712E-002	  5.44158E-002	
  3.58400E-001	  5.50311E-002	  5.34948E-002	  5.46774E-002	  5.56976E-002	  5.68465E-002	  5.58521E-002	  5.51316E-002	  5.61320E-002	  5.55827E-002	  5.33636E-002	  5.35331E-002	
  3.84000E-001	  5.34533E-002	  5.26937E-002	  5.25387E-002	  5.30009E-002	  5.56239E-002	  5.34027E-002	  5.40481E-002	  5.48227E-002	  5.35079E-002	  5.34412E-002	  5.14533E-002	
  4.09600E-001	  5.24942E-002	  5.23875E-002	  5.17765E-002	  5.29525E-002	  5.36478E-002	  5.17157E-002	  5.32511E-002	  5.35040E-002	  5.19179E-002	  5.20017E-002	  5.17873E-002	
  4.60800E-001	  5.06374E-002	  5.05181E-002	  4.96011E-002	  5.10417E-002	  5.21671E-002	  5.09158E-002	  5.08429E-002	  5.12142E-002	  5.04620E-002	  5.05293E-002	  4.90818E-002	
  5.12000E-001	  4.80828E-002	  4.79809E-002	  4.78110E-002	  4.88495E-002	  4.84866E-002	  4.75154E-002	  4.93590E-002	  4.89405E-002	  4.81561E-002	  4.69362E-002	  4.67925E-002	
  5.63200E-001	  4.60293E-002	  4.59789E-002	  4.62275E-002	  4.65145E-002	  4.67555E-002	  4.54310E-002	  4.65284E-002	  4.70004E-002	  4.58818E-002	  4.48202E-002	  4.51550E-002	
  6.14400E-001	  4.42419E-002	  4.36847E-002	  4.38288E-002	  4.51201E-002	  4.47325E-002	  4.43403E-002	  4.45306E-002	  4.47801E-002	  4.43893E-002	  4.37763E-002	  4.32360E-002	
  6.65600E-001	  4.23985E-002	  4.25813E-002	  4.12991E-002	  4.25038E-002	  4.30777E-002	  4.28821E-002	  4.31557E-002	  4.28430E-002	  4.22124E-002	  4.17235E-002	  4.17062E-002	
  7.16800E-001	  4.08305E-002	  4.08035E-002	  4.04373E-002	  4.08991E-002	  4.15977E-002	  4.13173E-002	  4.11692E-002	  4.09738E-002	  4.03947E-002	  4.05264E-002	  4.01865E-002	
  7.68000E-001	  3.91919E-002	  3.92337E-002	  3.93155E-002	  3.94418E-002	  3.96945E-002	  3.95589E-002	  3.89942E-002	  4.00521E-002	  3.89806E-002	  3.86519E-002	  3.79960E-002	
  8.19200E-001	  3.76023E-002	  3.70426E-002	  3.72161E-002	  3.82238E-002	  3.84153E-002	  3.81411E-002	  3.75148E-002	  3.85170E-002	  3.74624E-002	  3.68911E-002	  3.65991E-002	
  9.21600E-001	  3.44905E-002	  3.44184E-002	  3.32032E-002	  3.51389E-002	  3.49534E-002	  3.44855E-002	  3.53951E-002	  3.56156E-002	  3.44008E-002	  3.32629E-002	  3.40308E-002	
  1.02400E+000	  3.14914E-002	  3.16493E-002	  3.12607E-002	  3.15960E-002	  3.19177E-002	  3.16263E-002	  3.16707E-002	  3.21721E-002	  3.14325E-002	  3.09162E-002	  3.06728E-002	
  1.12640E+000	  2.91568E-002	  2.93166E-002	  2.90355E-002	  2.92931E-002	  2.96029E-002	  2.96165E-002	  2.95618E-002	  2.94142E-002	  2.86413E-002	  2.88616E-002	  2.82250E-002	
  1.22880E+000	  2.69350E-002	  2.75270E-002	  2.65521E-002	  2.71365E-002	  2.72523E-002	  2.69980E-002	  2.64542E-002	  2.70616E-002	  2.72346E-002	  2.65146E-002	  2.66193E-002	
  1.33120E+000	  2.48964E-002	  2.56583E-002	  2.45248E-002	  2.44856E-002	  2.49807E-002	  2.53209E-002	  2.51174E-002	  2.49111E-002	  2.54116E-002	  2.44174E-002	  2.41361E-002	
  1.43360E+000	  2.27224E-002	  2.32310E-002	  2.19264E-002	  2.27848E-002	  2.30127E-002	  2.28264E-002	  2.27103E-002	  2.32449E-002	  2.29735E-002	  2.28308E-002	  2.16835E-002	
  1.53600E+000	  2.11304E-002	  2.15653E-002	  2.09096E-002	  2.09538E-002	  2.18281E-002	  2.12741E-002	  2.11838E-002	  2.10377E-002	  2.13845E-002	  2.06761E-002	  2.04912E-002	
  1.63840E+000	  1.95119E-002	  2.02891E-002	  1.95358E-002	  1.91494E-002	  1.97180E-002	  1.95315E-002	  1.96304E-002	  1.96673E-002	  1.94570E-002	  1.91606E-002	  1.89801E-002	
  1.84320E+000	  1.67055E-002	  1.69409E-002	  1.66060E-002	  1.68606E-002	  1.69684E-002	  1.63553E-002	  1.62896E-002	  1.68521E-002	  1.72922E-002	  1.61941E-002	  1.66962E-002	
  2.04800E+000	  1.42912E-002	  1.42674E-002	  1.43243E-002	  1.49235E-002	  1.48566E-002	  1.34576E-002	  1.44166E-002	  1.46158E-002	  1.42464E-002	  1.42685E-002	  1.35357E-002	
  2.25280E+000	  1.22098E-002	  1.21777E-002	  1.23716E-002	  1.21143E-002	  1.24116E-002	  1.16023E-002	  1.24153E-002	  1.23834E-002	  1.23786E-002	  1.23463E-002	  1.18970E-002	
  2.45760E+000	  1.04765E-002	  1.07083E-002	  1.06291E-002	  1.04892E-002	  1.08566E-002	  9.25335E-003	  1.02899E-002	  1.07447E-002	  1.05657E-002	  1.10491E-002	  1.01786E-002	
  2.66240E+000	  9.15985E-003	  9.23969E-003	  9.77765E-003	  9.02894E-003	  9.48870E-003	  7.86556E-003	  8.95406E-003	  9.15689E-003	  9.64323E-003	  9.94532E-003	  8.49845E-003	
  2.86720E+000	  7.84040E-003	  7.87057E-003	  8.22178E-003	  7.36286E-003	  8.53243E-003	  6.50908E-003	  7.73388E-003	  8.42569E-003	  8.68043E-003	  8.02768E-003	  7.03959E-003	
