ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:40:31"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   1543895
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	      95.34245
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  92.718"	" 2,  93.489"	" 3,  94.095"	" 4,  94.323"	" 5,  94.155"	" 6,  93.453"	" 7,  93.613"	" 8,  94.443"	" 9,  95.505"	"10,  95.342"	
  1.33120E+000	  4.66510E-004	  5.48122E-004	  6.70588E-004	  2.03864E-004	  7.23748E-004	  6.84208E-004	  6.57297E-004	  5.10440E-004	  1.08783E-004	  8.94452E-004	 -3.36406E-004	
  1.43360E+000	  5.18623E-004	  9.18547E-004	  6.23329E-004	 -3.32252E-004	  1.29801E-003	  7.81740E-005	  1.05105E-003	  6.53057E-005	  9.98688E-004	  4.16860E-004	  6.85195E-005	
  1.53600E+000	  5.98860E-004	  3.60029E-004	 -3.60934E-004	  8.59778E-004	  1.05535E-003	  1.00699E-003	  8.10405E-004	 -1.16266E-005	  1.49841E-003	 -1.03842E-004	  8.74052E-004	
  1.63840E+000	  4.31365E-004	  4.47495E-004	  1.06790E-003	  1.08662E-003	 -1.05855E-004	  5.69534E-004	  4.83885E-004	 -3.42984E-004	  9.56092E-004	  2.13440E-004	 -6.24761E-005	
  1.84320E+000	  5.21704E-004	  7.19791E-004	  4.29587E-004	 -1.01640E-003	  1.52025E-003	  9.61787E-004	  1.25777E-004	  6.71123E-004	  3.99949E-004	  1.29910E-003	  1.06080E-004	
  2.04800E+000	  6.29897E-004	  1.13420E-003	  4.91650E-004	 -8.54610E-004	  1.13848E-003	  1.04038E-003	  7.25304E-004	  1.09749E-003	  8.83433E-004	  1.45210E-004	  4.97436E-004	
  2.25280E+000	  1.45252E-004	  5.53490E-005	  1.25974E-004	 -1.89561E-004	  3.98415E-004	 -2.39272E-004	  5.36952E-004	 -1.84015E-004	  4.34119E-004	 -1.00525E-004	  6.15080E-004	
  2.45760E+000	  9.01984E-005	 -4.43955E-005	  2.19718E-004	 -1.39138E-003	 -3.63281E-004	 -1.45683E-004	  7.06643E-004	  1.87809E-004	 -2.48245E-004	  1.73544E-003	  2.45352E-004	
  2.66240E+000	  1.21809E-004	  1.04983E-003	  1.15106E-005	 -7.69723E-004	  5.16702E-007	 -3.17923E-004	  5.48959E-004	 -5.86819E-006	  2.36156E-004	  4.00853E-004	  6.37818E-005	
  2.86720E+000	  2.13686E-004	  3.83402E-004	 -9.65866E-005	 -2.88863E-004	  6.38900E-004	 -1.39134E-003	  9.19270E-004	  8.52620E-004	  3.76811E-004	  1.10992E-003	 -3.67280E-004	
  3.07200E+000	  1.95002E-004	 -9.43065E-004	  2.99114E-004	 -8.77448E-005	  2.90201E-004	  4.04224E-004	  5.25710E-005	  2.94461E-004	  5.34297E-004	 -2.99592E-004	  1.40555E-003	
  3.27680E+000	  4.69176E-005	 -3.11539E-004	  2.30882E-004	  1.70706E-004	 -4.51192E-004	  6.22483E-005	  1.29345E-005	  5.73441E-004	 -3.99454E-004	  3.43587E-004	  2.37562E-004	
  3.68640E+000	 -9.34178E-005	 -1.03192E-004	 -1.73756E-005	 -3.94807E-004	 -4.99950E-004	 -3.54612E-005	  5.21576E-004	 -2.66792E-004	 -5.89767E-004	  7.91811E-004	 -3.40221E-004	
  4.09600E+000	  8.59229E-005	 -2.37962E-004	 -6.16538E-004	  1.82793E-004	 -1.26249E-004	  8.53748E-005	  7.06417E-004	  8.02448E-004	 -5.79566E-004	  4.38432E-004	  2.04079E-004	
  4.50560E+000	  2.10410E-004	 -7.78025E-005	  9.08845E-005	  9.55925E-004	 -6.20679E-005	  4.23884E-004	 -9.30768E-005	  2.16585E-004	  4.18073E-004	 -3.42730E-005	  2.65970E-004	
  4.91520E+000	 -3.71358E-005	  1.95985E-004	 -1.47346E-004	  5.43091E-005	 -4.35263E-004	 -2.59204E-004	  2.58436E-004	 -3.65431E-004	  5.12486E-004	  6.73528E-006	 -1.92065E-004	
  5.32480E+000	 -1.57153E-004	 -3.29443E-004	 -6.48972E-004	  4.45413E-004	  2.79521E-004	 -5.68086E-004	 -2.95146E-004	 -4.42097E-004	  2.28935E-004	 -3.08548E-004	  6.68922E-005	
  5.73440E+000	 -4.99695E-005	 -3.61809E-004	 -8.68682E-004	  6.57464E-004	  7.68520E-005	  4.52219E-005	  5.13824E-004	 -3.28726E-004	 -4.59444E-006	  2.71370E-004	 -5.00616E-004	
  6.14400E+000	  3.07632E-005	  3.85084E-004	 -5.08490E-004	 -1.41586E-004	 -9.06441E-005	 -3.77926E-004	  1.24753E-004	 -1.75644E-006	  6.25905E-005	  7.52062E-004	  1.03546E-004	
  6.55360E+000	 -1.03320E-005	 -2.47602E-004	 -6.15987E-004	  1.59885E-005	  8.28902E-005	 -4.61537E-004	  2.46312E-004	  3.86786E-004	 -7.94452E-005	  6.18498E-004	 -4.92234E-005	
  7.37280E+000	  2.13018E-004	 -2.53837E-004	  1.07392E-004	  4.58856E-004	  2.53234E-004	 -7.50674E-005	  5.83505E-004	  2.46595E-004	  4.33433E-004	 -4.15397E-005	  4.17605E-004	
  8.19200E+000	 -2.14166E-004	 -1.11483E-003	 -2.00005E-005	  1.22131E-005	  1.91249E-004	 -3.09248E-004	  1.35929E-004	  1.10488E-004	 -5.62328E-005	 -6.64693E-004	 -4.26530E-004	
  9.01120E+000	  3.01789E-005	 -2.33812E-004	  2.87839E-004	  4.05519E-004	  5.21067E-004	 -6.54646E-005	 -8.37269E-005	  3.40785E-004	 -1.27991E-004	 -5.14179E-004	 -2.28247E-004	
  9.83040E+000	 -4.04949E-005	 -1.10514E-005	  1.14793E-004	  5.81755E-004	  1.77262E-004	 -8.13533E-004	  3.15903E-004	  4.48157E-004	 -9.21806E-004	 -2.21857E-004	 -7.45731E-005	
  1.06496E+001	 -9.21028E-005	  3.42704E-004	 -1.91191E-004	 -4.72058E-004	  2.71448E-004	  2.70683E-005	 -3.61666E-005	  1.27425E-004	 -4.44155E-004	 -6.72365E-004	  1.26262E-004	
  1.14688E+001	  1.58495E-004	  5.43193E-005	 -1.25538E-004	  4.14709E-004	 -1.07810E-004	 -1.27364E-004	  9.49077E-005	  3.06729E-004	  7.84514E-004	  4.23643E-004	 -1.33165E-004	
  1.22880E+001	  1.61689E-004	 -5.64655E-006	  1.31272E-004	  8.71822E-004	  6.69071E-004	  3.38901E-004	  4.32907E-005	  3.22122E-005	 -6.93367E-004	  2.67427E-004	 -3.80953E-005	
  1.31072E+001	 -1.56023E-006	 -9.22954E-005	 -2.41316E-004	  3.73205E-004	  1.45029E-004	 -2.64522E-005	  3.58571E-004	  2.17045E-004	 -1.96233E-004	 -2.09548E-004	 -3.43609E-004	
  1.47456E+001	 -4.46382E-005	 -9.34713E-005	 -8.24885E-005	 -1.61962E-004	  6.22563E-005	 -2.79876E-004	 -6.58939E-005	 -1.72115E-005	  2.80555E-004	  8.84686E-005	 -1.76759E-004	
  1.63840E+001	  7.55541E-005	  1.22018E-004	 -2.03798E-004	  1.66574E-004	 -1.32396E-004	  5.11911E-004	  4.05425E-005	 -4.99570E-004	  5.05345E-004	 -2.59481E-004	  5.04396E-004	
  1.80224E+001	 -1.03486E-004	 -7.59882E-004	 -1.31312E-005	 -3.62169E-004	 -5.36965E-004	 -3.77441E-005	  2.24401E-004	 -9.08051E-005	  3.70459E-004	 -2.12749E-004	  3.83722E-004	
  1.96608E+001	  6.79808E-005	 -1.51213E-004	  2.29752E-004	  2.55882E-004	 -3.87605E-005	 -1.31248E-004	  2.96782E-004	  4.41904E-004	  2.70732E-004	 -3.70197E-004	 -1.23825E-004	
  2.12992E+001	 -1.22777E-004	 -3.58833E-005	  1.77941E-004	  1.46448E-004	 -3.99130E-004	  2.50215E-004	 -8.93890E-005	  1.54226E-005	 -3.41259E-004	 -7.39383E-004	 -2.12756E-004	
  2.29376E+001	  9.52558E-005	  2.31933E-004	  5.25669E-004	  2.31676E-005	 -4.33554E-004	 -1.10191E-005	  3.74745E-004	  7.88226E-005	 -2.49971E-004	  2.49684E-004	  1.63081E-004	
  2.45760E+001	 -5.69343E-005	 -1.59809E-004	  2.23301E-004	  1.45784E-004	 -1.35699E-004	  1.68558E-004	 -3.93520E-004	  2.22023E-004	 -3.40975E-004	 -6.36663E-005	 -2.35339E-004	
  2.62144E+001	 -2.83289E-005	  2.39161E-004	 -7.85224E-005	 -2.54902E-004	 -4.50154E-004	  2.53330E-004	 -1.49466E-004	  2.07868E-004	 -2.73797E-004	  6.11812E-005	  1.62014E-004	
  2.94912E+001	  1.49842E-004	  4.91581E-004	  3.01227E-005	 -1.27421E-004	 -2.11765E-004	  4.43797E-004	  2.17056E-005	 -1.79141E-005	  1.62642E-004	  2.88699E-004	  4.16971E-004	
  3.27680E+001	  3.64737E-005	  3.29948E-004	 -1.25881E-004	 -2.51032E-004	  5.97279E-005	  1.94966E-004	 -2.82841E-004	  1.83478E-004	  2.55778E-004	  1.53029E-004	 -1.52436E-004	
  3.60448E+001	 -7.14958E-005	 -1.00368E-004	 -4.63192E-005	 -3.61312E-005	  5.29975E-005	 -4.69774E-005	  2.45399E-004	 -2.60844E-004	 -1.26122E-004	 -3.46976E-004	 -4.96164E-005	
  3.93216E+001	  5.08230E-006	 -3.40901E-005	  2.58978E-004	  1.58167E-004	  1.72631E-004	 -1.83294E-006	 -8.44109E-005	  2.71137E-004	 -4.59829E-004	 -1.23271E-004	 -1.06656E-004	
  4.25984E+001	 -3.95894E-005	  9.45203E-006	  1.30226E-004	 -1.94168E-004	 -3.30666E-004	 -2.09502E-004	  5.46508E-005	  5.26837E-004	  9.62246E-005	 -3.18441E-004	 -1.60507E-004	
  4.58752E+001	  1.00776E-004	  3.77914E-004	  1.24858E-004	  1.13922E-004	  4.28768E-005	  4.21665E-005	  1.89336E-004	  3.21532E-005	  3.33599E-005	  1.61982E-004	 -1.10812E-004	
  4.91520E+001	  4.52669E-005	 -4.32987E-005	  2.69582E-005	  7.65972E-005	 -4.94800E-005	  1.29072E-004	  2.09818E-004	 -3.62976E-004	  1.21194E-004	  2.21525E-004	  1.23260E-004	
  5.24288E+001	  3.62402E-005	  5.73571E-005	  1.94626E-005	  2.03078E-004	  3.06433E-004	 -1.10715E-004	 -2.06328E-004	 -1.39971E-004	  2.88837E-004	 -3.21502E-007	 -5.54299E-005	
  5.89824E+001	  1.18215E-004	  9.16789E-005	  9.79525E-005	  1.41523E-004	 -1.12970E-004	  5.67037E-005	  3.68059E-004	  3.31454E-004	  3.28972E-005	  1.48229E-004	  2.66233E-005	
  6.55360E+001	 -6.11751E-005	  1.41181E-004	 -2.75732E-005	 -2.04499E-004	 -1.08487E-004	  1.28991E-005	 -8.91175E-005	  1.15786E-004	 -7.08046E-005	 -1.12923E-004	 -2.68211E-004	
  7.20896E+001	  8.52639E-005	  1.48871E-004	  1.37154E-004	 -1.48835E-004	  2.00050E-004	  1.57591E-004	  1.80876E-004	 -1.26891E-005	 -3.57097E-005	 -9.13912E-005	  3.16721E-004	
  7.86432E+001	  1.62640E-005	  1.20266E-004	 -1.53191E-004	  2.24289E-005	  1.05763E-005	  1.35120E-004	  3.89066E-005	  6.25574E-005	 -4.87649E-005	  1.21625E-006	 -2.64753E-005	
  8.51968E+001	  5.58792E-005	  1.27854E-004	  1.44741E-004	  1.03891E-004	 -9.46107E-005	  8.87550E-006	  1.77552E-004	 -2.08194E-004	  2.41760E-004	  1.07600E-004	 -5.06759E-005	
  9.17504E+001	 -1.29121E-005	  1.50111E-004	 -6.94495E-005	  7.02219E-006	  1.91664E-004	 -9.35770E-005	 -2.81282E-004	 -1.02175E-004	  2.55415E-004	 -1.37509E-004	 -4.93404E-005	
  9.83040E+001	 -2.85435E-005	  3.32209E-004	 -7.11999E-005	 -4.62177E-005	 -1.35253E-004	  2.66274E-005	 -1.79112E-004	 -1.54850E-004	 -5.49451E-005	 -5.43685E-006	  2.74366E-006	
  1.04858E+002	 -3.48043E-005	  3.97351E-005	 -5.20085E-005	 -8.32913E-005	  5.10949E-005	 -5.56900E-005	 -1.54070E-004	  7.37332E-005	  3.60395E-005	  1.64863E-005	 -2.20072E-004	
  1.17965E+002	  3.34869E-005	  4.41068E-005	  1.11891E-004	  6.84135E-005	 -1.47237E-004	 -9.71849E-005	 -2.64169E-005	  1.02074E-004	  4.15521E-005	  1.21151E-004	  1.16519E-004	
  1.31072E+002	 -5.61937E-005	  6.59425E-005	 -2.34283E-004	 -1.98134E-005	 -2.76605E-004	 -2.60772E-005	 -2.44539E-004	 -6.46276E-005	  2.52417E-004	 -5.44359E-006	 -8.90739E-006	
  1.44179E+002	  8.09225E-006	  1.26900E-004	 -1.96769E-004	  1.26249E-004	  8.66693E-005	 -9.37374E-005	 -1.09759E-004	 -9.58097E-006	  1.36769E-004	  7.08863E-005	 -5.67052E-005	
  1.57286E+002	  1.14559E-006	 -1.15722E-004	 -5.57328E-005	 -3.25893E-005	  7.29559E-005	  7.32149E-006	 -4.99503E-005	  1.10030E-004	  1.11995E-004	 -2.63730E-005	 -1.04793E-005	
  1.70394E+002	 -8.54150E-006	  1.13585E-004	  4.79162E-006	 -1.05437E-004	  1.59764E-004	 -1.23324E-004	 -1.40507E-004	 -2.87366E-005	 -1.61297E-004	  5.28892E-005	  1.42857E-004	
  1.83501E+002	 -1.00785E-005	  3.16473E-005	 -2.29664E-005	 -1.06398E-004	  1.50934E-004	 -1.41110E-004	  1.51806E-004	  7.90038E-005	 -2.53727E-005	 -1.29896E-004	 -8.84335E-005	
  1.96608E+002	  1.28280E-005	  1.55692E-004	  7.11999E-005	  1.32783E-005	 -1.06253E-004	 -5.27746E-005	 -1.48696E-004	  1.24516E-004	  9.90694E-005	 -5.53669E-005	  2.76160E-005	
  2.09715E+002	 -5.79699E-006	 -3.60193E-005	  9.27141E-005	  4.49414E-005	 -1.50157E-004	 -6.81531E-005	 -2.44765E-005	 -6.39036E-005	  2.03090E-005	  1.06695E-004	  2.00796E-005	
  2.35930E+002	  1.43906E-005	  2.96551E-005	 -4.44117E-005	 -6.95604E-005	  3.93797E-005	  4.64366E-005	  8.14006E-005	  1.94558E-004	 -9.56967E-005	  2.60003E-005	 -6.38550E-005	
  2.62144E+002	  2.67349E-005	  2.31013E-005	  4.60871E-005	  1.39383E-004	  8.86774E-005	  3.82367E-005	  1.48939E-005	 -8.82139E-005	 -5.20304E-005	  9.02329E-007	  5.63118E-005	
  2.88358E+002	 -3.10983E-006	  2.09880E-005	 -1.35434E-004	 -2.05471E-005	 -2.12887E-005	  4.62763E-005	  6.64951E-005	 -1.07611E-004	 -7.06979E-005	  5.89705E-005	  1.31751E-004	
  3.14573E+002	  5.80158E-005	  2.92950E-005	  1.02060E-004	  1.20732E-005	  1.28585E-004	 -7.48071E-005	  2.04024E-004	 -5.98986E-005	  4.29273E-005	  1.46605E-004	  4.92932E-005	
  3.40787E+002	  5.49112E-005	  2.23718E-005	  2.73687E-005	  1.56240E-005	  7.55683E-005	  1.95413E-005	  5.13077E-005	  4.98593E-006	  1.93238E-004	  1.36654E-004	  2.45223E-006	
  3.67002E+002	 -6.01171E-006	 -1.38201E-004	  3.31487E-005	  8.62589E-005	 -3.25754E-005	 -1.10249E-004	 -6.83838E-005	 -3.21687E-005	  7.17705E-005	 -1.56447E-005	  1.45927E-004	
  3.93216E+002	  1.71453E-005	  1.18545E-004	  3.79364E-006	 -1.18188E-004	 -1.84920E-005	  8.28252E-005	 -6.32745E-005	  7.00018E-006	  1.09754E-004	  1.26480E-004	 -7.69907E-005	
  4.19430E+002	  3.59489E-007	  3.00955E-005	  2.92700E-005	 -8.71836E-005	  1.27617E-005	  2.54471E-005	 -7.87931E-005	 -3.67962E-005	  3.71965E-005	  5.80756E-005	  1.35214E-005	
  4.71859E+002	  2.32440E-005	  5.66074E-005	  5.84893E-005	 -3.66921E-005	 -3.30624E-005	  6.19776E-005	  2.45609E-005	  9.62956E-005	  7.88096E-005	  1.33846E-005	 -8.79307E-005	
  5.24288E+002	  3.02004E-005	  6.38509E-005	  3.34513E-005	 -1.12218E-005	 -6.47090E-005	 -7.84274E-006	  5.15292E-005	  4.21153E-005	  8.80712E-005	  1.77354E-005	  8.90243E-005	
  5.76717E+002	  3.03952E-006	  5.81212E-005	 -1.67966E-005	 -5.63280E-005	  3.14288E-005	 -3.18606E-005	  6.26196E-005	 -3.90465E-005	  3.39014E-005	  2.59398E-005	 -3.75840E-005	
  6.29146E+002	 -1.56666E-005	  6.19125E-006	  4.57091E-005	 -1.55976E-005	  3.70651E-005	 -8.84807E-005	 -3.54099E-005	 -4.49519E-005	  6.69273E-005	 -7.93914E-005	 -4.87273E-005	
  6.81574E+002	 -1.07072E-005	  9.50381E-006	 -1.03487E-004	 -2.19948E-005	 -2.97398E-005	  2.57019E-005	 -3.22406E-005	 -2.07347E-006	  2.38521E-005	  2.09753E-005	  2.43098E-006	
  7.34003E+002	 -2.40549E-005	  8.88576E-005	 -1.80335E-005	 -7.73278E-005	 -3.23075E-005	  4.54315E-006	 -1.27121E-004	  2.51122E-005	 -6.60364E-005	  6.69419E-005	 -1.05178E-004	
  7.86432E+002	  5.33351E-005	  4.64699E-005	  3.39623E-005	  1.34035E-005	 -2.19906E-005	  1.07763E-004	  7.77688E-005	  1.04678E-004	  5.51415E-005	  1.03601E-004	  1.25528E-005	
  8.38861E+002	  2.60835E-005	  4.42699E-005	 -4.54948E-005	  3.12782E-005	  2.58279E-005	  9.39543E-005	  5.41569E-005	 -1.20700E-005	  7.50881E-006	  5.66197E-005	  4.78434E-006	
  9.43718E+002	  1.75888E-006	  3.33945E-005	 -4.29289E-005	  3.64356E-005	 -6.74918E-005	 -6.98741E-007	 -2.01515E-005	 -2.27750E-006	  3.73544E-005	 -1.28405E-005	  5.67933E-005	
  1.04858E+003	  6.11786E-006	  2.56668E-005	 -3.59483E-005	 -8.76740E-006	  2.91770E-005	 -1.00147E-005	  1.21130E-005	 -8.87398E-006	  5.85366E-005	  7.03416E-006	 -7.74471E-006	
  1.15343E+003	  1.13862E-005	  2.41503E-005	  1.16147E-004	 -1.62324E-005	 -7.78870E-005	  1.93629E-005	  2.23642E-005	 -6.59081E-005	  8.57165E-005	  1.26865E-005	 -6.53826E-006	
  1.25829E+003	  2.95527E-005	  6.37473E-005	  2.44496E-005	  8.87201E-005	 -3.97448E-005	 -1.61733E-007	  5.00626E-006	  5.99612E-005	  2.91360E-005	  7.77082E-006	  5.66418E-005	
  1.36315E+003	  1.47609E-005	  7.74137E-005	 -2.82063E-005	 -2.54718E-005	  6.73005E-005	  8.27840E-005	 -4.10550E-005	 -1.57009E-005	  5.86863E-005	  4.46262E-005	 -7.27679E-005	
  1.46801E+003	 -5.83054E-006	  7.45372E-005	 -2.09276E-005	 -2.02176E-005	 -2.65358E-005	 -5.45970E-005	 -1.94921E-007	 -4.30822E-006	 -1.29626E-005	 -3.05394E-005	  3.74404E-005	
  1.57286E+003	  1.68772E-005	  5.78303E-005	  4.75179E-005	  2.67327E-005	 -3.10774E-005	  3.45626E-005	  6.85329E-005	  1.74128E-005	  4.64978E-006	  3.20285E-005	 -8.94182E-005	
  1.67772E+003	  1.52418E-005	  2.28968E-005	  1.41983E-005	  1.98004E-005	  2.01287E-005	 -1.71688E-006	 -9.63010E-006	  1.03426E-005	  9.90993E-005	  3.30816E-006	 -2.60096E-005	
  1.88744E+003	  2.21964E-005	  9.61670E-006	  1.83939E-005	  5.37298E-005	  9.78375E-006	  3.61224E-006	 -6.34098E-006	  7.49981E-005	  1.95188E-005	  5.06087E-005	 -1.19574E-005	
  2.09715E+003	  1.46718E-006	  7.51962E-006	 -6.27192E-005	 -1.88750E-005	 -5.38535E-006	  2.76019E-005	 -1.17356E-005	  2.45268E-005	  3.67117E-005	 -4.75971E-006	  2.17867E-005	
  2.30687E+003	  2.41153E-006	  3.10036E-005	  1.73875E-005	 -1.19727E-005	 -2.06385E-005	  9.61425E-007	 -8.57495E-006	 -2.21720E-006	  1.33883E-005	  4.05713E-005	 -3.57935E-005	
  2.51658E+003	 -7.79367E-006	 -1.74887E-005	 -3.73072E-005	  3.11262E-005	 -2.07331E-005	 -3.71025E-005	 -2.03201E-005	 -4.47951E-005	  6.37189E-005	  1.10057E-005	 -6.04071E-006	
  2.72630E+003	  9.13644E-006	  5.81699E-005	 -3.58906E-005	 -7.39444E-006	  5.50282E-005	 -1.85625E-005	 -7.33488E-006	 -1.12646E-005	  7.21425E-005	  9.27409E-006	 -2.28033E-005	
  2.93601E+003	  2.05360E-005	  6.89472E-005	 -2.37900E-005	  3.10618E-005	  6.96012E-006	  5.94744E-005	  1.35163E-005	 -5.34901E-005	  6.43833E-005	 -1.74201E-005	  5.57171E-005	
  3.14573E+003	  1.24498E-007	  1.81735E-005	  2.05997E-005	 -6.03824E-005	  3.18039E-005	  2.07689E-005	 -3.64256E-005	 -2.29147E-005	  1.33283E-005	  5.22915E-007	  1.57704E-005	
  3.35544E+003	  6.09149E-006	 -2.47321E-005	 -1.83034E-005	  1.72964E-005	  5.78985E-005	 -2.40331E-005	  1.50792E-005	  1.97180E-005	  2.09629E-005	 -8.81787E-006	  5.84638E-006	
  3.77487E+003	  1.07447E-005	  5.28230E-006	  3.90704E-005	 -2.56320E-005	 -3.19513E-005	 -7.07324E-006	  2.76568E-005	  2.43134E-005	  6.51478E-005	  1.70074E-005	 -6.37413E-006	
  4.19430E+003	  2.29704E-006	  1.89910E-006	  4.05193E-005	 -1.72730E-005	 -1.09360E-005	 -3.81472E-006	 -2.16499E-005	  4.29012E-006	  2.25349E-005	  5.78263E-006	  1.61798E-006	
  4.61373E+003	 -3.28071E-006	  2.56573E-006	 -3.06960E-005	  4.11680E-006	 -1.56191E-005	 -1.53264E-005	  3.01170E-005	  1.26028E-006	 -1.06506E-005	 -5.54060E-006	  6.96572E-006	
  5.03317E+003	  1.65925E-006	 -2.46523E-007	 -1.31103E-005	  1.97620E-005	 -1.24894E-005	 -2.58050E-005	 -1.94049E-005	 -1.91498E-005	  3.60109E-005	  5.61251E-005	 -5.09969E-006	
  5.45260E+003	  5.40456E-006	  1.22170E-005	  4.73533E-005	  2.53306E-006	  1.25030E-005	 -1.02239E-005	 -3.20386E-005	  1.73964E-005	  3.94358E-005	 -1.34208E-005	 -2.17097E-005	
  5.87203E+003	  8.47727E-007	  1.46531E-005	 -2.50902E-005	 -8.56253E-006	  5.91205E-006	  2.43979E-005	 -3.79290E-005	  1.62067E-005	  2.34766E-005	  5.66090E-006	 -1.02483E-005	
  6.29146E+003	 -2.06073E-005	 -2.23560E-006	 -5.93923E-005	 -3.80908E-005	  2.05607E-005	 -6.02808E-005	 -1.36796E-005	 -8.43001E-006	 -3.01388E-005	  3.60345E-006	 -1.79888E-005	
  6.71089E+003	 -1.18035E-005	 -1.67447E-006	 -4.64991E-006	  1.55548E-005	 -9.96163E-006	 -1.47882E-005	 -2.19234E-005	 -4.08706E-005	 -3.34391E-005	  6.03377E-006	 -1.23167E-005	
  7.54975E+003	 -9.28896E-006	 -1.01895E-005	 -1.41895E-006	 -1.71115E-005	  1.48694E-005	 -3.15811E-005	 -6.72081E-006	 -3.02773E-005	 -2.03837E-005	 -2.45220E-005	  3.44460E-005	
  8.38861E+003	 -1.05552E-005	  3.84488E-005	 -4.03629E-005	  1.17733E-006	 -5.24002E-005	 -1.65719E-005	  2.25385E-005	 -3.97998E-005	 -2.71490E-005	 -1.00146E-005	  1.85816E-005	
  9.22747E+003	  8.53910E-006	  5.46464E-005	  1.67714E-005	 -4.44422E-005	  2.56925E-005	 -1.62116E-005	 -1.89143E-005	  5.41813E-005	 -1.63500E-005	  6.82283E-005	 -3.82108E-005	
  1.00663E+004	 -4.65537E-006	 -1.09651E-007	 -1.96201E-005	 -3.49590E-005	 -3.16659E-005	  8.05357E-007	  4.46219E-005	  1.60455E-005	 -1.57003E-005	 -8.85301E-006	  2.88167E-006	
  1.09052E+004	  9.88285E-006	  2.88443E-005	  2.31551E-005	 -1.86535E-005	  3.69733E-005	 -4.00310E-005	 -2.01753E-006	  8.16620E-006	  4.60840E-006	  4.27345E-005	  1.50488E-005	
  1.17441E+004	  9.02368E-007	  2.11413E-006	  1.59261E-005	 -1.64216E-005	 -2.83248E-006	  1.97775E-005	  1.36145E-006	  1.31654E-005	 -1.29732E-005	 -3.38957E-005	  2.28021E-005	
  1.25829E+004	  3.68059E-007	  1.99040E-005	 -1.48417E-005	 -3.97329E-007	  8.51845E-006	 -1.87044E-005	 -2.35077E-005	 -1.41150E-005	  3.65661E-005	 -1.86865E-005	  2.89447E-005	

"Count Rate"
       0.11719	      96.52290	       0.00000	       0.00000	       0.00000
       0.23438	      95.41510	       0.00000	       0.00000	       0.00000
       0.35156	      95.98604	       0.00000	       0.00000	       0.00000
       0.46875	      96.46324	       0.00000	       0.00000	       0.00000
       0.58594	      89.24554	       0.00000	       0.00000	       0.00000
       0.70313	      96.49733	       0.00000	       0.00000	       0.00000
       0.82031	      93.57446	       0.00000	       0.00000	       0.00000
       0.93750	      93.87271	       0.00000	       0.00000	       0.00000
       1.05469	      97.74147	       0.00000	       0.00000	       0.00000
       1.17188	      99.33498	       0.00000	       0.00000	       0.00000
       1.28906	      99.03674	       0.00000	       0.00000	       0.00000
       1.40625	      95.09129	       0.00000	       0.00000	       0.00000
       1.52344	      97.12792	       0.00000	       0.00000	       0.00000
       1.64063	      94.01758	       0.00000	       0.00000	       0.00000
       1.75781	      94.17948	       0.00000	       0.00000	       0.00000
       1.87500	      96.09682	       0.00000	       0.00000	       0.00000
       1.99219	      97.90337	       0.00000	       0.00000	       0.00000
       2.10938	      95.96899	       0.00000	       0.00000	       0.00000
       2.22656	      98.91743	       0.00000	       0.00000	       0.00000
       2.34375	      95.70483	       0.00000	       0.00000	       0.00000
       2.46094	      93.72784	       0.00000	       0.00000	       0.00000
       2.57813	      94.23914	       0.00000	       0.00000	       0.00000
       2.69531	      95.32137	       0.00000	       0.00000	       0.00000
       2.81250	      93.02056	       0.00000	       0.00000	       0.00000
       2.92969	      98.26980	       0.00000	       0.00000	       0.00000
       3.04688	      97.50287	       0.00000	       0.00000	       0.00000
       3.16406	      98.51692	       0.00000	       0.00000	       0.00000
       3.28125	      98.46579	       0.00000	       0.00000	       0.00000
       3.39844	      95.53440	       0.00000	       0.00000	       0.00000
       3.51563	      98.09937	       0.00000	       0.00000	       0.00000
       3.63281	      99.78662	       0.00000	       0.00000	       0.00000
       3.75000	      95.44919	       0.00000	       0.00000	       0.00000
       3.86719	      95.46623	       0.00000	       0.00000	       0.00000
       3.98438	      94.52035	       0.00000	       0.00000	       0.00000
       4.10156	      96.71037	       0.00000	       0.00000	       0.00000
       4.21875	      96.93192	       0.00000	       0.00000	       0.00000
       4.33594	      94.22209	       0.00000	       0.00000	       0.00000
       4.45313	      96.88932	       0.00000	       0.00000	       0.00000
       4.57031	      95.16798	       0.00000	       0.00000	       0.00000
       4.68750	      95.71336	       0.00000	       0.00000	       0.00000
       4.80469	      98.03120	       0.00000	       0.00000	       0.00000
       4.92188	      96.12238	       0.00000	       0.00000	       0.00000
