ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"09:54:07"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	    301497
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     164.56770
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 165.709"	" 2, 165.864"	" 3, 165.102"	" 4, 164.332"	" 5, 163.561"	" 6, 162.925"	" 7, 163.165"	" 8, 163.411"	" 9, 164.485"	"10, 164.568"	
  2.75000E-004	  7.71975E-001	  7.74061E-001	  7.54260E-001	  7.87870E-001	  7.76050E-001	  7.67815E-001	  7.76770E-001	  7.61570E-001	  7.64075E-001	  7.71184E-001	  7.86095E-001	
  3.00000E-004	  7.67881E-001	  7.63083E-001	  7.55084E-001	  7.84298E-001	  7.57528E-001	  7.78598E-001	  7.67273E-001	  7.49245E-001	  7.58930E-001	  7.74388E-001	  7.90379E-001	
  3.25000E-004	  8.15844E-001	  8.30067E-001	  8.21506E-001	  8.21535E-001	  7.99856E-001	  8.37197E-001	  8.12798E-001	  7.93183E-001	  8.05434E-001	  8.19053E-001	  8.17811E-001	
  3.50000E-004	  8.65253E-001	  8.79175E-001	  8.75371E-001	  8.64203E-001	  8.66633E-001	  8.63348E-001	  8.69377E-001	  8.49595E-001	  8.51337E-001	  8.61155E-001	  8.72331E-001	
  3.75000E-004	  9.29704E-001	  9.51987E-001	  9.33647E-001	  9.30261E-001	  9.27878E-001	  9.32428E-001	  9.37262E-001	  9.09265E-001	  9.18470E-001	  9.25639E-001	  9.30200E-001	
  4.00000E-004	  9.53533E-001	  9.71053E-001	  9.66640E-001	  9.49956E-001	  9.50005E-001	  9.56640E-001	  9.54548E-001	  9.31484E-001	  9.51886E-001	  9.50584E-001	  9.52534E-001	
  4.50000E-004	  8.63888E-001	  8.57852E-001	  8.54135E-001	  8.63298E-001	  8.62780E-001	  8.68590E-001	  8.69729E-001	  8.49044E-001	  8.64374E-001	  8.69659E-001	  8.79423E-001	
  5.00000E-004	  7.05835E-001	  6.90005E-001	  6.95474E-001	  7.13029E-001	  7.01395E-001	  7.25970E-001	  7.13935E-001	  6.85017E-001	  7.04360E-001	  7.07168E-001	  7.21996E-001	
  5.50000E-004	  5.60749E-001	  5.58394E-001	  5.65249E-001	  5.60264E-001	  5.62261E-001	  5.66421E-001	  5.70804E-001	  5.42682E-001	  5.53337E-001	  5.62992E-001	  5.65086E-001	
  6.00000E-004	  5.09351E-001	  5.05157E-001	  5.20402E-001	  5.01130E-001	  5.09363E-001	  5.14497E-001	  5.23068E-001	  5.02452E-001	  5.03512E-001	  5.04202E-001	  5.09729E-001	
  6.50000E-004	  4.78017E-001	  4.79170E-001	  4.89179E-001	  4.72407E-001	  4.77358E-001	  4.79781E-001	  4.88271E-001	  4.67783E-001	  4.69896E-001	  4.70358E-001	  4.85966E-001	
  7.00000E-004	  4.42317E-001	  4.35964E-001	  4.46951E-001	  4.34264E-001	  4.45130E-001	  4.41034E-001	  4.47495E-001	  4.42883E-001	  4.42399E-001	  4.44057E-001	  4.42996E-001	
  7.50000E-004	  4.04437E-001	  4.03565E-001	  4.01207E-001	  3.99009E-001	  4.06852E-001	  3.99313E-001	  4.10085E-001	  4.06535E-001	  3.99267E-001	  4.13121E-001	  4.05418E-001	
  8.00000E-004	  3.74519E-001	  3.84914E-001	  3.77159E-001	  3.60707E-001	  3.70698E-001	  3.74095E-001	  3.80012E-001	  3.75486E-001	  3.67611E-001	  3.74187E-001	  3.80325E-001	
  9.00000E-004	  3.28921E-001	  3.36570E-001	  3.29658E-001	  3.14785E-001	  3.18294E-001	  3.31354E-001	  3.38218E-001	  3.22079E-001	  3.28950E-001	  3.44028E-001	  3.25276E-001	
  1.00000E-003	  3.00436E-001	  3.04353E-001	  2.99114E-001	  2.93903E-001	  2.89228E-001	  3.04763E-001	  2.96814E-001	  2.91931E-001	  3.11106E-001	  3.09185E-001	  3.03964E-001	
  1.10000E-003	  2.77298E-001	  2.76205E-001	  2.84848E-001	  2.77499E-001	  2.73262E-001	  2.91486E-001	  2.67858E-001	  2.68772E-001	  2.77727E-001	  2.78250E-001	  2.77073E-001	
  1.20000E-003	  2.53161E-001	  2.51311E-001	  2.47237E-001	  2.51969E-001	  2.62828E-001	  2.64050E-001	  2.46201E-001	  2.52490E-001	  2.55474E-001	  2.48831E-001	  2.51217E-001	
  1.30000E-003	  2.35006E-001	  2.35330E-001	  2.32438E-001	  2.39907E-001	  2.39701E-001	  2.37459E-001	  2.42659E-001	  2.36934E-001	  2.32472E-001	  2.23059E-001	  2.30101E-001	
  1.40000E-003	  2.21344E-001	  2.22227E-001	  2.16099E-001	  2.39234E-001	  2.20833E-001	  2.24572E-001	  2.22735E-001	  2.18873E-001	  2.14066E-001	  2.24193E-001	  2.10610E-001	
  1.50000E-003	  2.14552E-001	  2.16435E-001	  2.06632E-001	  2.19380E-001	  2.09930E-001	  2.15049E-001	  2.21969E-001	  2.15892E-001	  2.04788E-001	  2.28014E-001	  2.07434E-001	
  1.60000E-003	  2.15103E-001	  2.14463E-001	  2.12699E-001	  2.24457E-001	  2.12974E-001	  2.11629E-001	  2.20795E-001	  2.13575E-001	  2.13541E-001	  2.16884E-001	  2.10013E-001	
  1.80000E-003	  2.15296E-001	  2.19934E-001	  2.20535E-001	  2.23032E-001	  2.15252E-001	  2.13651E-001	  2.14928E-001	  2.08859E-001	  2.09296E-001	  2.12386E-001	  2.15092E-001	
  2.00000E-003	  2.26524E-001	  2.24342E-001	  2.24299E-001	  2.34035E-001	  2.34416E-001	  2.32137E-001	  2.21705E-001	  2.20125E-001	  2.28158E-001	  2.24236E-001	  2.21784E-001	
  2.20000E-003	  2.38162E-001	  2.39989E-001	  2.32614E-001	  2.43106E-001	  2.45998E-001	  2.37982E-001	  2.38074E-001	  2.35086E-001	  2.40983E-001	  2.34022E-001	  2.33770E-001	
  2.40000E-003	  2.42645E-001	  2.33492E-001	  2.37911E-001	  2.44488E-001	  2.37997E-001	  2.37219E-001	  2.35165E-001	  2.51093E-001	  2.54275E-001	  2.47111E-001	  2.47696E-001	
  2.60000E-003	  2.40095E-001	  2.38081E-001	  2.33226E-001	  2.43864E-001	  2.36299E-001	  2.42863E-001	  2.34368E-001	  2.44587E-001	  2.43992E-001	  2.39858E-001	  2.43811E-001	
  2.80000E-003	  2.28830E-001	  2.27438E-001	  2.16590E-001	  2.26665E-001	  2.30162E-001	  2.29920E-001	  2.30404E-001	  2.31723E-001	  2.34408E-001	  2.37017E-001	  2.23969E-001	
  3.00000E-003	  2.19671E-001	  2.18427E-001	  2.13930E-001	  2.21423E-001	  2.12875E-001	  2.19779E-001	  2.27873E-001	  2.12616E-001	  2.19304E-001	  2.28353E-001	  2.22129E-001	
  3.20000E-003	  2.05761E-001	  2.09087E-001	  1.98636E-001	  2.05459E-001	  2.01599E-001	  2.10584E-001	  2.06342E-001	  2.03620E-001	  2.04400E-001	  2.10747E-001	  2.07135E-001	
  3.60000E-003	  1.79053E-001	  1.87946E-001	  1.79370E-001	  1.84446E-001	  1.83596E-001	  1.72743E-001	  1.85677E-001	  1.72586E-001	  1.78124E-001	  1.75251E-001	  1.70789E-001	
  4.00000E-003	  1.58551E-001	  1.58276E-001	  1.59565E-001	  1.48004E-001	  1.65975E-001	  1.62978E-001	  1.57055E-001	  1.55909E-001	  1.55409E-001	  1.58569E-001	  1.63774E-001	
  4.40000E-003	  1.37642E-001	  1.32156E-001	  1.32987E-001	  1.29443E-001	  1.39187E-001	  1.44886E-001	  1.32958E-001	  1.40006E-001	  1.36934E-001	  1.44744E-001	  1.43120E-001	
  4.80000E-003	  1.25443E-001	  1.26936E-001	  1.21430E-001	  1.11767E-001	  1.32272E-001	  1.25796E-001	  1.29434E-001	  1.27863E-001	  1.22861E-001	  1.29717E-001	  1.26356E-001	
  5.20000E-003	  1.14712E-001	  1.17665E-001	  1.14494E-001	  1.09433E-001	  1.23623E-001	  1.09889E-001	  1.23511E-001	  1.13260E-001	  1.14447E-001	  1.14058E-001	  1.06739E-001	
  5.60000E-003	  1.08491E-001	  1.05597E-001	  1.05922E-001	  1.06739E-001	  1.05620E-001	  1.06926E-001	  1.05406E-001	  1.18405E-001	  1.15103E-001	  1.10884E-001	  1.04308E-001	
  6.00000E-003	  9.94587E-002	  1.02712E-001	  9.74281E-002	  1.02467E-001	  9.20927E-002	  1.01708E-001	  9.43233E-002	  1.02921E-001	  9.48732E-002	  1.04753E-001	  1.01309E-001	
  6.40000E-003	  9.53821E-002	  9.37305E-002	  8.94191E-002	  9.73409E-002	  9.90041E-002	  9.42910E-002	  9.86444E-002	  9.69052E-002	  9.28968E-002	  9.55681E-002	  9.60213E-002	
  7.20000E-003	  9.22869E-002	  8.85286E-002	  8.87327E-002	  9.19141E-002	  9.60623E-002	  8.91169E-002	  9.53507E-002	  9.64606E-002	  8.85294E-002	  9.70070E-002	  9.11671E-002	
  8.00000E-003	  8.72593E-002	  8.34647E-002	  8.70904E-002	  8.94782E-002	  8.90132E-002	  8.76258E-002	  8.82154E-002	  8.46181E-002	  8.71339E-002	  8.89866E-002	  8.69670E-002	
  8.80000E-003	  8.51099E-002	  8.60832E-002	  7.84468E-002	  8.55346E-002	  8.90302E-002	  8.62483E-002	  8.70550E-002	  8.73924E-002	  7.99005E-002	  8.66838E-002	  8.47246E-002	
  9.60000E-003	  8.59762E-002	  8.36287E-002	  8.79024E-002	  8.69704E-002	  8.74594E-002	  8.49031E-002	  8.83238E-002	  8.60648E-002	  8.51515E-002	  8.49781E-002	  8.43798E-002	
  1.04000E-002	  8.33730E-002	  8.09267E-002	  8.19603E-002	  8.06368E-002	  8.05471E-002	  7.90126E-002	  8.07615E-002	  8.78449E-002	  8.86948E-002	  8.91840E-002	  8.41613E-002	
  1.12000E-002	  8.08973E-002	  7.34804E-002	  8.37178E-002	  7.91461E-002	  8.55989E-002	  8.11603E-002	  8.49085E-002	  8.36803E-002	  7.86502E-002	  7.85569E-002	  8.00736E-002	
  1.20000E-002	  8.25650E-002	  8.02070E-002	  8.96751E-002	  7.87914E-002	  8.47422E-002	  7.58162E-002	  8.41312E-002	  8.47371E-002	  8.21217E-002	  7.98787E-002	  8.55495E-002	
  1.28000E-002	  8.25525E-002	  7.66949E-002	  8.32672E-002	  8.17279E-002	  8.41339E-002	  8.22046E-002	  8.60934E-002	  8.42218E-002	  8.33193E-002	  8.17909E-002	  8.20710E-002	
  1.44000E-002	  8.10797E-002	  8.02234E-002	  7.70053E-002	  8.16461E-002	  8.49828E-002	  8.05292E-002	  8.27873E-002	  7.97348E-002	  8.10154E-002	  8.50416E-002	  7.78309E-002	
  1.60000E-002	  8.06594E-002	  7.54821E-002	  8.05764E-002	  7.88203E-002	  8.42296E-002	  7.78320E-002	  8.38448E-002	  8.48683E-002	  7.84406E-002	  8.25485E-002	  7.99517E-002	
  1.76000E-002	  8.06437E-002	  8.20661E-002	  8.01681E-002	  8.13128E-002	  8.42859E-002	  8.08032E-002	  8.17768E-002	  7.73438E-002	  7.66807E-002	  8.21949E-002	  7.98047E-002	
  1.92000E-002	  8.06833E-002	  7.79321E-002	  7.81060E-002	  7.54035E-002	  7.93229E-002	  8.28801E-002	  8.34256E-002	  8.02987E-002	  8.52915E-002	  8.31793E-002	  8.09934E-002	
  2.08000E-002	  7.97145E-002	  7.79845E-002	  8.18461E-002	  7.70763E-002	  8.49950E-002	  7.98957E-002	  7.87894E-002	  8.42277E-002	  7.92414E-002	  7.77733E-002	  7.53151E-002	
  2.24000E-002	  7.79810E-002	  7.72893E-002	  7.90727E-002	  7.86926E-002	  8.04958E-002	  8.02559E-002	  7.75638E-002	  7.23696E-002	  7.94903E-002	  7.70683E-002	  7.75121E-002	
  2.40000E-002	  7.72399E-002	  7.44560E-002	  7.37585E-002	  7.67667E-002	  7.73510E-002	  8.07952E-002	  7.74955E-002	  7.72505E-002	  7.95192E-002	  7.56974E-002	  7.93089E-002	
  2.56000E-002	  7.77384E-002	  7.70504E-002	  7.75821E-002	  7.77062E-002	  7.86066E-002	  7.91837E-002	  7.74785E-002	  7.51340E-002	  7.99189E-002	  7.69527E-002	  7.77709E-002	
  2.88000E-002	  7.72112E-002	  7.54077E-002	  8.08024E-002	  7.41493E-002	  8.17115E-002	  7.97828E-002	  7.59027E-002	  7.40952E-002	  7.64847E-002	  7.78528E-002	  7.59227E-002	
  3.20000E-002	  7.72376E-002	  7.49371E-002	  7.71523E-002	  7.70946E-002	  7.98677E-002	  7.42603E-002	  7.54624E-002	  7.71085E-002	  7.67544E-002	  8.05177E-002	  7.92213E-002	
  3.52000E-002	  7.65071E-002	  7.65789E-002	  7.40278E-002	  7.84157E-002	  7.54134E-002	  7.77563E-002	  7.66069E-002	  7.50656E-002	  7.77885E-002	  7.82734E-002	  7.51447E-002	
  3.84000E-002	  7.57916E-002	  7.61681E-002	  7.46463E-002	  7.54985E-002	  7.67205E-002	  7.71981E-002	  7.35496E-002	  7.76475E-002	  7.71238E-002	  7.48114E-002	  7.45524E-002	
  4.16000E-002	  7.58166E-002	  7.44692E-002	  7.50387E-002	  7.49626E-002	  7.77837E-002	  7.70287E-002	  7.47470E-002	  7.77570E-002	  7.58813E-002	  7.55927E-002	  7.49056E-002	
  4.48000E-002	  7.49826E-002	  7.37897E-002	  7.23290E-002	  7.57543E-002	  7.70629E-002	  7.72992E-002	  7.44117E-002	  7.45301E-002	  7.29311E-002	  7.80299E-002	  7.36884E-002	
  4.80000E-002	  7.48140E-002	  7.15948E-002	  7.23911E-002	  7.37481E-002	  7.73870E-002	  7.63900E-002	  7.49864E-002	  7.57943E-002	  7.63179E-002	  7.62229E-002	  7.33077E-002	
  5.12000E-002	  7.41576E-002	  7.08383E-002	  7.55716E-002	  7.34720E-002	  7.66088E-002	  7.66291E-002	  7.34563E-002	  7.20683E-002	  7.27075E-002	  7.70074E-002	  7.32165E-002	
  5.76000E-002	  7.34252E-002	  7.35458E-002	  7.09926E-002	  7.25444E-002	  7.35653E-002	  7.54964E-002	  7.27906E-002	  7.13131E-002	  7.31580E-002	  7.41102E-002	  7.67362E-002	
  6.40000E-002	  7.32843E-002	  6.98496E-002	  7.43287E-002	  7.04860E-002	  7.45951E-002	  7.43145E-002	  7.26069E-002	  7.26265E-002	  7.34485E-002	  7.49081E-002	  7.56794E-002	
  7.04000E-002	  7.15390E-002	  6.87383E-002	  7.08005E-002	  7.18438E-002	  7.43470E-002	  7.30194E-002	  7.14657E-002	  7.20560E-002	  7.08115E-002	  7.06565E-002	  7.16512E-002	
  7.68000E-002	  7.16365E-002	  7.04940E-002	  6.93053E-002	  7.15681E-002	  7.51265E-002	  7.43331E-002	  6.80840E-002	  7.29110E-002	  6.86608E-002	  7.48089E-002	  7.10737E-002	
  8.32000E-002	  7.09588E-002	  6.73235E-002	  7.09015E-002	  7.28756E-002	  7.27696E-002	  7.20699E-002	  7.10217E-002	  6.94020E-002	  7.23777E-002	  7.01834E-002	  7.06633E-002	
  8.96000E-002	  6.97552E-002	  6.85204E-002	  6.88803E-002	  7.07792E-002	  6.93209E-002	  7.17343E-002	  6.78072E-002	  6.94897E-002	  7.04005E-002	  7.08169E-002	  6.98025E-002	
  9.60000E-002	  6.96995E-002	  6.72911E-002	  6.87874E-002	  6.94911E-002	  7.13647E-002	  7.13228E-002	  7.14896E-002	  6.91819E-002	  6.84462E-002	  6.96266E-002	  6.99933E-002	
  1.02400E-001	  6.93415E-002	  6.63654E-002	  6.77253E-002	  6.86563E-002	  7.10724E-002	  7.11927E-002	  6.90341E-002	  6.93020E-002	  6.87727E-002	  6.99731E-002	  7.13210E-002	
  1.15200E-001	  6.76569E-002	  6.47706E-002	  6.84712E-002	  6.70723E-002	  7.00585E-002	  6.74725E-002	  6.82665E-002	  6.60657E-002	  6.78118E-002	  6.76247E-002	  6.89549E-002	
  1.28000E-001	  6.62649E-002	  6.38391E-002	  6.62140E-002	  6.61341E-002	  6.79792E-002	  6.65384E-002	  6.66867E-002	  6.57295E-002	  6.74750E-002	  6.68323E-002	  6.52211E-002	
  1.40800E-001	  6.56052E-002	  6.42175E-002	  6.49051E-002	  6.60305E-002	  6.64473E-002	  6.69563E-002	  6.59778E-002	  6.44257E-002	  6.55927E-002	  6.60546E-002	  6.54447E-002	
  1.53600E-001	  6.50285E-002	  6.40726E-002	  6.27430E-002	  6.59689E-002	  6.70293E-002	  6.68927E-002	  6.39572E-002	  6.42092E-002	  6.42613E-002	  6.63079E-002	  6.48430E-002	
  1.66400E-001	  6.37524E-002	  6.10209E-002	  6.26678E-002	  6.46561E-002	  6.60071E-002	  6.51280E-002	  6.43582E-002	  6.35668E-002	  6.33033E-002	  6.29973E-002	  6.38181E-002	
  1.79200E-001	  6.28802E-002	  6.21194E-002	  5.99888E-002	  6.19358E-002	  6.41928E-002	  6.22957E-002	  6.36957E-002	  6.33541E-002	  6.53050E-002	  6.36641E-002	  6.22501E-002	
  1.92000E-001	  6.19456E-002	  5.95990E-002	  6.18475E-002	  6.22931E-002	  6.23016E-002	  6.38406E-002	  6.15320E-002	  6.20272E-002	  6.21056E-002	  6.18235E-002	  6.20864E-002	
  2.04800E-001	  6.05507E-002	  5.77639E-002	  5.87655E-002	  6.07886E-002	  6.22476E-002	  6.17163E-002	  6.17417E-002	  6.11745E-002	  6.08405E-002	  5.97386E-002	  6.07302E-002	
  2.30400E-001	  5.86238E-002	  5.55046E-002	  5.66143E-002	  5.92399E-002	  6.01543E-002	  6.05308E-002	  5.89192E-002	  5.82367E-002	  5.93361E-002	  5.96302E-002	  5.80719E-002	
  2.56000E-001	  5.66023E-002	  5.54176E-002	  5.46393E-002	  5.53984E-002	  5.85713E-002	  5.78976E-002	  5.67461E-002	  5.68166E-002	  5.60806E-002	  5.81720E-002	  5.62838E-002	
  2.81600E-001	  5.51237E-002	  5.37704E-002	  5.42373E-002	  5.46363E-002	  5.60755E-002	  5.48238E-002	  5.45860E-002	  5.50735E-002	  5.53136E-002	  5.68747E-002	  5.58457E-002	
  3.07200E-001	  5.32510E-002	  5.14616E-002	  5.18332E-002	  5.27231E-002	  5.57409E-002	  5.32627E-002	  5.37766E-002	  5.21098E-002	  5.33541E-002	  5.44316E-002	  5.38167E-002	
  3.32800E-001	  5.12935E-002	  4.93476E-002	  4.98663E-002	  5.14141E-002	  5.27704E-002	  5.19085E-002	  5.20525E-002	  5.09464E-002	  5.12814E-002	  5.16086E-002	  5.17397E-002	
  3.58400E-001	  4.98770E-002	  4.87830E-002	  4.94754E-002	  4.88481E-002	  5.16003E-002	  4.95527E-002	  4.96658E-002	  5.04957E-002	  4.97151E-002	  5.04250E-002	  5.02091E-002	
  3.84000E-001	  4.88314E-002	  4.67034E-002	  4.79950E-002	  4.81657E-002	  5.02996E-002	  4.99204E-002	  4.85779E-002	  4.83473E-002	  4.99294E-002	  5.00632E-002	  4.83119E-002	
  4.09600E-001	  4.71144E-002	  4.47031E-002	  4.63862E-002	  4.66105E-002	  4.91092E-002	  4.74811E-002	  4.65143E-002	  4.62639E-002	  4.82049E-002	  4.86991E-002	  4.71718E-002	
  4.60800E-001	  4.43109E-002	  4.29055E-002	  4.37682E-002	  4.37025E-002	  4.58504E-002	  4.44120E-002	  4.36422E-002	  4.46588E-002	  4.42570E-002	  4.46784E-002	  4.52338E-002	
  5.12000E-001	  4.15990E-002	  4.10869E-002	  4.04538E-002	  4.12944E-002	  4.24352E-002	  4.21919E-002	  4.17774E-002	  4.20981E-002	  4.12516E-002	  4.23611E-002	  4.10400E-002	
  5.63200E-001	  3.91931E-002	  3.82996E-002	  3.77967E-002	  3.83028E-002	  4.05420E-002	  3.93277E-002	  3.96919E-002	  3.90427E-002	  3.92173E-002	  4.06645E-002	  3.90462E-002	
  6.14400E-001	  3.64422E-002	  3.57271E-002	  3.49352E-002	  3.65730E-002	  3.73836E-002	  3.66601E-002	  3.59842E-002	  3.67043E-002	  3.64716E-002	  3.81139E-002	  3.58691E-002	
  6.65600E-001	  3.47030E-002	  3.39318E-002	  3.43252E-002	  3.41830E-002	  3.51060E-002	  3.48178E-002	  3.38825E-002	  3.41643E-002	  3.49965E-002	  3.61401E-002	  3.54831E-002	
  7.16800E-001	  3.23578E-002	  3.17597E-002	  3.08268E-002	  3.18469E-002	  3.28433E-002	  3.26648E-002	  3.28489E-002	  3.23023E-002	  3.21272E-002	  3.41230E-002	  3.22347E-002	
  7.68000E-001	  3.06472E-002	  3.01880E-002	  2.95965E-002	  3.07653E-002	  3.06573E-002	  3.11132E-002	  3.04319E-002	  3.06346E-002	  3.08092E-002	  3.21662E-002	  3.01098E-002	
  8.19200E-001	  2.87424E-002	  2.84369E-002	  2.80771E-002	  2.86547E-002	  2.91834E-002	  2.92377E-002	  2.85523E-002	  2.88435E-002	  2.83711E-002	  2.97115E-002	  2.83563E-002	
  9.21600E-001	  2.56491E-002	  2.52590E-002	  2.51904E-002	  2.54023E-002	  2.51526E-002	  2.57958E-002	  2.58876E-002	  2.55170E-002	  2.60896E-002	  2.64558E-002	  2.57411E-002	
  1.02400E+000	  2.27858E-002	  2.24210E-002	  2.28320E-002	  2.20620E-002	  2.23982E-002	  2.27357E-002	  2.28696E-002	  2.21173E-002	  2.35142E-002	  2.43338E-002	  2.25739E-002	
  1.12640E+000	  1.99481E-002	  1.98910E-002	  1.95590E-002	  1.92568E-002	  1.99105E-002	  1.99833E-002	  2.03426E-002	  1.98054E-002	  2.07062E-002	  2.04728E-002	  1.95531E-002	
  1.22880E+000	  1.78424E-002	  1.76082E-002	  1.79642E-002	  1.78803E-002	  1.70912E-002	  1.80528E-002	  1.80267E-002	  1.72047E-002	  1.85694E-002	  1.86898E-002	  1.73365E-002	
  1.33120E+000	  1.56772E-002	  1.57010E-002	  1.60185E-002	  1.56563E-002	  1.47968E-002	  1.53455E-002	  1.60316E-002	  1.48359E-002	  1.60184E-002	  1.65290E-002	  1.58391E-002	
  1.43360E+000	  1.40146E-002	  1.37987E-002	  1.47129E-002	  1.36123E-002	  1.37820E-002	  1.39945E-002	  1.45572E-002	  1.37031E-002	  1.39286E-002	  1.43435E-002	  1.37129E-002	
  1.53600E+000	  1.26458E-002	  1.30346E-002	  1.29569E-002	  1.18407E-002	  1.24706E-002	  1.28066E-002	  1.24494E-002	  1.29177E-002	  1.22555E-002	  1.29827E-002	  1.27436E-002	
  1.63840E+000	  1.11696E-002	  1.12666E-002	  1.10924E-002	  1.13758E-002	  1.11013E-002	  1.11117E-002	  1.09200E-002	  1.13784E-002	  1.05877E-002	  1.15550E-002	  1.13068E-002	
  1.84320E+000	  8.97786E-003	  9.57620E-003	  8.75416E-003	  8.89742E-003	  9.18815E-003	  8.57629E-003	  9.44847E-003	  8.81904E-003	  8.45379E-003	  9.17053E-003	  8.89452E-003	
  2.04800E+000	  7.22756E-003	  7.64815E-003	  7.06889E-003	  7.02220E-003	  6.62324E-003	  6.87868E-003	  7.80604E-003	  7.40201E-003	  7.29622E-003	  6.90983E-003	  7.62037E-003	
  2.25280E+000	  5.80802E-003	  5.83584E-003	  5.57887E-003	  6.11140E-003	  5.51528E-003	  5.04938E-003	  6.41716E-003	  5.82776E-003	  6.19431E-003	  5.23571E-003	  6.31446E-003	
  2.45760E+000	  4.40999E-003	  4.49766E-003	  4.01151E-003	  4.80324E-003	  3.78326E-003	  3.84926E-003	  5.01041E-003	  5.07630E-003	  5.03759E-003	  3.41706E-003	  4.61359E-003	
  2.66240E+000	  3.60884E-003	  4.43909E-003	  3.28775E-003	  4.12130E-003	  2.60438E-003	  3.32552E-003	  4.21468E-003	  4.19778E-003	  3.89057E-003	  2.44266E-003	  3.56465E-003	
  2.86720E+000	  2.86212E-003	  4.04887E-003	  2.62601E-003	  3.14061E-003	  1.91277E-003	  2.73338E-003	  3.16279E-003	  3.19130E-003	  3.35810E-003	  1.87952E-003	  2.56789E-003	
