ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"09:18:10"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	    301205
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     104.93505
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 103.612"	" 2, 103.605"	" 3, 103.657"	" 4, 104.483"	" 5, 104.918"	" 6, 104.651"	" 7, 104.407"	" 8, 104.888"	" 9, 105.270"	"10, 104.935"	
  3.58400E-001	  3.05285E-002	  3.02056E-002	  3.10482E-002	  3.14104E-002	  3.13114E-002	  3.00524E-002	  2.99832E-002	  3.20304E-002	  2.96618E-002	  2.85353E-002	  3.10465E-002	
  3.84000E-001	  2.87291E-002	  2.88187E-002	  2.76840E-002	  3.01188E-002	  2.93456E-002	  2.78701E-002	  2.78643E-002	  2.90001E-002	  2.99783E-002	  2.82419E-002	  2.83695E-002	
  4.09600E-001	  2.69641E-002	  2.72678E-002	  2.70149E-002	  2.71794E-002	  2.68661E-002	  2.73103E-002	  2.61889E-002	  2.78645E-002	  2.73333E-002	  2.66095E-002	  2.60065E-002	
  4.60800E-001	  2.40338E-002	  2.28903E-002	  2.39927E-002	  2.46488E-002	  2.43703E-002	  2.34963E-002	  2.39052E-002	  2.39310E-002	  2.48467E-002	  2.46465E-002	  2.36102E-002	
  5.12000E-001	  2.11402E-002	  2.17152E-002	  2.19315E-002	  2.12856E-002	  2.06631E-002	  2.09399E-002	  2.07593E-002	  2.10263E-002	  2.05025E-002	  2.12955E-002	  2.12833E-002	
  5.63200E-001	  1.83448E-002	  1.69620E-002	  1.84718E-002	  1.89266E-002	  1.91397E-002	  1.83877E-002	  1.75685E-002	  1.83524E-002	  1.90074E-002	  1.87528E-002	  1.78790E-002	
  6.14400E-001	  1.64378E-002	  1.69548E-002	  1.69935E-002	  1.66811E-002	  1.52447E-002	  1.72112E-002	  1.61687E-002	  1.78884E-002	  1.64654E-002	  1.51585E-002	  1.56116E-002	
  6.65600E-001	  1.45895E-002	  1.50355E-002	  1.32691E-002	  1.45191E-002	  1.45823E-002	  1.46780E-002	  1.54873E-002	  1.48518E-002	  1.54862E-002	  1.51870E-002	  1.27985E-002	
  7.16800E-001	  1.32009E-002	  1.24230E-002	  1.32537E-002	  1.47089E-002	  1.25989E-002	  1.39052E-002	  1.44700E-002	  1.16606E-002	  1.27126E-002	  1.39596E-002	  1.23169E-002	
  7.68000E-001	  1.16123E-002	  1.13150E-002	  1.22756E-002	  1.22123E-002	  1.19734E-002	  1.04595E-002	  1.10239E-002	  1.22604E-002	  1.31008E-002	  1.11801E-002	  1.03217E-002	
  8.19200E-001	  1.03758E-002	  1.02190E-002	  1.00076E-002	  1.10923E-002	  1.10310E-002	  1.05755E-002	  9.55489E-003	  1.07253E-002	  1.17570E-002	  9.75123E-003	  9.04408E-003	
  9.21600E-001	  7.56172E-003	  8.03817E-003	  6.50616E-003	  8.17440E-003	  7.78170E-003	  8.73949E-003	  7.31711E-003	  7.84055E-003	  8.04231E-003	  7.37817E-003	  5.79919E-003	
  1.02400E+000	  6.12532E-003	  6.55118E-003	  5.70681E-003	  5.99307E-003	  6.84958E-003	  6.45031E-003	  5.13776E-003	  6.11411E-003	  7.10700E-003	  5.58301E-003	  5.76035E-003	
  1.12640E+000	  4.78411E-003	  4.53471E-003	  4.95826E-003	  4.47379E-003	  3.85116E-003	  4.29357E-003	  4.35334E-003	  4.90735E-003	  6.35464E-003	  5.68173E-003	  4.43252E-003	
  1.22880E+000	  4.04677E-003	  3.64707E-003	  4.25248E-003	  3.35843E-003	  4.15728E-003	  4.11918E-003	  3.34046E-003	  3.95733E-003	  5.32401E-003	  4.36624E-003	  3.94523E-003	
  1.33120E+000	  3.49344E-003	  2.79603E-003	  3.88755E-003	  3.88069E-003	  2.30977E-003	  3.36060E-003	  3.70550E-003	  3.06204E-003	  4.63291E-003	  4.10123E-003	  3.19806E-003	
  1.43360E+000	  2.56207E-003	  3.69398E-003	  2.56521E-003	  2.98802E-003	  4.09295E-004	  2.58386E-003	  1.80467E-003	  3.68355E-003	  3.43250E-003	  3.37358E-003	  1.08606E-003	
  1.53600E+000	  1.98729E-003	  2.70454E-003	  3.63944E-003	  2.07335E-003	  1.22757E-003	  1.93026E-003	  2.76752E-004	  2.00943E-003	  3.32232E-003	  1.36816E-003	  1.32104E-003	
  1.63840E+000	  1.84693E-003	  1.99866E-003	  3.02318E-003	  1.89621E-003	  1.73151E-003	  1.45009E-003	  9.51017E-004	  2.39425E-003	  2.85164E-003	  1.30082E-003	  8.71915E-004	
  1.84320E+000	  1.17342E-003	  1.14274E-003	  2.23180E-003	  3.05926E-004	  9.49120E-004	  1.55114E-003	  1.01665E-003	  1.44381E-003	  2.15029E-003	  1.31213E-003	 -3.69408E-004	
  2.04800E+000	  7.20773E-004	  1.50976E-005	  1.59903E-003	  3.68681E-004	  2.73961E-004	  1.21662E-003	  6.14786E-004	  4.75158E-004	  1.70036E-003	  7.58136E-004	  1.85908E-004	
  2.25280E+000	  5.06817E-004	  1.52401E-004	  7.35405E-004	  4.10605E-004	 -6.80109E-004	  4.73988E-004	  4.18716E-004	  1.25989E-003	  1.61960E-003	 -4.83716E-004	  1.16139E-003	
  2.45760E+000	  2.07703E-004	 -4.37128E-004	 -4.24279E-005	  6.39803E-004	  3.10108E-005	  1.10393E-003	  4.82274E-004	 -2.02506E-004	  5.14607E-004	  1.43137E-005	 -2.68412E-005	
  2.66240E+000	  3.44345E-004	 -7.20223E-004	  1.33502E-003	 -2.43040E-004	  7.28631E-004	  8.62679E-004	  2.36740E-004	 -1.52934E-004	  1.71816E-003	 -5.23385E-004	  2.01806E-004	
  2.86720E+000	  9.38359E-006	  3.88253E-004	  1.42918E-003	 -8.95984E-004	 -1.92347E-004	  3.98358E-004	 -5.55773E-004	 -3.28064E-004	  8.88824E-004	 -1.31217E-004	 -9.07395E-004	
  3.07200E+000	  2.77618E-004	  1.22772E-003	  7.70984E-004	 -2.82972E-004	 -1.11108E-004	  7.07032E-004	 -5.29298E-004	  1.62711E-004	  7.86663E-004	  3.17139E-004	 -2.72694E-004	
  3.27680E+000	  1.93331E-004	  6.67325E-004	  1.06673E-003	  2.76929E-006	 -2.56442E-004	  5.51044E-004	 -6.45455E-004	  1.73635E-004	  4.45265E-004	  1.56157E-004	 -2.27720E-004	
  3.68640E+000	 -3.88725E-005	  2.48697E-004	  4.24514E-004	  4.79147E-004	  2.55252E-004	 -5.60805E-004	 -2.34601E-004	 -1.08204E-003	 -4.62112E-004	  1.11254E-004	  4.31969E-004	
  4.09600E+000	  1.44958E-004	  2.21219E-004	  5.23557E-004	  8.21683E-004	 -7.25675E-004	  9.18734E-005	  7.06572E-004	 -4.87821E-004	 -8.86114E-005	 -1.76927E-004	  5.63708E-004	
  4.50560E+000	  2.70821E-004	  7.45806E-004	  1.42718E-004	  6.61004E-004	  4.45602E-004	  5.25417E-004	 -2.14318E-005	  2.64584E-005	  1.03607E-004	  1.39641E-004	 -6.06101E-005	
  4.91520E+000	  2.98871E-004	  7.72777E-004	  7.04362E-004	  9.99397E-005	  2.62438E-004	  1.83401E-004	 -1.10532E-004	  1.59409E-004	  4.66320E-004	 -2.24825E-004	  6.75415E-004	
  5.32480E+000	  2.34713E-004	  5.31982E-004	 -4.15174E-005	 -8.24286E-004	  3.05903E-004	  9.26623E-004	  4.79421E-004	  6.15101E-004	  1.41716E-004	 -4.60197E-005	  2.58211E-004	
  5.73440E+000	  2.36370E-004	  1.03973E-004	  1.06473E-004	 -4.50897E-004	 -6.97908E-005	  1.19855E-003	  6.72106E-004	  4.28624E-004	  1.44118E-004	  1.39554E-004	  9.09840E-005	
  6.14400E+000	  9.89467E-005	  3.63599E-004	 -2.49666E-004	 -7.73761E-004	 -5.05839E-004	  1.18862E-003	  2.61933E-004	  5.37438E-004	 -5.17231E-005	  2.39120E-006	  2.16473E-004	
  6.55360E+000	  1.64789E-004	  9.34385E-004	  3.92903E-004	  1.34469E-004	 -5.15567E-004	  6.15291E-004	 -2.17005E-005	 -2.13240E-004	  2.42574E-005	 -2.35055E-004	  5.32144E-004	
  7.37280E+000	  2.12255E-004	  2.83556E-005	  4.72513E-004	  6.42699E-004	 -2.85014E-004	  2.55512E-004	  6.40446E-004	 -1.29487E-004	  4.53631E-004	  1.06183E-004	 -6.22875E-005	
  8.19200E+000	  2.99462E-004	 -3.61040E-005	  1.73575E-004	  9.87293E-004	 -5.07712E-004	 -4.98571E-004	  4.19261E-004	  1.59386E-004	  8.08151E-004	  5.10641E-004	  9.78699E-004	
  9.01120E+000	  3.02866E-005	 -5.80702E-004	 -2.74214E-004	  1.49181E-004	  1.70640E-004	 -9.23822E-005	 -2.02720E-004	 -7.41626E-005	  7.84859E-005	  7.11222E-004	  4.17518E-004	
  9.83040E+000	  1.57811E-004	  1.93096E-004	  2.01943E-005	 -1.32048E-004	  2.83309E-004	  8.40806E-004	 -2.88717E-004	 -2.95269E-004	  6.07068E-004	 -1.46605E-004	  4.96277E-004	
  1.06496E+001	 -3.76375E-005	 -9.57066E-005	  1.06554E-004	 -2.51435E-004	 -4.50643E-004	  3.17459E-004	 -5.21618E-004	  1.04444E-004	  5.38982E-004	 -1.10967E-004	 -1.34433E-005	
  1.14688E+001	 -1.58586E-004	 -1.15474E-005	 -1.14523E-004	 -9.11023E-004	 -2.46971E-005	  5.28051E-004	 -9.43006E-004	 -1.43976E-004	 -1.95776E-004	  2.86481E-004	 -5.58385E-005	
  1.22880E+001	 -1.61304E-005	 -6.01161E-004	 -1.47261E-004	  6.73167E-004	  1.46861E-004	  2.78874E-004	 -3.23905E-005	 -4.80695E-004	 -1.13435E-004	  1.03050E-004	  1.16867E-005	
  1.31072E+001	 -4.01625E-005	 -1.67043E-005	 -1.25394E-005	  1.95918E-004	  4.72321E-004	 -3.26847E-004	 -4.61314E-004	 -1.13236E-005	 -1.61202E-004	  2.73479E-004	 -3.53413E-004	
  1.47456E+001	  1.90744E-004	  2.29315E-004	  4.15637E-004	  1.55419E-007	  9.27913E-004	 -2.01251E-004	 -2.66039E-004	  4.17889E-004	  3.51029E-005	  2.12088E-004	  1.36629E-004	
  1.63840E+001	  7.21336E-005	  5.12623E-004	  1.32812E-004	  2.63746E-004	  2.52906E-005	 -3.79189E-004	 -2.63610E-004	  5.73841E-004	 -1.47369E-005	 -5.40822E-005	 -7.53582E-005	
  1.80224E+001	  6.54662E-005	  3.62228E-004	 -9.90270E-005	  5.65494E-005	  2.36972E-004	  1.59843E-004	  1.85785E-004	  5.80793E-004	 -1.56653E-004	 -3.75214E-004	 -2.96614E-004	
  1.96608E+001	 -1.44207E-004	 -2.47179E-004	 -7.25937E-005	 -4.99992E-004	 -1.28994E-004	 -3.06290E-004	 -6.36037E-005	  3.25240E-004	  2.91906E-005	 -1.92746E-004	 -2.85105E-004	
  2.12992E+001	 -9.94788E-005	  6.21827E-005	  2.69159E-004	 -6.66758E-004	 -5.57074E-004	 -4.60847E-004	 -3.89913E-004	  3.41580E-004	  2.44174E-004	 -8.99300E-005	  2.52640E-004	
  2.29376E+001	  1.02640E-004	  2.96990E-004	  2.72354E-004	 -3.38452E-004	  1.61651E-004	  2.47485E-004	  4.42293E-004	 -6.25722E-005	 -2.76541E-004	 -1.90487E-004	  4.73675E-004	
  2.45760E+001	  2.43808E-005	 -2.33497E-004	  2.84056E-004	 -1.35549E-004	 -8.57814E-005	  2.18753E-004	  2.20047E-004	  1.75272E-004	 -3.04697E-004	  4.12590E-005	  6.39451E-005	
  2.62144E+001	  9.96822E-005	  9.41369E-005	  1.45318E-004	 -7.97941E-006	  1.57383E-004	  6.88368E-005	  2.77194E-004	  2.05376E-004	  1.89602E-005	 -2.45862E-005	  6.21830E-005	
  2.94912E+001	 -4.56556E-005	  2.82140E-004	 -2.35780E-004	 -1.47111E-004	  1.66354E-004	  6.92172E-005	 -2.16672E-004	  4.01597E-005	 -2.21247E-004	 -8.14821E-005	 -1.12135E-004	
  3.27680E+001	 -1.19549E-004	  7.68529E-006	  2.57842E-004	  1.07174E-004	 -3.45910E-004	 -3.79331E-004	  9.96521E-005	 -4.38945E-004	 -4.91593E-005	 -2.67779E-004	 -1.86713E-004	
  3.60448E+001	 -3.94138E-006	  6.56517E-005	  2.36553E-004	 -1.40185E-004	 -9.98827E-005	  4.40856E-007	 -2.83807E-004	 -1.23267E-006	  3.43112E-004	 -1.01505E-004	 -5.85587E-005	
  3.93216E+001	  5.38817E-005	 -6.18337E-005	  7.38933E-005	  1.60524E-004	 -2.68303E-005	  9.87486E-005	  1.96455E-004	  1.20067E-005	 -3.42257E-004	  4.40367E-004	 -1.22573E-005	
  4.25984E+001	  6.27954E-005	  5.16547E-004	  2.33506E-004	  3.30503E-004	 -2.62239E-005	  1.78400E-004	 -9.73091E-005	 -3.36288E-004	 -2.09067E-004	  3.25136E-004	 -2.87251E-004	
  4.58752E+001	  8.45206E-005	  4.58236E-004	  3.29446E-004	 -5.46607E-005	 -3.81387E-005	 -1.28053E-004	  4.50303E-005	 -1.65604E-004	  2.61782E-004	  4.00433E-004	 -2.63264E-004	
  4.91520E+001	  4.53806E-005	  4.67481E-005	 -1.84948E-005	  1.91670E-004	  1.31497E-004	 -3.55395E-004	 -8.05835E-005	  2.78646E-004	  2.51486E-004	  1.76153E-004	 -1.67920E-004	
  5.24288E+001	  4.83125E-005	  8.01490E-006	  8.00593E-005	 -1.02698E-004	  2.35700E-004	  5.44724E-005	 -2.38637E-006	  2.11265E-004	  9.60884E-005	  9.80202E-005	 -1.95410E-004	
  5.89824E+001	  2.35504E-005	  2.58018E-004	  6.21814E-005	  9.39112E-005	 -2.62107E-004	  1.33219E-004	 -2.96450E-005	 -2.64899E-004	  1.11420E-005	  1.54604E-004	  7.90794E-005	
  6.55360E+001	  7.71330E-005	 -3.00988E-004	  1.53714E-005	 -1.32752E-004	  1.09882E-004	  3.32400E-004	  1.89636E-004	  1.06745E-004	  1.85831E-004	  2.46582E-004	  1.86234E-005	
  7.20896E+001	  9.56213E-005	  5.78259E-005	  2.27696E-004	  1.03458E-004	 -5.26417E-004	  3.99644E-004	  2.54407E-004	  1.47249E-004	  7.85462E-005	  9.34547E-005	  1.20348E-004	
  7.86432E+001	 -1.32156E-005	  2.71351E-004	  3.74367E-004	 -2.26128E-004	  1.15429E-004	 -4.37925E-004	 -4.86728E-005	  7.62588E-005	 -9.07238E-005	 -3.81851E-005	 -1.27926E-004	
  8.51968E+001	 -2.38390E-005	 -1.32262E-004	  2.39273E-004	 -3.48948E-004	  3.39694E-005	 -4.13355E-004	  3.12017E-005	 -3.90911E-005	  1.50266E-005	  1.32300E-004	  2.43495E-004	
  9.17504E+001	 -1.26570E-006	  2.79440E-004	 -3.87488E-005	  7.01265E-005	 -1.61700E-004	 -1.24789E-004	 -4.95936E-005	 -8.79815E-005	 -3.33181E-005	  1.31170E-004	  2.73789E-006	
  9.83040E+001	  8.39114E-005	  3.60053E-004	 -1.72368E-004	  6.60810E-005	  7.75217E-006	  2.39108E-004	 -4.15986E-005	  1.02100E-004	  1.95641E-004	 -5.23519E-005	  1.34697E-004	
  1.04858E+002	  6.01775E-005	  2.19154E-004	 -5.95833E-005	 -1.02988E-004	 -9.37920E-006	  1.57161E-004	  1.23436E-004	  1.48168E-004	  7.22035E-005	  7.90502E-005	 -2.54456E-005	
  1.17965E+002	 -7.02927E-005	 -2.29709E-004	 -2.88865E-004	 -1.33871E-004	  3.31643E-004	 -3.36336E-004	  6.87235E-005	  4.38809E-005	 -9.46167E-005	 -4.60981E-005	 -1.76788E-005	
  1.31072E+002	 -2.28284E-005	 -7.97276E-005	 -9.81861E-005	  1.94156E-005	  4.46287E-005	 -7.05798E-005	 -1.20389E-004	  5.71604E-005	 -1.37301E-004	 -2.97271E-006	  1.59668E-004	
  1.44179E+002	 -1.96262E-005	  3.01300E-005	 -2.45463E-004	 -1.35285E-004	  5.35134E-005	 -5.80229E-006	  4.96733E-005	  3.97731E-005	  4.81475E-005	  9.55758E-005	 -1.26525E-004	
  1.57286E+002	  6.10252E-005	  2.65050E-005	 -4.61559E-005	  4.52782E-005	 -2.68299E-004	  2.27945E-004	  1.93366E-004	  2.43300E-004	  6.99618E-005	  1.16511E-004	  1.84092E-006	
  1.70394E+002	  6.74824E-006	 -9.31460E-005	 -1.96981E-004	 -1.33637E-004	 -5.46873E-005	  9.58337E-005	  4.00339E-005	  6.79549E-005	  5.76275E-006	  1.52647E-004	  1.83702E-004	
  1.83501E+002	  7.78918E-006	  6.42601E-005	 -7.38311E-005	  5.75379E-005	  1.15341E-004	 -1.33882E-004	 -1.94913E-006	 -7.04732E-006	 -3.85832E-004	  2.26939E-004	  2.16355E-004	
  1.96608E+002	  8.97917E-006	 -1.06148E-004	  3.70970E-005	  9.26736E-005	  6.04812E-005	 -3.47405E-004	 -4.41923E-005	  2.68951E-005	  4.49114E-005	  4.79415E-005	  2.77537E-004	
  2.09715E+002	 -1.93586E-005	 -9.74460E-005	  9.54028E-005	  1.39434E-004	 -7.32063E-005	 -1.88912E-004	 -4.13181E-007	 -7.32203E-005	 -7.79658E-006	  2.15983E-005	 -9.02730E-006	
  2.35930E+002	 -1.88680E-005	  2.97680E-006	  5.49481E-006	  8.17812E-005	 -5.61656E-005	 -1.05191E-004	 -2.86273E-005	 -1.40139E-004	  3.83668E-005	 -4.42250E-005	  5.70492E-005	
  2.62144E+002	 -5.66112E-005	  1.02202E-004	 -4.27653E-005	  3.03326E-006	 -1.32231E-004	  1.03892E-005	 -1.46353E-004	 -5.80391E-005	 -1.47588E-004	 -3.72349E-006	 -1.51037E-004	
  2.88358E+002	  1.16663E-005	  1.35386E-004	  1.29990E-004	 -2.75211E-005	 -9.67133E-006	  2.46453E-005	  1.33075E-004	 -3.00265E-006	 -1.40476E-004	 -3.49289E-005	 -9.08342E-005	
  3.14573E+002	 -3.67425E-005	 -8.19510E-005	  5.66971E-005	  5.52495E-005	 -3.09972E-005	 -2.64256E-004	 -6.54917E-005	 -1.05021E-005	  9.24285E-005	 -9.96466E-005	 -1.89549E-005	
  3.40787E+002	  5.80800E-005	  2.68040E-005	 -1.98941E-005	 -8.96737E-005	 -1.69339E-005	  2.07721E-005	  8.05967E-005	  2.73120E-004	  3.28399E-005	  7.57891E-005	  1.97379E-004	
  3.67002E+002	 -3.07865E-005	  9.34942E-005	 -1.53734E-005	  4.89930E-006	 -1.19086E-004	 -9.14948E-005	 -2.13381E-004	  1.62901E-005	 -6.49933E-005	  7.80947E-006	  7.39708E-005	
  3.93216E+002	  2.69256E-005	  5.75330E-006	 -3.09951E-005	  1.96756E-004	  4.82977E-005	  1.12057E-004	 -5.38780E-005	 -2.38659E-005	 -1.42460E-005	  1.79403E-005	  1.14372E-005	
  4.19430E+002	  1.84516E-005	 -1.91171E-005	  7.69073E-005	 -2.26870E-005	 -2.78562E-006	  3.56087E-005	  5.09325E-005	 -4.94935E-005	  1.16028E-006	  7.02928E-005	  4.36978E-005	
  4.71859E+002	 -8.03350E-006	 -2.88105E-006	 -1.29401E-005	 -5.15144E-005	 -1.13188E-004	  6.58268E-005	  4.22239E-005	  8.31913E-005	 -2.21534E-005	  2.53347E-006	 -7.14335E-005	
  5.24288E+002	  1.93582E-005	  8.39375E-005	  3.87548E-005	  1.16950E-005	  1.59537E-004	  3.74297E-005	 -2.73063E-005	 -5.30391E-005	  1.86227E-006	 -1.19575E-004	  6.02863E-005	
  5.76717E+002	  6.03833E-006	  5.35153E-005	 -7.61185E-005	  2.25004E-005	  1.21332E-004	  4.91707E-005	 -1.95381E-005	 -4.94543E-005	  5.57343E-005	 -5.51403E-005	 -4.16180E-005	
  6.29146E+002	  3.62410E-005	  8.16612E-005	 -1.32874E-004	  4.39488E-005	  8.56466E-005	  5.65090E-005	  8.48457E-005	 -1.17071E-004	  1.79498E-004	 -2.89485E-005	  1.09194E-004	
  6.81574E+002	  1.63173E-005	  6.69769E-005	  1.29595E-005	  6.97091E-005	  1.06231E-004	 -1.03072E-005	 -5.73685E-005	 -4.97587E-006	  1.12398E-004	 -1.05594E-004	 -2.68555E-005	
  7.34003E+002	  1.05916E-005	  6.34397E-005	  5.38954E-005	  2.10758E-005	  6.36937E-005	  4.28926E-005	 -7.84385E-005	  2.77508E-005	  1.02170E-004	 -1.43499E-004	 -4.70642E-005	
  7.86432E+002	  3.66272E-005	  7.37923E-005	  1.31045E-004	  9.87684E-005	  7.69039E-005	 -1.06959E-004	  4.18930E-005	  5.27935E-005	  1.90799E-005	 -7.40263E-005	  5.29817E-005	
  8.38861E+002	 -1.12130E-005	 -1.06498E-004	 -9.08231E-005	 -1.89571E-005	  5.18550E-006	  2.30529E-005	  2.96875E-005	  4.48419E-005	 -2.00157E-005	 -5.62325E-005	  7.76284E-005	
  9.43718E+002	 -3.56189E-005	 -1.25553E-004	 -5.03823E-005	  6.78893E-005	 -4.54725E-005	 -1.48939E-004	  5.38859E-005	 -1.08740E-004	 -1.09873E-004	  8.76204E-005	  2.33747E-005	
  1.04858E+003	 -1.62623E-005	  3.86256E-005	 -5.95396E-005	 -9.92944E-005	  4.30257E-006	  5.85715E-005	 -1.85519E-005	 -2.16353E-005	 -7.22441E-005	  4.22551E-005	 -3.51127E-005	
  1.15343E+003	  8.99831E-006	  2.82811E-005	 -4.61677E-005	  1.07921E-005	  7.20029E-005	 -7.57032E-005	  5.05934E-005	  6.75477E-005	  4.53099E-005	 -6.93150E-005	  6.64177E-006	
  1.25829E+003	  1.91389E-005	 -4.19967E-005	  1.26819E-005	 -2.20163E-005	  1.80873E-005	  8.27810E-005	 -2.31019E-006	 -3.37634E-005	  1.19273E-004	  2.02439E-005	  3.84083E-005	
  1.36315E+003	  1.90487E-005	  1.89968E-005	 -9.91243E-005	  1.03345E-005	  3.72963E-005	 -3.20614E-005	  8.42672E-005	 -6.35194E-005	  1.22758E-004	  6.47192E-005	  4.68200E-005	
  1.46801E+003	 -3.42799E-006	 -2.75951E-006	 -3.18593E-005	  1.06963E-004	  9.41167E-006	  3.57583E-005	  3.72509E-005	  2.19172E-006	 -7.41123E-005	 -6.93113E-005	 -4.78132E-005	
  1.57286E+003	 -2.61301E-005	 -9.90388E-006	 -4.41768E-005	 -2.11788E-005	  4.66840E-005	 -1.47800E-005	 -5.55902E-005	 -3.57941E-005	 -6.22678E-005	  2.62041E-006	 -6.69136E-005	
  1.67772E+003	 -1.30206E-005	 -4.87830E-005	  2.18301E-005	  4.61458E-007	 -2.10025E-005	 -4.52322E-006	 -1.16657E-005	 -4.80577E-005	 -1.27182E-005	 -1.06195E-005	  4.87193E-006	
  1.88744E+003	 -6.50515E-006	  1.34388E-005	 -3.27706E-005	 -1.70016E-005	  1.51725E-006	 -5.04572E-005	  2.60161E-005	  3.78269E-005	  2.15994E-005	 -1.84445E-005	 -4.67759E-005	
  2.09715E+003	  1.31300E-005	 -2.04301E-005	  9.70926E-005	 -1.96080E-005	  3.48914E-005	 -5.15350E-006	 -2.46471E-005	  1.70860E-005	  4.14763E-005	 -2.98847E-005	  4.04769E-005	
  2.30687E+003	  7.77221E-006	  3.03347E-005	  3.39635E-005	 -4.42040E-005	  4.69338E-005	  3.91628E-005	 -2.78769E-005	  4.08631E-005	 -1.86063E-005	  1.05790E-006	 -2.39067E-005	
  2.51658E+003	 -3.05629E-006	 -2.60121E-005	 -7.32136E-006	 -1.29671E-006	  4.61297E-005	 -2.08517E-005	 -5.68714E-005	 -8.66140E-006	  3.20314E-005	  1.64313E-005	 -4.14051E-006	
  2.72630E+003	  1.65110E-007	 -4.61789E-005	 -1.18292E-005	 -8.85057E-005	  3.87201E-006	  4.01948E-005	  1.03632E-005	  1.94527E-005	  1.77162E-005	  2.72491E-005	  2.93171E-005	
  2.93601E+003	  4.02119E-006	  2.96276E-005	  2.81354E-005	  6.67925E-005	  7.31010E-005	 -4.52444E-005	 -4.14457E-005	 -3.83954E-005	 -6.56574E-005	  1.55179E-005	  1.77804E-005	
  3.14573E+003	  5.25623E-006	  3.25934E-005	  1.97920E-005	  6.62474E-005	  2.06297E-005	  1.01004E-006	 -8.08812E-005	  2.13035E-005	  1.62656E-005	  7.72909E-007	 -4.51711E-005	
  3.35544E+003	  2.22999E-006	  1.63070E-005	 -1.42469E-005	  5.77706E-006	  4.53720E-007	  3.14970E-005	 -4.46062E-005	  4.50368E-006	  1.84895E-006	  1.02645E-005	  1.05010E-005	
  3.77487E+003	  7.99194E-006	  2.15786E-005	  1.67908E-005	 -2.63042E-005	  2.82039E-005	  1.10207E-005	  8.77313E-006	  4.90397E-005	 -5.78935E-005	  2.32695E-006	  2.63835E-005	
  4.19430E+003	 -1.81405E-006	  3.57353E-005	  4.49563E-006	 -3.40972E-005	 -3.82591E-005	  8.43742E-006	 -6.11089E-005	  4.57717E-005	  1.24130E-005	  4.33381E-005	 -3.48664E-005	
  4.61373E+003	 -2.03833E-006	 -1.30224E-006	 -7.26153E-006	  7.33593E-007	  3.18684E-005	  2.02354E-006	  1.41402E-005	 -1.98827E-005	 -1.97272E-006	 -3.89271E-005	  1.97244E-007	
  5.03317E+003	 -1.43576E-005	  2.41319E-005	 -6.34436E-005	 -1.03210E-005	 -3.78410E-005	 -4.64137E-006	 -5.93943E-007	 -4.57614E-006	  1.27256E-005	 -9.64561E-007	 -5.80516E-005	
  5.45260E+003	  1.43700E-007	 -1.84998E-005	  2.87147E-005	  6.19599E-006	  2.55247E-005	  9.89200E-006	 -2.25631E-005	 -4.18533E-005	  2.47827E-005	  1.14050E-005	 -2.21619E-005	
  5.87203E+003	  8.09035E-007	 -4.62125E-006	  1.99428E-005	 -2.55948E-005	  2.08009E-005	 -1.05976E-005	  7.93930E-005	  1.72479E-005	 -1.28965E-005	 -2.59787E-005	 -4.96054E-005	
  6.29146E+003	  1.94676E-005	 -5.06067E-007	 -1.51086E-005	  4.30448E-005	  2.01962E-005	  1.45755E-005	  3.40706E-005	  9.13627E-006	 -6.67306E-007	  6.34200E-005	  2.65149E-005	
  6.71089E+003	 -2.44126E-006	 -5.23641E-005	 -3.55235E-005	 -7.59874E-006	  1.00834E-005	  7.13450E-005	  2.40570E-005	  2.44190E-005	 -2.84597E-005	 -3.71167E-006	 -2.66593E-005	
  7.54975E+003	 -6.59601E-006	 -1.22223E-005	  6.82282E-005	 -3.48308E-007	 -1.38678E-005	 -8.17160E-006	 -1.67065E-005	 -4.77597E-005	 -1.49508E-005	  2.46659E-005	 -4.48272E-005	
  8.38861E+003	  1.03855E-005	  9.38765E-005	  2.43702E-005	  9.94008E-006	  1.39372E-005	 -2.76374E-005	 -5.39826E-008	  2.87293E-005	  5.03030E-005	 -2.46291E-005	 -6.49809E-005	
  9.22747E+003	 -1.19616E-005	 -1.75097E-006	 -8.25399E-005	  1.42024E-005	 -8.30101E-006	 -1.49009E-005	  1.17962E-005	 -1.96898E-005	 -5.89337E-006	 -1.48390E-005	  2.30036E-006	
  1.00663E+004	  1.00560E-005	  5.90859E-006	  6.49712E-005	  1.02803E-005	 -7.26565E-005	 -1.41859E-005	  2.42853E-005	  9.99950E-006	  4.22860E-005	  9.02317E-006	  2.06484E-005	
