ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:20:47"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	   1541382
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	      97.46115
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  97.353"	" 2,  96.744"	" 3,  97.683"	" 4,  98.039"	" 5,  97.891"	" 6,  97.654"	" 7,  97.414"	" 8,  98.104"	" 9,  97.710"	"10,  97.461"	
  1.40000E-003	  3.13919E-001	  3.23990E-001	  3.02517E-001	  3.22663E-001	  3.12677E-001	  3.13251E-001	  3.17731E-001	  3.30499E-001	  2.97291E-001	  3.24769E-001	  2.93801E-001	
  1.50000E-003	  3.02812E-001	  3.22325E-001	  2.91722E-001	  2.86948E-001	  3.08012E-001	  3.04621E-001	  3.12696E-001	  3.13843E-001	  2.97431E-001	  2.97700E-001	  2.92818E-001	
  1.60000E-003	  2.93163E-001	  3.02448E-001	  2.97083E-001	  2.88625E-001	  3.04670E-001	  2.93626E-001	  2.84438E-001	  2.94921E-001	  2.96157E-001	  2.74596E-001	  2.95065E-001	
  1.80000E-003	  2.96671E-001	  3.05920E-001	  2.95819E-001	  2.95457E-001	  3.12138E-001	  2.79428E-001	  2.82747E-001	  2.94165E-001	  3.05176E-001	  3.10291E-001	  2.85569E-001	
  2.00000E-003	  3.12737E-001	  3.12511E-001	  3.23626E-001	  2.98445E-001	  3.44793E-001	  3.15252E-001	  3.09157E-001	  3.12842E-001	  3.08456E-001	  2.99324E-001	  3.02963E-001	
  2.20000E-003	  3.35545E-001	  3.55914E-001	  3.35526E-001	  3.33583E-001	  3.41625E-001	  3.35539E-001	  3.29052E-001	  3.30815E-001	  3.37938E-001	  3.30007E-001	  3.25448E-001	
  2.40000E-003	  3.43565E-001	  3.43796E-001	  3.51398E-001	  3.39227E-001	  3.39310E-001	  3.54886E-001	  3.30126E-001	  3.50440E-001	  3.50708E-001	  3.41009E-001	  3.34751E-001	
  2.60000E-003	  3.45840E-001	  3.58748E-001	  3.59076E-001	  3.45028E-001	  3.53253E-001	  3.40585E-001	  3.31957E-001	  3.44396E-001	  3.44916E-001	  3.39333E-001	  3.41105E-001	
  2.80000E-003	  3.26456E-001	  3.50794E-001	  3.38287E-001	  3.43298E-001	  3.28553E-001	  3.35487E-001	  3.07255E-001	  3.18639E-001	  3.28588E-001	  2.99010E-001	  3.14653E-001	
  3.00000E-003	  3.15399E-001	  3.39226E-001	  3.26387E-001	  3.19343E-001	  3.13513E-001	  3.15217E-001	  3.13224E-001	  3.00174E-001	  3.17998E-001	  2.95797E-001	  3.13109E-001	
  3.20000E-003	  2.92444E-001	  2.99818E-001	  3.07105E-001	  2.80378E-001	  3.06393E-001	  2.96497E-001	  2.88971E-001	  2.75550E-001	  2.90192E-001	  2.89597E-001	  2.89939E-001	
  3.60000E-003	  2.42362E-001	  2.50073E-001	  2.55436E-001	  2.40915E-001	  2.50847E-001	  2.45901E-001	  2.43142E-001	  2.32163E-001	  2.37534E-001	  2.31933E-001	  2.35675E-001	
  4.00000E-003	  2.09474E-001	  2.15687E-001	  2.15880E-001	  2.16532E-001	  2.12716E-001	  2.12331E-001	  2.10086E-001	  1.97955E-001	  2.07415E-001	  1.97400E-001	  2.08741E-001	
  4.40000E-003	  1.73289E-001	  1.80645E-001	  1.69430E-001	  1.80302E-001	  1.78633E-001	  1.72018E-001	  1.66616E-001	  1.63545E-001	  1.73432E-001	  1.71466E-001	  1.76804E-001	
  4.80000E-003	  1.52245E-001	  1.61061E-001	  1.50583E-001	  1.50310E-001	  1.62775E-001	  1.56759E-001	  1.50911E-001	  1.45001E-001	  1.43138E-001	  1.51026E-001	  1.50887E-001	
  5.20000E-003	  1.31041E-001	  1.16710E-001	  1.22865E-001	  1.28530E-001	  1.45768E-001	  1.27077E-001	  1.35672E-001	  1.34327E-001	  1.30098E-001	  1.33327E-001	  1.36038E-001	
  5.60000E-003	  1.25309E-001	  1.20076E-001	  1.25715E-001	  1.26957E-001	  1.31155E-001	  1.35941E-001	  1.25637E-001	  1.20728E-001	  1.21777E-001	  1.28795E-001	  1.16309E-001	
  6.00000E-003	  1.13241E-001	  1.09872E-001	  1.11937E-001	  1.18815E-001	  1.09049E-001	  1.12227E-001	  1.14536E-001	  1.12769E-001	  1.03677E-001	  1.18177E-001	  1.21346E-001	
  6.40000E-003	  1.07173E-001	  1.11666E-001	  9.68680E-002	  1.06802E-001	  1.05245E-001	  1.15659E-001	  1.01485E-001	  1.10191E-001	  9.98800E-002	  1.17644E-001	  1.06291E-001	
  7.20000E-003	  9.77240E-002	  9.48583E-002	  9.94588E-002	  9.13782E-002	  1.04536E-001	  1.06225E-001	  9.39671E-002	  9.74812E-002	  9.16022E-002	  9.77666E-002	  9.99672E-002	
  8.00000E-003	  8.93738E-002	  1.00894E-001	  9.68713E-002	  9.19811E-002	  9.19677E-002	  9.71864E-002	  8.89808E-002	  7.49089E-002	  8.86147E-002	  8.35689E-002	  7.87637E-002	
  8.80000E-003	  8.69694E-002	  8.69165E-002	  8.81736E-002	  9.20029E-002	  9.39608E-002	  8.94744E-002	  7.92357E-002	  8.72997E-002	  9.30327E-002	  7.69940E-002	  8.26033E-002	
  9.60000E-003	  8.59435E-002	  9.22312E-002	  9.50944E-002	  8.96572E-002	  7.36118E-002	  9.41329E-002	  7.91036E-002	  8.44447E-002	  7.82770E-002	  8.09582E-002	  9.19238E-002	
  1.04000E-002	  8.26524E-002	  9.25014E-002	  8.23708E-002	  8.96615E-002	  7.27153E-002	  8.30282E-002	  7.82849E-002	  8.53100E-002	  8.02788E-002	  8.24818E-002	  7.98915E-002	
  1.12000E-002	  8.23534E-002	  8.52956E-002	  7.82513E-002	  8.03179E-002	  8.15930E-002	  7.85042E-002	  8.66304E-002	  9.42177E-002	  8.03486E-002	  7.91463E-002	  7.92288E-002	
  1.20000E-002	  8.02227E-002	  7.98126E-002	  7.95740E-002	  7.82135E-002	  7.69714E-002	  8.25016E-002	  6.93937E-002	  8.08521E-002	  8.12863E-002	  8.73716E-002	  8.62499E-002	
  1.28000E-002	  8.17321E-002	  8.23909E-002	  8.04304E-002	  8.26647E-002	  7.68139E-002	  9.00789E-002	  7.62069E-002	  7.96727E-002	  8.05829E-002	  8.54160E-002	  8.30640E-002	
  1.44000E-002	  7.80254E-002	  7.94792E-002	  8.53961E-002	  7.05363E-002	  8.22863E-002	  7.65406E-002	  7.39709E-002	  7.79091E-002	  8.07792E-002	  7.76426E-002	  7.57139E-002	
  1.60000E-002	  7.92072E-002	  7.81019E-002	  8.61487E-002	  8.13957E-002	  7.84611E-002	  7.99917E-002	  7.91259E-002	  8.04519E-002	  7.19236E-002	  7.68415E-002	  7.96303E-002	
  1.76000E-002	  7.63879E-002	  8.51837E-002	  7.68231E-002	  7.26309E-002	  7.66115E-002	  7.38239E-002	  7.62737E-002	  7.45113E-002	  7.22768E-002	  8.09454E-002	  7.47989E-002	
  1.92000E-002	  7.62018E-002	  7.66979E-002	  7.60745E-002	  7.47054E-002	  7.19225E-002	  8.41130E-002	  7.26556E-002	  7.65296E-002	  7.71724E-002	  7.77823E-002	  7.43645E-002	
  2.08000E-002	  7.87863E-002	  7.81487E-002	  7.46684E-002	  8.04103E-002	  6.85389E-002	  8.62552E-002	  7.80387E-002	  7.91760E-002	  8.21770E-002	  8.20062E-002	  7.84433E-002	
  2.24000E-002	  7.35660E-002	  7.18996E-002	  7.21610E-002	  7.35740E-002	  7.62786E-002	  8.00678E-002	  7.20878E-002	  7.02265E-002	  7.29383E-002	  7.34427E-002	  7.29833E-002	
  2.40000E-002	  7.53862E-002	  8.09013E-002	  6.81440E-002	  7.36417E-002	  7.81129E-002	  8.04241E-002	  6.89803E-002	  8.14600E-002	  7.15514E-002	  7.35693E-002	  7.70775E-002	
  2.56000E-002	  7.24587E-002	  7.26080E-002	  6.81030E-002	  7.25342E-002	  7.49860E-002	  7.51942E-002	  6.96913E-002	  7.38182E-002	  6.78772E-002	  7.32453E-002	  7.65291E-002	
  2.88000E-002	  7.18856E-002	  7.24973E-002	  7.50794E-002	  6.57700E-002	  7.46705E-002	  6.98071E-002	  7.21496E-002	  7.17739E-002	  7.16977E-002	  6.90901E-002	  7.63203E-002	
  3.20000E-002	  7.03030E-002	  6.83581E-002	  7.07550E-002	  7.39135E-002	  7.03683E-002	  7.23408E-002	  7.27163E-002	  7.03943E-002	  6.68687E-002	  7.21287E-002	  6.51865E-002	
  3.52000E-002	  7.02612E-002	  6.23614E-002	  6.49944E-002	  7.33674E-002	  7.69077E-002	  7.08511E-002	  6.74289E-002	  7.38918E-002	  7.06761E-002	  6.78910E-002	  7.42426E-002	
  3.84000E-002	  7.11861E-002	  7.49461E-002	  7.07528E-002	  6.65639E-002	  7.47154E-002	  7.25996E-002	  6.99675E-002	  7.21194E-002	  6.81967E-002	  7.07684E-002	  7.12316E-002	
  4.16000E-002	  6.95665E-002	  7.27471E-002	  7.31054E-002	  7.00367E-002	  6.83379E-002	  6.69099E-002	  6.96660E-002	  7.20345E-002	  6.65496E-002	  6.94016E-002	  6.68763E-002	
  4.48000E-002	  6.76122E-002	  6.87877E-002	  6.40284E-002	  6.64423E-002	  6.32451E-002	  7.07583E-002	  7.11130E-002	  6.74994E-002	  6.61930E-002	  7.02784E-002	  6.77759E-002	
  4.80000E-002	  6.50489E-002	  6.29995E-002	  6.73563E-002	  6.54289E-002	  6.54667E-002	  6.45850E-002	  6.20490E-002	  6.72699E-002	  6.45441E-002	  6.51496E-002	  6.56403E-002	
  5.12000E-002	  6.53819E-002	  7.04991E-002	  6.46140E-002	  6.95634E-002	  6.45179E-002	  6.41950E-002	  6.22390E-002	  6.74730E-002	  5.84670E-002	  6.60462E-002	  6.62040E-002	
  5.76000E-002	  6.54591E-002	  6.84131E-002	  6.47317E-002	  6.47082E-002	  6.68184E-002	  6.58823E-002	  6.41112E-002	  6.35836E-002	  6.74147E-002	  6.26128E-002	  6.63150E-002	
  6.40000E-002	  6.37273E-002	  6.43972E-002	  6.31969E-002	  6.61721E-002	  6.74383E-002	  6.12107E-002	  5.68920E-002	  6.49480E-002	  6.65381E-002	  6.21877E-002	  6.42921E-002	
  7.04000E-002	  6.24549E-002	  6.19794E-002	  6.02423E-002	  6.28473E-002	  6.49034E-002	  6.47905E-002	  5.87187E-002	  6.34271E-002	  6.46949E-002	  6.01297E-002	  6.28154E-002	
  7.68000E-002	  6.12620E-002	  6.24514E-002	  5.83324E-002	  6.02171E-002	  6.19218E-002	  6.35104E-002	  5.67528E-002	  6.26156E-002	  6.30956E-002	  5.90219E-002	  6.47009E-002	
  8.32000E-002	  5.89151E-002	  5.76114E-002	  5.87018E-002	  5.89743E-002	  5.99874E-002	  5.80438E-002	  5.62978E-002	  6.50040E-002	  5.87799E-002	  5.70584E-002	  5.86926E-002	
  8.96000E-002	  5.91348E-002	  5.85594E-002	  6.02004E-002	  5.79434E-002	  6.03539E-002	  6.35616E-002	  5.45278E-002	  6.06061E-002	  5.91980E-002	  6.07823E-002	  5.56154E-002	
  9.60000E-002	  5.59358E-002	  5.58505E-002	  5.56226E-002	  5.86147E-002	  5.66662E-002	  5.73488E-002	  5.42285E-002	  5.56331E-002	  5.52287E-002	  5.33159E-002	  5.68495E-002	
  1.02400E-001	  5.64539E-002	  5.69033E-002	  5.57805E-002	  5.73589E-002	  5.73942E-002	  5.73406E-002	  5.38290E-002	  5.51971E-002	  5.71828E-002	  5.44843E-002	  5.90682E-002	
  1.15200E-001	  5.40967E-002	  5.34931E-002	  5.32936E-002	  5.54456E-002	  5.55153E-002	  5.75423E-002	  5.34733E-002	  5.53135E-002	  5.06951E-002	  5.33644E-002	  5.28307E-002	
  1.28000E-001	  5.20121E-002	  5.09869E-002	  5.12595E-002	  5.14363E-002	  5.47249E-002	  5.21816E-002	  5.01164E-002	  5.04663E-002	  5.20019E-002	  5.27395E-002	  5.42080E-002	
  1.40800E-001	  4.99864E-002	  4.82347E-002	  5.05561E-002	  5.04072E-002	  4.98181E-002	  4.99005E-002	  4.92097E-002	  5.20303E-002	  5.04891E-002	  5.09062E-002	  4.83120E-002	
  1.53600E-001	  4.83918E-002	  4.60666E-002	  4.78344E-002	  4.95715E-002	  5.02500E-002	  5.13011E-002	  4.78743E-002	  5.05985E-002	  4.46472E-002	  4.69543E-002	  4.88205E-002	
  1.66400E-001	  4.60349E-002	  4.39942E-002	  4.49487E-002	  4.74844E-002	  4.59825E-002	  4.59574E-002	  4.61102E-002	  4.67201E-002	  4.64797E-002	  4.77306E-002	  4.49408E-002	
  1.79200E-001	  4.53057E-002	  4.53158E-002	  4.38173E-002	  4.46874E-002	  4.39445E-002	  4.38725E-002	  4.47023E-002	  4.35622E-002	  4.75978E-002	  4.71213E-002	  4.84357E-002	
  1.92000E-001	  4.31355E-002	  4.49556E-002	  4.07351E-002	  4.41294E-002	  4.22518E-002	  4.54106E-002	  3.99125E-002	  4.30562E-002	  4.33050E-002	  4.25996E-002	  4.49989E-002	
  2.04800E-001	  4.15044E-002	  4.15310E-002	  3.93532E-002	  4.21388E-002	  4.19780E-002	  4.42042E-002	  3.82825E-002	  4.23563E-002	  4.23352E-002	  4.10972E-002	  4.17676E-002	
  2.30400E-001	  3.78261E-002	  3.84561E-002	  3.63059E-002	  3.80115E-002	  3.87658E-002	  3.58010E-002	  3.88516E-002	  3.77297E-002	  3.89045E-002	  3.79083E-002	  3.75264E-002	
  2.56000E-001	  3.58549E-002	  3.48322E-002	  3.49051E-002	  3.70863E-002	  3.83024E-002	  3.59822E-002	  3.44470E-002	  3.53366E-002	  3.54657E-002	  3.64916E-002	  3.57001E-002	
  2.81600E-001	  3.27761E-002	  3.21821E-002	  3.32643E-002	  3.21998E-002	  3.11277E-002	  3.39005E-002	  3.30975E-002	  3.28817E-002	  3.33778E-002	  3.37125E-002	  3.20176E-002	
  3.07200E-001	  3.12314E-002	  3.08945E-002	  3.08320E-002	  3.06526E-002	  3.11501E-002	  3.12704E-002	  3.18609E-002	  3.07416E-002	  3.22102E-002	  3.21284E-002	  3.05732E-002	
  3.32800E-001	  2.88200E-002	  2.98944E-002	  2.78253E-002	  2.79053E-002	  2.92453E-002	  3.05373E-002	  2.70683E-002	  2.84268E-002	  3.00856E-002	  2.84192E-002	  2.87920E-002	
  3.58400E-001	  2.73893E-002	  2.83681E-002	  2.65845E-002	  2.77987E-002	  2.75944E-002	  2.88681E-002	  2.68435E-002	  2.55128E-002	  2.79248E-002	  2.51155E-002	  2.92827E-002	
  3.84000E-001	  2.51258E-002	  2.39872E-002	  2.51664E-002	  2.60182E-002	  2.24838E-002	  2.80859E-002	  2.51650E-002	  2.45544E-002	  2.63551E-002	  2.42334E-002	  2.52084E-002	
  4.09600E-001	  2.34860E-002	  2.29773E-002	  2.26225E-002	  2.46161E-002	  2.19555E-002	  2.53833E-002	  2.28954E-002	  2.36185E-002	  2.38012E-002	  2.30769E-002	  2.39129E-002	
  4.60800E-001	  2.00136E-002	  2.00687E-002	  1.83065E-002	  2.07165E-002	  2.02688E-002	  2.10263E-002	  1.90967E-002	  1.89136E-002	  2.11056E-002	  1.87452E-002	  2.18881E-002	
  5.12000E-001	  1.75403E-002	  1.85584E-002	  1.75360E-002	  1.88300E-002	  1.71961E-002	  1.84002E-002	  1.69082E-002	  1.63978E-002	  1.79028E-002	  1.69684E-002	  1.67048E-002	
  5.63200E-001	  1.52032E-002	  1.54009E-002	  1.47367E-002	  1.56921E-002	  1.48790E-002	  1.69195E-002	  1.52592E-002	  1.53264E-002	  1.39283E-002	  1.45213E-002	  1.53690E-002	
  6.14400E-001	  1.28948E-002	  1.22907E-002	  1.19115E-002	  1.30763E-002	  1.31921E-002	  1.51304E-002	  1.19145E-002	  1.31131E-002	  1.11886E-002	  1.38310E-002	  1.33001E-002	
  6.65600E-001	  1.10243E-002	  1.00748E-002	  1.02176E-002	  1.08070E-002	  1.26149E-002	  1.35613E-002	  9.63249E-003	  1.17347E-002	  1.06002E-002	  1.04625E-002	  1.05371E-002	
  7.16800E-001	  9.84317E-003	  9.46110E-003	  9.45020E-003	  9.36377E-003	  9.61890E-003	  1.11044E-002	  8.81830E-003	  1.04635E-002	  9.17389E-003	  1.08346E-002	  1.01431E-002	
  7.68000E-001	  8.81918E-003	  9.03482E-003	  7.59137E-003	  1.04105E-002	  7.82799E-003	  9.93458E-003	  8.97588E-003	  7.98760E-003	  8.29256E-003	  7.67598E-003	  1.04604E-002	
  8.19200E-001	  7.55435E-003	  7.73557E-003	  6.10770E-003	  9.14102E-003	  6.67948E-003	  8.71455E-003	  7.05538E-003	  7.49824E-003	  7.51216E-003	  7.49373E-003	  7.60570E-003	
  9.21600E-001	  5.45959E-003	  4.47048E-003	  4.26587E-003	  6.55138E-003	  5.11579E-003	  5.88759E-003	  4.29508E-003	  6.26997E-003	  5.03752E-003	  6.91851E-003	  5.78368E-003	
  1.02400E+000	  4.71778E-003	  4.55629E-003	  4.56463E-003	  4.35749E-003	  5.05367E-003	  4.69828E-003	  4.17855E-003	  4.77615E-003	  4.04817E-003	  5.62550E-003	  5.31908E-003	
  1.12640E+000	  3.22164E-003	  3.17341E-003	  3.02545E-003	  3.56891E-003	  2.95085E-003	  3.56646E-003	  2.94449E-003	  3.24048E-003	  3.43751E-003	  3.28952E-003	  3.01928E-003	
  1.22880E+000	  2.77278E-003	  2.87074E-003	  2.25403E-003	  3.14866E-003	  3.22191E-003	  2.23498E-003	  2.56208E-003	  3.32522E-003	  2.66488E-003	  2.83244E-003	  2.61281E-003	
  1.33120E+000	  2.14153E-003	  2.70638E-003	  1.78768E-003	  2.59445E-003	  1.85715E-003	  3.03553E-003	  1.99167E-003	  1.96883E-003	  1.42072E-003	  2.42658E-003	  1.62631E-003	
  1.43360E+000	  1.50633E-003	  2.08602E-003	  1.20978E-003	  1.53973E-003	  1.59822E-003	  1.26996E-003	  1.84475E-003	  2.17354E-003	  8.30292E-004	  1.42782E-003	  1.08314E-003	
  1.53600E+000	  1.47970E-003	  2.10899E-003	  2.50213E-003	  1.32894E-003	  1.77435E-003	  1.64873E-003	  1.71768E-003	  7.37562E-004	 -6.66631E-005	  1.90537E-003	  1.13991E-003	
  1.63840E+000	  1.08725E-003	  1.55469E-003	  1.42306E-003	  4.51214E-004	  1.02808E-003	  1.00425E-003	  1.56921E-003	  1.36484E-003	  6.10860E-004	  1.15049E-003	  7.15837E-004	
  1.84320E+000	  7.75030E-004	  1.07315E-003	  5.72194E-004	  7.23362E-004	  4.85489E-004	  1.75221E-003	  1.31762E-003	  8.02004E-004	  1.80589E-004	  2.56001E-004	  5.87676E-004	
  2.04800E+000	  4.91906E-004	  1.38845E-003	  9.72621E-004	  2.04456E-004	  6.64325E-004	  7.37109E-004	 -3.31692E-004	  5.51580E-004	 -4.73055E-004	  1.77531E-004	  1.02773E-003	
  2.25280E+000	  2.61802E-004	  7.06956E-004	  6.95689E-006	  4.42835E-004	  7.37486E-004	  1.36948E-004	  4.81720E-004	  5.09782E-004	 -9.22866E-004	  2.57490E-004	  2.60716E-004	
  2.45760E+000	 -8.87470E-005	 -5.08371E-004	 -1.22190E-004	  8.33306E-005	  1.98482E-004	  6.22762E-004	  2.07836E-004	 -7.58987E-004	 -1.05316E-003	 -1.54704E-004	  5.97532E-004	
  2.66240E+000	  1.43269E-004	 -2.47002E-004	  7.13029E-004	  3.68536E-004	  6.91300E-004	 -5.36326E-005	  5.79026E-004	 -4.15701E-004	 -7.06766E-004	  1.00352E-004	  4.03554E-004	
  2.86720E+000	 -4.58071E-005	 -3.87282E-004	  7.62893E-004	 -1.53512E-003	  3.85322E-004	  5.31772E-004	 -5.83787E-004	  1.34140E-004	  1.23778E-004	 -6.15201E-004	  7.25413E-004	
