ALV-7002/USB-25
Date :	"13/03/2025"
Time :	"10:06:32"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
FloatDur [ms]   :	        29989
Stop TP [ms]   :	    301523
Runs            :	        10
Mode            :	"A-CH0 "
MeanCR0 [kHz]   :	     193.14627
MeanCR1 [kHz]   :	       0.00000
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1, 196.122"	" 2, 195.341"	" 3, 193.868"	" 4, 193.779"	" 5, 192.088"	" 6, 195.662"	" 7, 199.107"	" 8, 199.867"	" 9, 192.221"	"10, 193.146"	
  6.40000E-003	  9.70536E-002	  9.53850E-002	  9.65119E-002	  9.52928E-002	  9.94511E-002	  9.94203E-002	  9.67264E-002	  1.01084E-001	  1.01679E-001	  9.21923E-002	  9.27935E-002	
  7.20000E-003	  9.30529E-002	  9.48650E-002	  9.25041E-002	  8.66581E-002	  9.31374E-002	  9.39234E-002	  9.25932E-002	  9.84965E-002	  9.53409E-002	  9.05227E-002	  9.24874E-002	
  8.00000E-003	  8.90051E-002	  8.70244E-002	  8.66689E-002	  8.71161E-002	  9.10444E-002	  8.33725E-002	  9.14023E-002	  9.43676E-002	  9.26078E-002	  8.78254E-002	  8.86215E-002	
  8.80000E-003	  8.86063E-002	  8.72084E-002	  8.58158E-002	  8.56023E-002	  9.07063E-002	  8.66903E-002	  9.50526E-002	  9.08454E-002	  9.13668E-002	  8.89693E-002	  8.38059E-002	
  9.60000E-003	  8.85640E-002	  8.70587E-002	  8.80922E-002	  8.67468E-002	  8.79383E-002	  8.97460E-002	  9.36114E-002	  9.01788E-002	  8.94238E-002	  8.96033E-002	  8.32406E-002	
  1.04000E-002	  8.58839E-002	  8.38909E-002	  8.44285E-002	  8.18338E-002	  9.36704E-002	  9.01142E-002	  8.76106E-002	  8.30607E-002	  8.52932E-002	  8.57554E-002	  8.31814E-002	
  1.12000E-002	  8.57433E-002	  8.35168E-002	  8.60288E-002	  8.38799E-002	  8.74379E-002	  8.07958E-002	  8.79362E-002	  8.95988E-002	  9.15807E-002	  8.42144E-002	  8.24439E-002	
  1.20000E-002	  8.53580E-002	  9.02145E-002	  8.66663E-002	  8.67444E-002	  8.74015E-002	  8.05755E-002	  9.23328E-002	  8.14135E-002	  8.49903E-002	  8.70662E-002	  7.61747E-002	
  1.28000E-002	  8.41791E-002	  8.32172E-002	  8.36765E-002	  8.49015E-002	  8.62272E-002	  8.31804E-002	  8.54673E-002	  8.55676E-002	  8.24655E-002	  8.72728E-002	  7.98154E-002	
  1.44000E-002	  8.36755E-002	  8.49582E-002	  7.95671E-002	  8.11453E-002	  8.28667E-002	  7.93654E-002	  8.72164E-002	  8.63409E-002	  8.62024E-002	  8.51977E-002	  8.38947E-002	
  1.60000E-002	  8.45130E-002	  8.37451E-002	  8.06083E-002	  8.19839E-002	  8.61856E-002	  8.52695E-002	  8.34653E-002	  8.73444E-002	  8.69374E-002	  8.80455E-002	  8.15450E-002	
  1.76000E-002	  8.32946E-002	  8.30801E-002	  8.07962E-002	  8.10219E-002	  8.71208E-002	  8.24391E-002	  8.23116E-002	  8.45629E-002	  8.77260E-002	  8.47273E-002	  7.91601E-002	
  1.92000E-002	  8.43740E-002	  8.85495E-002	  8.22255E-002	  8.30863E-002	  8.41856E-002	  8.28068E-002	  8.24015E-002	  8.68818E-002	  8.61196E-002	  8.33143E-002	  8.41690E-002	
  2.08000E-002	  8.28598E-002	  7.90874E-002	  8.22741E-002	  8.31489E-002	  7.82685E-002	  8.28402E-002	  8.25829E-002	  8.85946E-002	  8.52459E-002	  8.41863E-002	  8.23690E-002	
  2.24000E-002	  8.18751E-002	  8.56761E-002	  7.78622E-002	  7.81823E-002	  8.17623E-002	  8.11005E-002	  8.10664E-002	  8.23865E-002	  8.48674E-002	  8.57815E-002	  8.00655E-002	
  2.40000E-002	  8.21277E-002	  8.21859E-002	  7.71620E-002	  7.70555E-002	  8.39387E-002	  7.90993E-002	  8.71194E-002	  8.46807E-002	  8.29687E-002	  8.53612E-002	  8.17053E-002	
  2.56000E-002	  8.12260E-002	  8.19482E-002	  7.63645E-002	  7.92734E-002	  8.39453E-002	  7.94043E-002	  8.22152E-002	  8.44600E-002	  8.28501E-002	  8.30707E-002	  7.87289E-002	
  2.88000E-002	  8.15408E-002	  8.22440E-002	  7.94012E-002	  7.82823E-002	  8.03304E-002	  8.07807E-002	  8.19442E-002	  8.61937E-002	  8.44200E-002	  8.33561E-002	  7.84552E-002	
  3.20000E-002	  8.13240E-002	  8.16529E-002	  8.07255E-002	  7.93979E-002	  8.19671E-002	  8.10844E-002	  7.84503E-002	  8.63499E-002	  8.25841E-002	  8.15005E-002	  7.95272E-002	
  3.52000E-002	  8.03387E-002	  7.90482E-002	  7.99396E-002	  8.05979E-002	  8.07222E-002	  7.78265E-002	  8.03263E-002	  8.41683E-002	  8.31319E-002	  8.00653E-002	  7.75614E-002	
  3.84000E-002	  8.08876E-002	  7.91877E-002	  7.94306E-002	  7.97622E-002	  8.11365E-002	  8.06033E-002	  8.11758E-002	  8.49192E-002	  8.27751E-002	  8.21474E-002	  7.77386E-002	
  4.16000E-002	  8.05061E-002	  8.02412E-002	  7.97429E-002	  8.14895E-002	  7.91173E-002	  8.03952E-002	  8.18039E-002	  8.19088E-002	  8.16118E-002	  8.12235E-002	  7.75269E-002	
  4.48000E-002	  8.07621E-002	  8.01251E-002	  7.89892E-002	  8.07989E-002	  8.11677E-002	  8.03893E-002	  8.04556E-002	  8.26017E-002	  8.41726E-002	  8.07139E-002	  7.82070E-002	
  4.80000E-002	  7.91200E-002	  7.98917E-002	  7.62575E-002	  7.64602E-002	  7.90555E-002	  7.72359E-002	  7.98785E-002	  8.44082E-002	  8.07085E-002	  8.11657E-002	  7.61381E-002	
  5.12000E-002	  7.94043E-002	  8.01416E-002	  7.87044E-002	  7.59600E-002	  7.94342E-002	  7.76946E-002	  7.86994E-002	  8.19324E-002	  8.20739E-002	  8.16802E-002	  7.77220E-002	
  5.76000E-002	  7.89921E-002	  7.90964E-002	  7.80397E-002	  7.73006E-002	  7.79269E-002	  7.98677E-002	  7.87462E-002	  8.10467E-002	  8.11721E-002	  7.96931E-002	  7.70315E-002	
  6.40000E-002	  7.84992E-002	  7.95612E-002	  7.80394E-002	  7.73595E-002	  7.89039E-002	  7.72177E-002	  7.71376E-002	  8.15142E-002	  7.98087E-002	  8.00152E-002	  7.54342E-002	
  7.04000E-002	  7.91214E-002	  7.99583E-002	  7.88664E-002	  7.70154E-002	  8.17391E-002	  7.79692E-002	  7.81140E-002	  8.05231E-002	  7.90354E-002	  8.00989E-002	  7.78942E-002	
  7.68000E-002	  7.76467E-002	  7.66817E-002	  7.62018E-002	  7.62282E-002	  7.84575E-002	  7.79062E-002	  7.66215E-002	  8.04068E-002	  7.80051E-002	  7.80443E-002	  7.79136E-002	
  8.32000E-002	  7.77220E-002	  7.70039E-002	  7.67325E-002	  7.57535E-002	  7.76093E-002	  7.83757E-002	  7.57718E-002	  8.20643E-002	  7.94452E-002	  7.89660E-002	  7.54978E-002	
  8.96000E-002	  7.76910E-002	  7.76783E-002	  7.56793E-002	  7.75507E-002	  7.77959E-002	  7.61122E-002	  7.78960E-002	  8.05525E-002	  7.95027E-002	  7.90441E-002	  7.50983E-002	
  9.60000E-002	  7.78123E-002	  7.60723E-002	  7.63318E-002	  7.62449E-002	  7.76433E-002	  7.72753E-002	  7.74291E-002	  8.24747E-002	  8.06574E-002	  7.96590E-002	  7.43349E-002	
  1.02400E-001	  7.67262E-002	  7.59386E-002	  7.53080E-002	  7.57215E-002	  7.63025E-002	  7.63595E-002	  7.52102E-002	  8.05336E-002	  7.89253E-002	  7.78648E-002	  7.50980E-002	
  1.15200E-001	  7.63693E-002	  7.62591E-002	  7.51002E-002	  7.52565E-002	  7.61835E-002	  7.60921E-002	  7.68206E-002	  7.91421E-002	  7.87051E-002	  7.54884E-002	  7.46454E-002	
  1.28000E-001	  7.57914E-002	  7.62965E-002	  7.40145E-002	  7.44043E-002	  7.72581E-002	  7.39101E-002	  7.55104E-002	  7.80425E-002	  7.79130E-002	  7.60784E-002	  7.44860E-002	
  1.40800E-001	  7.51481E-002	  7.46045E-002	  7.43030E-002	  7.28224E-002	  7.57714E-002	  7.38886E-002	  7.38365E-002	  7.86040E-002	  7.81104E-002	  7.59880E-002	  7.35527E-002	
  1.53600E-001	  7.45666E-002	  7.35062E-002	  7.51956E-002	  7.24219E-002	  7.47021E-002	  7.41419E-002	  7.32150E-002	  7.56916E-002	  7.85163E-002	  7.45136E-002	  7.37615E-002	
  1.66400E-001	  7.41076E-002	  7.43559E-002	  7.38218E-002	  7.19379E-002	  7.50597E-002	  7.27198E-002	  7.40713E-002	  7.77387E-002	  7.43208E-002	  7.45802E-002	  7.24697E-002	
  1.79200E-001	  7.35049E-002	  7.37788E-002	  7.28703E-002	  7.19891E-002	  7.34096E-002	  7.21282E-002	  7.07938E-002	  7.59376E-002	  7.60826E-002	  7.53104E-002	  7.27483E-002	
  1.92000E-001	  7.32387E-002	  7.29459E-002	  7.14446E-002	  7.13089E-002	  7.35679E-002	  7.29644E-002	  7.29311E-002	  7.59336E-002	  7.65007E-002	  7.27418E-002	  7.20483E-002	
  2.04800E-001	  7.25955E-002	  7.24214E-002	  7.07228E-002	  7.04246E-002	  7.33652E-002	  7.12274E-002	  7.30726E-002	  7.59381E-002	  7.43797E-002	  7.33380E-002	  7.10650E-002	
  2.30400E-001	  7.14361E-002	  7.20389E-002	  7.01512E-002	  6.90337E-002	  7.04974E-002	  7.06770E-002	  7.13836E-002	  7.45849E-002	  7.33258E-002	  7.19853E-002	  7.06834E-002	
  2.56000E-001	  7.04790E-002	  6.96556E-002	  6.92522E-002	  6.85648E-002	  7.21060E-002	  7.02742E-002	  6.94858E-002	  7.24199E-002	  7.24779E-002	  7.17198E-002	  6.88336E-002	
  2.81600E-001	  6.94095E-002	  6.91474E-002	  6.79949E-002	  6.71775E-002	  7.00347E-002	  6.82913E-002	  6.94139E-002	  7.20133E-002	  7.10747E-002	  7.04050E-002	  6.85419E-002	
  3.07200E-001	  6.85112E-002	  6.81023E-002	  6.68337E-002	  6.64983E-002	  6.95287E-002	  6.79317E-002	  6.81387E-002	  7.16323E-002	  7.06476E-002	  6.88155E-002	  6.69833E-002	
  3.32800E-001	  6.73146E-002	  6.72440E-002	  6.58097E-002	  6.67324E-002	  6.76360E-002	  6.61398E-002	  6.61947E-002	  7.02310E-002	  6.89226E-002	  6.88011E-002	  6.54348E-002	
  3.58400E-001	  6.64120E-002	  6.69107E-002	  6.52282E-002	  6.41796E-002	  6.70536E-002	  6.58149E-002	  6.58950E-002	  6.95639E-002	  6.80742E-002	  6.68290E-002	  6.45711E-002	
  3.84000E-001	  6.55017E-002	  6.53100E-002	  6.41749E-002	  6.27832E-002	  6.64589E-002	  6.45826E-002	  6.56362E-002	  6.86768E-002	  6.80099E-002	  6.52996E-002	  6.40852E-002	
  4.09600E-001	  6.47062E-002	  6.41107E-002	  6.31680E-002	  6.26280E-002	  6.55916E-002	  6.42463E-002	  6.46552E-002	  6.72380E-002	  6.70320E-002	  6.52139E-002	  6.31783E-002	
  4.60800E-001	  6.28242E-002	  6.31583E-002	  6.10162E-002	  6.11737E-002	  6.29796E-002	  6.22568E-002	  6.25463E-002	  6.56195E-002	  6.46358E-002	  6.36390E-002	  6.12168E-002	
  5.12000E-001	  6.13206E-002	  6.17876E-002	  5.98484E-002	  5.93763E-002	  6.15718E-002	  6.03631E-002	  6.12006E-002	  6.30282E-002	  6.32804E-002	  6.24666E-002	  6.02834E-002	
  5.63200E-001	  5.95300E-002	  5.99168E-002	  5.86882E-002	  5.68507E-002	  5.96987E-002	  5.82601E-002	  5.95392E-002	  6.22334E-002	  6.13426E-002	  6.04597E-002	  5.83109E-002	
  6.14400E-001	  5.78801E-002	  5.81426E-002	  5.69773E-002	  5.58716E-002	  5.85290E-002	  5.63771E-002	  5.77080E-002	  6.00960E-002	  5.95610E-002	  5.89058E-002	  5.66327E-002	
  6.65600E-001	  5.62375E-002	  5.64374E-002	  5.52177E-002	  5.38217E-002	  5.59612E-002	  5.60170E-002	  5.58247E-002	  5.84125E-002	  5.81224E-002	  5.73315E-002	  5.52291E-002	
  7.16800E-001	  5.47429E-002	  5.48472E-002	  5.35570E-002	  5.31436E-002	  5.53173E-002	  5.41208E-002	  5.44048E-002	  5.71988E-002	  5.63697E-002	  5.50175E-002	  5.34526E-002	
  7.68000E-001	  5.33100E-002	  5.34932E-002	  5.18914E-002	  5.16047E-002	  5.39238E-002	  5.23957E-002	  5.31074E-002	  5.54311E-002	  5.55369E-002	  5.38981E-002	  5.18179E-002	
  8.19200E-001	  5.19542E-002	  5.18937E-002	  5.03574E-002	  5.06759E-002	  5.24202E-002	  5.11269E-002	  5.17025E-002	  5.42145E-002	  5.38767E-002	  5.24667E-002	  5.08079E-002	
  9.21600E-001	  4.93802E-002	  4.96569E-002	  4.80468E-002	  4.78500E-002	  4.98333E-002	  4.84052E-002	  4.87277E-002	  5.15003E-002	  5.14840E-002	  4.99626E-002	  4.83356E-002	
  1.02400E+000	  4.68259E-002	  4.72423E-002	  4.54825E-002	  4.54834E-002	  4.78517E-002	  4.57238E-002	  4.63214E-002	  4.86508E-002	  4.85172E-002	  4.70996E-002	  4.58860E-002	
  1.12640E+000	  4.44318E-002	  4.49583E-002	  4.27762E-002	  4.31681E-002	  4.49755E-002	  4.30274E-002	  4.44142E-002	  4.65382E-002	  4.61986E-002	  4.48579E-002	  4.34033E-002	
  1.22880E+000	  4.21143E-002	  4.21882E-002	  4.06710E-002	  4.05656E-002	  4.24868E-002	  4.14247E-002	  4.15463E-002	  4.41751E-002	  4.38953E-002	  4.27520E-002	  4.14384E-002	
  1.33120E+000	  4.00655E-002	  4.08548E-002	  3.87091E-002	  3.90171E-002	  4.10895E-002	  3.88198E-002	  3.92906E-002	  4.23588E-002	  4.15329E-002	  3.99918E-002	  3.89904E-002	
  1.43360E+000	  3.81736E-002	  3.79553E-002	  3.72773E-002	  3.69863E-002	  3.91613E-002	  3.66476E-002	  3.77590E-002	  4.04647E-002	  3.97089E-002	  3.81403E-002	  3.76350E-002	
  1.53600E+000	  3.62208E-002	  3.65610E-002	  3.50367E-002	  3.49533E-002	  3.78163E-002	  3.47344E-002	  3.54565E-002	  3.79438E-002	  3.75488E-002	  3.65700E-002	  3.55875E-002	
  1.63840E+000	  3.45249E-002	  3.50614E-002	  3.34696E-002	  3.30238E-002	  3.59005E-002	  3.28851E-002	  3.39158E-002	  3.65588E-002	  3.57628E-002	  3.48904E-002	  3.37804E-002	
  1.84320E+000	  3.12784E-002	  3.17162E-002	  3.05318E-002	  2.95903E-002	  3.25667E-002	  3.00582E-002	  3.05772E-002	  3.32737E-002	  3.26282E-002	  3.12834E-002	  3.05579E-002	
  2.04800E+000	  2.82769E-002	  2.88367E-002	  2.71740E-002	  2.69260E-002	  2.94441E-002	  2.72321E-002	  2.77735E-002	  3.06926E-002	  2.90347E-002	  2.83412E-002	  2.73145E-002	
  2.25280E+000	  2.57820E-002	  2.60393E-002	  2.45818E-002	  2.46758E-002	  2.74825E-002	  2.45527E-002	  2.51218E-002	  2.81762E-002	  2.66555E-002	  2.56109E-002	  2.49232E-002	
  2.45760E+000	  2.35423E-002	  2.40775E-002	  2.22883E-002	  2.24505E-002	  2.45462E-002	  2.22930E-002	  2.29331E-002	  2.60144E-002	  2.42327E-002	  2.34381E-002	  2.31492E-002	
  2.66240E+000	  2.12507E-002	  2.18480E-002	  2.01917E-002	  2.03543E-002	  2.27869E-002	  1.97285E-002	  2.08959E-002	  2.35460E-002	  2.14770E-002	  2.08692E-002	  2.08091E-002	
  2.86720E+000	  1.94812E-002	  1.98998E-002	  1.88606E-002	  1.83107E-002	  2.12313E-002	  1.80622E-002	  1.86589E-002	  2.17244E-002	  1.98014E-002	  1.89480E-002	  1.93142E-002	
