  2.50000E-005	  9.66148E+001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-005	  8.79563E+001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-005	  6.72569E+001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-004	  2.06309E+001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.25000E-004	  7.15034E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-004	  2.10717E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.75000E-004	  1.59292E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-004	  1.39871E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.25000E-004	  1.18762E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.50000E-004	  1.08034E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.75000E-004	  1.04124E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-004	  1.06541E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.25000E-004	  1.14147E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  1.23394E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  1.34876E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  1.35635E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  1.17634E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  9.18171E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  7.10068E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  6.43681E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  5.93885E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  5.45894E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  4.99253E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  4.56717E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  3.89548E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  3.52791E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  3.17938E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  2.84862E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  2.65277E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  2.49501E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  2.34011E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  2.32654E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  2.37939E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  2.56984E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  2.73577E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  2.84516E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.60000E-003	  2.89316E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.80000E-003	  2.76970E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-003	  2.60911E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-003	  2.40558E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.60000E-003	  2.04547E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-003	  1.69952E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.40000E-003	  1.34944E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-003	  1.12834E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.20000E-003	  1.01764E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.60000E-003	  8.43041E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-003	  8.02269E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-003	  7.07666E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.20000E-003	  6.33520E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-003	  5.74820E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.80000E-003	  5.44209E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-003	  5.26283E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.04000E-002	  5.00520E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12000E-002	  5.13602E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-002	  4.99520E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-002	  5.07626E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.44000E-002	  4.85651E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-002	  4.52523E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.76000E-002	  4.64171E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-002	  4.67562E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.08000E-002	  4.44367E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.24000E-002	  4.42879E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-002	  4.40595E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-002	  4.37311E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.88000E-002	  4.11226E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.20000E-002	  4.12307E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.52000E-002	  3.86670E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-002	  4.11974E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.16000E-002	  3.94679E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.48000E-002	  3.88598E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.80000E-002	  3.71805E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-002	  3.62036E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.76000E-002	  3.73135E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.40000E-002	  3.55853E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.04000E-002	  3.54301E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-002	  3.41896E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.32000E-002	  3.18021E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.96000E-002	  3.04234E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.60000E-002	  3.03808E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E-001	  2.98958E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.15200E-001	  2.84932E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.28000E-001	  2.69899E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40800E-001	  2.65144E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E-001	  2.38820E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.66400E-001	  2.25433E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.79200E-001	  2.17450E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.92000E-001	  2.10876E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E-001	  1.93161E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.30400E-001	  1.77623E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.56000E-001	  1.58808E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.81600E-001	  1.42578E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E-001	  1.31138E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.32800E-001	  1.22039E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.58400E-001	  1.05811E-002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.84000E-001	  9.33225E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E-001	  8.35729E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.60800E-001	  7.02549E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.12000E-001	  5.71203E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.63200E-001	  4.71410E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E-001	  3.91036E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.65600E-001	  3.60920E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.16800E-001	  2.90344E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.68000E-001	  2.89993E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E-001	  2.20242E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.21600E-001	  1.30401E-003	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.02400E+000	  6.87468E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.12640E+000	  9.78721E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+000	  6.08868E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.33120E+000	  3.08376E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.43360E+000	  2.20511E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.53600E+000	  5.23212E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.63840E+000	  3.05204E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.84320E+000	 -5.33016E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.04800E+000	  7.70035E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.25280E+000	  1.50522E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.45760E+000	  1.83283E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.66240E+000	  8.54031E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.86720E+000	  9.80434E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.07200E+000	  2.57580E-006	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.27680E+000	 -4.17027E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.68640E+000	  1.63417E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.09600E+000	 -5.00963E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50560E+000	 -1.45207E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.91520E+000	 -2.77735E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.32480E+000	 -1.54143E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.73440E+000	 -4.51341E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.14400E+000	 -9.28783E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.55360E+000	 -1.14249E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.37280E+000	  1.94094E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.19200E+000	  2.46357E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.01120E+000	 -1.16592E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.83040E+000	 -1.55631E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.06496E+001	  3.72334E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.14688E+001	  1.25022E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.22880E+001	 -4.36905E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.31072E+001	 -3.90643E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.47456E+001	 -1.03914E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.63840E+001	 -1.96879E-004	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80224E+001	 -8.00240E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.96608E+001	 -4.07888E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.12992E+001	 -2.12992E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.29376E+001	 -9.30449E-005	  0.00000E+000	  0.00000E+000	  0.00000E+000
